Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
120200,Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.42,7539
120201,Vistara,UK-778,Kolkata,Afternoon,zero,Evening,Delhi,Economy,2.42,7539
120202,Air_India,AI-402,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.5,7329
120203,Indigo,6E-7234,Kolkata,Evening,one,Night,Delhi,Economy,6.42,7466
120204,Indigo,6.00E-139,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,6.5,7466
120205,Indigo,6.00E-139,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,8.33,7466
120206,Indigo,6E-6344,Kolkata,Afternoon,one,Night,Delhi,Economy,5.67,7954
120207,Indigo,6E-751,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.33,7954
120208,Indigo,6E-7623,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,8.25,7954
120209,Indigo,6E-6616,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.42,8442
120210,Indigo,6E-757,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.75,8442
120211,AirAsia,I5-582,Kolkata,Morning,one,Afternoon,Delhi,Economy,5.83,8954
120212,Air_India,AI-9745,Kolkata,Morning,one,Night,Delhi,Economy,9.33,9534
120213,Air_India,AI-424,Kolkata,Afternoon,one,Night,Delhi,Economy,10.42,9534
120214,Air_India,AI-9745,Kolkata,Morning,one,Night,Delhi,Economy,12.33,9534
120215,Air_India,AI-424,Kolkata,Afternoon,one,Evening,Delhi,Economy,26.75,9534
120216,Air_India,AI-9745,Kolkata,Morning,one,Evening,Delhi,Economy,28.67,9534
120217,Indigo,6E-6488,Kolkata,Morning,one,Evening,Delhi,Economy,6.92,9907
120218,Indigo,6.00E-294,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.5,9907
120219,Indigo,6E-6014,Kolkata,Morning,one,Evening,Delhi,Economy,7.67,9907
120220,Air_India,AI-9720,Kolkata,Early_Morning,one,Night,Delhi,Economy,13.17,10112
120221,Air_India,AI-9720,Kolkata,Early_Morning,one,Night,Delhi,Economy,16.17,10112
120222,Indigo,6E-375,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,6.33,10395
120223,Air_India,AI-721,Kolkata,Afternoon,one,Evening,Delhi,Economy,26.58,10522
120224,Indigo,6E-496,Kolkata,Early_Morning,one,Evening,Delhi,Economy,9.25,10883
120225,Air_India,AI-9720,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.92,10890
120226,SpiceJet,SG-3229,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,24.42,10898
120227,Air_India,AI-9929,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,8.5,11520
120228,Air_India,AI-9741,Kolkata,Early_Morning,one,Night,Delhi,Economy,16.17,11844
120229,Indigo,6E-417,Kolkata,Afternoon,one,Night,Delhi,Economy,7.42,11860
120230,Indigo,6E-715,Kolkata,Morning,two_or_more,Evening,Delhi,Economy,7.92,11912
120231,Air_India,AI-745,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,25.33,11992
120232,Air_India,AI-729,Kolkata,Morning,one,Night,Delhi,Economy,12.25,12159
120233,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Delhi,Economy,19.92,12307
120234,SpiceJet,SG-4025,Kolkata,Early_Morning,one,Evening,Delhi,Economy,12.33,12563
120235,SpiceJet,SG-4031,Kolkata,Evening,one,Evening,Delhi,Economy,24.67,12983
120236,Indigo,6E-394,Kolkata,Afternoon,one,Night,Delhi,Economy,6.17,13157
120237,Indigo,6E-394,Kolkata,Afternoon,one,Night,Delhi,Economy,8.33,
120238,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,11.5,13524
120239,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,13.08,13524
120240,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,17.5,13524
120241,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,17.92,13524
120242,Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Economy,20.33,13524
120243,Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Economy,21.5,13524
120244,Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Economy,23.17,13524
120245,SpiceJet,SG-337,Kolkata,Morning,one,Morning,Delhi,Economy,25.42,13287
120246,AirAsia,I5-588,Kolkata,Evening,one,Late_Night,Delhi,Economy,9.5,13725
120247,AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Delhi,Economy,11.08,13725
120248,Air_India,AI-573,Kolkata,Evening,one,Morning,Delhi,Economy,14.67,13524
120249,Air_India,AI-573,Kolkata,Evening,one,Afternoon,Delhi,Economy,18.75,13524
120250,Air_India,AI-573,Kolkata,Evening,one,Afternoon,Delhi,Economy,21.67,13524
120251,Air_India,AI-573,Kolkata,Evening,one,Night,Delhi,Economy,26.33,13524
120252,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,16.08,13944
120253,Air_India,AI-526,Kolkata,Evening,one,Morning,Delhi,Economy,14.0,13734
120254,Air_India,AI-526,Kolkata,Evening,one,Afternoon,Delhi,Economy,18.83,13734
