,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
207953,Air_India,AI-762,Delhi,Night,one,Evening,Mumbai,Business,21.58,13,59033
207954,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Business,23.83,13,59033
207955,Air_India,AI-764,Delhi,Evening,one,Evening,Mumbai,Business,24.92,13,59033
207956,Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Business,27.17,13,59033
207957,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Business,6,13,60713
207958,Vistara,UK-707,Delhi,Evening,one,Afternoon,Mumbai,Business,19.5,13,60713
207959,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,6.5,13,69113
207960,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Business,7.58,13,76953
207961,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Business,2.17,14,22152
207962,Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Business,2.17,14,22152
207963,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Business,2,14,22152
207964,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.08,14,22152
207965,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.17,14,22152
207966,Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.17,14,22152
207967,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Business,2.17,14,22152
207968,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Business,2.25,14,22152
207969,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Business,2.25,14,22152
207970,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Business,3.5,14,22152
207971,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Business,3.75,14,22152
207972,Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Business,2.08,14,28872
207973,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.33,14,28872
207974,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Business,2.33,14,29992
207975,Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,Business,14.75,14,29776
207976,Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,Business,6.33,14,29777
207977,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Business,24.75,14,31462
207978,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,8,14,32646
207979,Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Business,20.58,14,32646
207980,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Business,2,14,34472
207981,Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Business,2.17,14,34472
207982,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Business,2.17,14,34472
207983,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.25,14,34472
207984,Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,8.83,14,35532
207985,Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Business,16.5,14,35532
207986,Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Business,17.5,14,35936
207987,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Business,4.42,14,36577
207988,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,14,36577
207989,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Business,18.33,14,36577
207990,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Business,21.83,14,36577
207991,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.25,14,36712
207992,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Business,2.25,14,36712
207993,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Business,2.33,14,36712
207994,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Business,26.67,14,37417
207995,Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Business,4.58,14,37256
207996,Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Business,23.92,14,37900
207997,Air_India,AI-485,Delhi,Early_Morning,one,Evening,Mumbai,Business,10.92,14,39622
207998,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Business,25.92,14,39622
207999,Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Business,6.42,14,39859
208000,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Business,22.75,14,39859
208001,Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,14,40447
208002,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Business,5.33,14,41281
208003,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,7,14,41281
208004,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Business,8.25,14,41281
208005,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Business,12.58,14,41281
208006,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Business,13.42,14,41281
208007,Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Business,15.5,14,41281
208008,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Business,16.33,14,41281
208009,Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Business,17.92,14,41281
208010,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Business,19.25,14,41281
208011,Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Business,20.83,14,41281
208012,Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Business,23.58,14,41281
208013,Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,Business,23.75,14,41281
208014,Vistara,UK-829,Delhi,Early_Morning,one,Morning,Mumbai,Business,26.5,14,41281
208015,Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Business,6.67,14,41113
208016,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Business,14.17,14,41113
208017,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Business,15.75,14,41113
208018,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Business,26.5,14,41113
208019,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Business,2.17,14,42312
208020,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Business,5,14,44081
208021,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Business,4.83,14,44025
208022,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Business,2.33,14,44664
208023,Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Business,30.08,14,44622
208024,Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Business,26.42,14,45156
208025,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Business,2.17,14,49928
208026,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Business,6.25,14,49896
208027,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Business,8.92,14,49896
208028,Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Business,7.25,14,50969
208029,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Business,11,14,50969
208030,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Business,20.42,14,50969
208031,Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Business,24.83,14,50969
208032,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,7.33,14,51384
208033,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Business,9.08,14,51384
208034,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Business,13.08,14,51384
208035,Vistara,UK-855,Delhi,Evening,one,Afternoon,Mumbai,Business,20.08,14,51697
208036,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Business,5.5,14,53164
208037,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Business,5.75,14,53164
208038,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Business,5.83,14,53164
208039,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6,14,53164
208040,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6.5,14,53164
208041,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Business,7.33,14,53164
208042,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,7.58,14,53164
208043,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,9.17,14,53164
208044,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,11.17,14,53164
208045,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Business,11.58,14,53164
208046,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,11.67,14,53164
208047,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,12.17,14,53164
208048,Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Business,12.42,14,53164
208049,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,12.67,14,53164
208050,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,12.75,14,53164
208051,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Business,13.58,14,53164
208052,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,13.75,14,53164
