Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
156260,AirFrance,UK-874,Hyderabad,Morning,one,Evening,Delhi,Economy,9.58,5892
156261,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Economy,15.08,5892
156262,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Economy,16.5,5892
156263,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Economy,16.92,5892
156264,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,19.33,5892
156265,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,20.5,5892
156266,GO_FIRST,G8-625,Hyderabad,Morning,one,Evening,Delhi,Economy,6.33,5612
156267,AirFrance,G8-123,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,10.83,5612
156268,Air_India,AI-515,Hyderabad,Morning,one,Night,Delhi,Economy,11.0,5697
156269,Air_India,AI-9875,Hyderabad,Morning,one,Night,Delhi,Economy,9.58,5708
156270,Air_India,AI-9518,Hyderabad,Night,one,Afternoon,Delhi,Economy,16.25,5708
156271,Air_India,AI-9875,Hyderabad,Morning,one,Afternoon,Delhi,Economy,26.0,5708
156272,GO_FIRST,G8-509,Hyderabad,Early_Morning,one,Morning,Delhi,Economy,4.92,5720
156273,GO_FIRST,G8-517,Hyderabad,Night,one,Morning,Delhi,Economy,13.42,5720
156274,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Economy,6.83,6292
156275,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Economy,9.0,6292
156276,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Economy,11.25,6292
156277,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Economy,12.08,6292
156278,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Economy,13.42,6292
156279,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Economy,13.42,6292
156280,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,22.17,6292
156281,Air_India,AI-515,Hyderabad,Morning,one,Afternoon,Delhi,Economy,6.33,6117
156282,Air_India,AI-515,Hyderabad,Morning,one,Night,Delhi,Economy,14.33,6117
156283,Air_India,AI-9518,Hyderabad,Night,one,Morning,Delhi,Economy,12.0,6128
156284,Air_India,AI-9875,Hyderabad,Morning,one,Night,Delhi,Economy,12.92,6128
156285,Air_India,AI-9518,Hyderabad,Night,one,Night,Delhi,Economy,23.58,6128
156286,Air_India,AI-9885,Hyderabad,Morning,one,Night,Delhi,Economy,10.08,6167
156287,GO_FIRST,G8-515,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.58,6198
156288,GO_FIRST,G8-515,Hyderabad,Morning,one,Afternoon,Delhi,Economy,6.5,6198
156289,GO_FIRST,G8-515,Hyderabad,Morning,one,Evening,Delhi,Economy,7.5,
156290,GO_FIRST,G8-515,Hyderabad,Morning,one,Evening,Delhi,Economy,9.0,6198
156291,GO_FIRST,G8-515,Hyderabad,Morning,one,Evening,Delhi,Economy,10.83,6198
156292,GO_FIRST,G8-515,Hyderabad,Morning,one,Night,Delhi,Economy,13.0,6198
156293,GO_FIRST,G8-571,Hyderabad,Night,one,Late_Night,Delhi,Economy,6.0,6262
156294,Air_India,AI-9881,Hyderabad,Afternoon,one,Late_Night,Delhi,Economy,14.42,7272
156295,SpiceJet,SG-4003,Hyderabad,Morning,one,Evening,Delhi,Economy,6.42,8394
156296,SpiceJet,SG-3283,Hyderabad,Evening,one,Evening,Delhi,Economy,26.92,10121
156297,Vistara,UK-860,Hyderabad,Early_Morning,zero,Morning,Delhi,Economy,2.17,2350
156298,Vistara,UK-880,Hyderabad,Afternoon,zero,Afternoon,Delhi,Economy,2.25,2350
156299,Vistara,UK-890,Paris,Evening,zero,Evening,Delhi,Economy,2.25,2350
156300,Vistara,UK-870,Hyderabad,Night,zero,Night,Delhi,Economy,2.25,2350
156301,Vistara,UK-830,Hyderabad,Morning,zero,Afternoon,Delhi,Economy,2.33,2350
156302,AirAsia,I5-974,Hyderabad,Night,one,Late_Night,Delhi,Economy,5.17,2228
