Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
54090,Indigo,6E-711,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.0,14081
54091,SpiceJet,SG-488,Mumbai,Morning,one,Morning,Bangalore,Economy,21.42,14553
54092,AirAsia,I5-620,Mumbai,Early_Morning,two_or_more,Night,Bangalore,Economy,16.17,14690
54093,Vistara,UK-841,Mumbai,Morning,one,Afternoon,Bangalore,Economy,4.58,15813
54094,Indigo,6.00E-179,Mumbai,Morning,one,Afternoon,Bangalore,Economy,4.5,15761
54095,Vistara,UK-653,Mumbai,Early_Morning,two_or_more,Night,Bangalore,Economy,17.33,16137
54096,Vistara,UK-653,Mumbai,Early_Morning,two_or_more,Morning,Bangalore,Economy,26.67,16137
54097,Vistara,UK-653,Mumbai,Early_Morning,two_or_more,Morning,Bangalore,Economy,28.83,16137
54098,Vistara,UK-653,Mumbai,Early_Morning,two_or_more,Morning,Bangalore,Economy,29.83,16137
54099,Indigo,6.00E-179,Mumbai,Morning,one,Night,Bangalore,Economy,8.58,16076
54100,Air_India,AI-669,Mumbai,Morning,one,Morning,Bangalore,Economy,20.92,16446
54101,Air_India,AI-669,Mumbai,Morning,one,Late_Night,Bangalore,Economy,36.17,16446
54102,Indigo,6.00E-179,Mumbai,Morning,one,Evening,Bangalore,Economy,5.42,16706
54103,Vistara,UK-651,Mumbai,Evening,one,Evening,Bangalore,Economy,26.17,17283
54104,Vistara,UK-852,Mumbai,Afternoon,two_or_more,Night,Bangalore,Economy,8.25,17746
54105,Vistara,UK-651,Mumbai,Evening,one,Night,Bangalore,Economy,28.33,17786
54106,Vistara,UK-827,Mumbai,Night,two_or_more,Night,Bangalore,12345,26.33,17943
54107,AirAsia,I5-767,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.25,17860
54108,Vistara,UK-821,Mumbai,Early_Morning,two_or_more,Evening,Bangalore,Economy,10.25,19077
54109,Vistara,UK-821,Mumbai,Early_Morning,two_or_more,Evening,Bangalore,Economy,12.08,19077
