,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
257353,Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Business,5.58,24,56588
257354,Vistara,UK-816,Bangalore,Morning,one,Evening,Hyderabad,Business,8.42,24,56588
257355,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Business,10.17,24,56588
257356,Vistara,UK-816,Bangalore,Morning,one,Night,Hyderabad,Business,11.42,24,56588
257357,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,11.92,24,56588
257358,Vistara,UK-814,Bangalore,Night,one,Morning,Hyderabad,Business,12.5,24,56588
257359,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,12.92,24,56588
257360,Vistara,UK-812,Bangalore,Morning,one,Night,Hyderabad,Business,13.17,24,56588
257361,Vistara,UK-818,Bangalore,Evening,one,Morning,Hyderabad,Business,14,24,56588
257362,Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,Business,14.83,24,56588
257363,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Hyderabad,Business,14.92,24,56588
257364,Vistara,UK-814,Bangalore,Night,one,Afternoon,Hyderabad,Business,15.42,24,56588
257365,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Hyderabad,Business,15.92,24,56588
257366,Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,Business,16.92,24,56588
257367,Vistara,UK-802,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.75,24,56588
257368,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Business,19.83,24,56588
257369,Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Business,21.33,24,56588
257370,Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Business,22.17,24,56588
257371,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Business,22.75,24,56588
257372,Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Business,24.25,24,56588
257373,Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Business,25.08,24,56588
257374,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Hyderabad,Business,6,24,56476
257375,Air_India,AI-505,Bangalore,Morning,one,Evening,Hyderabad,Business,8.92,24,56476
257376,Air_India,AI-501,Bangalore,Afternoon,one,Night,Hyderabad,Business,10.25,24,56476
257377,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,13.17,24,56476
257378,Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,Business,13.17,24,56476
257379,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Business,13.5,24,56476
257380,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Business,14.92,24,56476
257381,Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Business,16.67,24,56476
257382,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Hyderabad,Business,17.42,24,56476
257383,Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Business,18.08,24,56476
257384,Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,Business,22.33,24,56476
257385,Air_India,AI-503,Bangalore,Evening,one,Evening,Hyderabad,Business,25.5,24,56476
257386,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Business,7.25,24,63163
257387,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,9,24,63163
257388,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,10,24,63163
257389,Vistara,UK-820,Bangalore,Evening,one,Morning,Hyderabad,Business,15.83,24,74480
257390,Vistara,UK-820,Bangalore,Evening,one,Afternoon,Hyderabad,Business,18.75,24,74480
257391,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Business,23.17,24,74480
257392,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Business,26.08,24,74480
257393,Air_India,AI-516,Bangalore,Early_Morning,zero,Morning,Hyderabad,Business,1.25,25,12000
257394,Air_India,AI-738,Bangalore,Morning,one,Afternoon,Hyderabad,Business,24.58,25,37432
257395,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Business,5.58,25,37985
257396,Vistara,UK-866,Bangalore,Night,one,Early_Morning,Hyderabad,Business,10.17,25,37985
257397,Vistara,UK-852,Bangalore,Morning,one,Night,Hyderabad,Business,11.42,25,37985
257398,Vistara,UK-850,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,11.92,25,37985
257399,Vistara,UK-846,Bangalore,Morning,one,Night,Hyderabad,Business,12.42,25,37985
257400,Vistara,UK-864,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,12.83,25,37985
257401,Vistara,UK-854,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,13.42,25,37985
257402,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Hyderabad,Business,14.25,25,37985
257403,Vistara,UK-866,Bangalore,Night,one,Afternoon,Hyderabad,Business,14.58,25,37985
257404,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Hyderabad,Business,16.33,25,37985
