,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
278053,Air_India,AI-541,Hyderabad,Evening,one,Night,Mumbai,Business,5.92,15,45883
278054,Air_India,AI-559,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Business,6.33,15,45883
278055,Air_India,AI-543,Hyderabad,Morning,one,Evening,Mumbai,Business,8.67,15,45883
278056,Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Business,10.25,15,45883
278057,Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Business,10.83,15,45883
278058,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,11.5,15,45883
278059,Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Business,12.25,15,45883
278060,Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Business,13.33,15,45883
278061,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,13.5,15,45883
278062,Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Business,14.42,15,45883
278063,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,15.08,15,45883
278064,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,15.67,15,45883
278065,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Mumbai,Business,16,15,45883
278066,Air_India,AI-541,Hyderabad,Evening,one,Morning,Mumbai,Business,16.83,15,45883
278067,Air_India,AI-541,Hyderabad,Evening,one,Morning,Mumbai,Business,17.92,15,45883
278068,Air_India,AI-840,Hyderabad,Night,one,Evening,Mumbai,Business,21.17,15,45883
278069,Air_India,AI-840,Hyderabad,Night,one,Evening,Mumbai,Business,23.17,15,45883
278070,Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,11.83,15,51058
278071,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.08,15,51058
278072,Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Business,7.17,15,52715
