,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
247153,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Business,23.08,31,42521
247154,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Business,24.17,31,42521
247155,Air_India,AI-610,Bangalore,Evening,one,Night,Delhi,Business,25.25,31,42521
247156,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Business,5,31,45097
247157,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Business,8.33,31,45097
247158,Vistara,UK-867,Bangalore,Afternoon,one,Late_Night,Delhi,Business,11.92,31,48298
247159,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Business,10.25,31,50361
247160,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Business,10.92,31,50361
247161,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Business,12.67,31,50361
247162,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Business,13.08,31,50361
247163,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,13.58,31,50361
247164,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,Business,14.17,31,50361
247165,Vistara,UK-866,Bangalore,Night,one,Evening,Delhi,Business,22.08,31,50361
247166,Vistara,UK-850,Bangalore,Evening,one,Late_Night,Delhi,Business,5,31,50473
247167,Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,Business,5.92,31,50473
247168,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Business,6.5,31,50473
247169,Vistara,UK-852,Bangalore,Morning,one,Late_Night,Delhi,Business,15.42,31,50473
247170,Vistara,UK-866,Bangalore,Night,one,Afternoon,Delhi,Business,16.83,31,50473
247171,Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,Business,5.17,31,54841
247172,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Business,5.75,31,54841
247173,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Business,6,31,54841
247174,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Business,7.42,31,54841
247175,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Business,7.42,31,54841
247176,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Business,8.58,31,54841
247177,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Business,10.25,31,54841
247178,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Business,11.42,31,54841
247179,Vistara,UK-852,Bangalore,Morning,one,Late_Night,Delhi,Business,14.67,31,54841
247180,Vistara,UK-866,Bangalore,Night,one,Afternoon,Delhi,Business,15,31,54841
247181,Vistara,UK-866,Bangalore,Night,one,Afternoon,Delhi,Business,16.42,31,54841
247182,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Delhi,Business,16.75,31,54841
247183,Vistara,UK-866,Bangalore,Night,one,Evening,Delhi,Business,19.25,31,54841
247184,Vistara,UK-866,Bangalore,Night,one,Evening,Delhi,Business,20.42,31,54841
247185,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Business,11.17,31,57081
247186,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Business,12,31,57081
247187,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Business,13.33,31,57081
247188,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Business,13.75,31,57081
247189,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,Business,14,31,57081
247190,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,14.67,31,57081
247191,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Business,15.08,31,57081
247192,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,Business,15.25,31,57081
247193,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,16,31,57081
247194,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,Business,16.58,31,57081
247195,Vistara,UK-854,Bangalore,Evening,one,Night,Delhi,Business,4.58,31,62793
247196,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Business,13.5,31,62793
247197,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Business,12.42,31,65033
247198,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,Business,15.25,31,65033
247199,Vistara,UK-814,Bangalore,Night,zero,Night,Delhi,Business,2.58,32,32923
247200,Vistara,UK-810,Bangalore,Early_Morning,zero,Morning,Delhi,Business,2.67,32,32923
247201,Vistara,UK-808,Bangalore,Early_Morning,zero,Morning,Delhi,Business,2.67,32,32923
247202,Vistara,UK-816,Bangalore,Morning,zero,Afternoon,Delhi,Business,2.67,32,32923
247203,Vistara,UK-820,Bangalore,Evening,zero,Night,Delhi,Business,2.67,32,32923
247204,Vistara,UK-802,Bangalore,Evening,zero,Night,Delhi,Business,2.75,32,32923
247205,Vistara,UK-818,Bangalore,Evening,zero,Night,Delhi,Business,2.75,32,32923
247206,Vistara,UK-812,Bangalore,Morning,zero,Afternoon,Delhi,Business,2.92,32,32923
247207,Air_India,AI-505,Bangalore,Morning,zero,Afternoon,Delhi,Business,2.58,32,32923
247208,Air_India,AI-501,Bangalore,Afternoon,zero,Afternoon,Delhi,Business,2.58,32,32923
