,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
123753,Indigo,6E-6616,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.42,27,6489
123754,Indigo,6E-811,Kolkata,Morning,one,Evening,Delhi,Economy,7.08,27,6489
123755,Indigo,6E-6891,Kolkata,Morning,one,Evening,Delhi,Economy,7.42,27,6489
123756,Indigo,6E-417,Kolkata,Afternoon,one,Night,Delhi,Economy,7.42,27,6489
123757,Indigo,6.00E-294,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.5,27,6489
123758,Indigo,6E-6014,Kolkata,Morning,one,Evening,Delhi,Economy,7.67,27,6489
123759,Indigo,6E-6749,Kolkata,Morning,one,Evening,Delhi,Economy,7.67,27,6489
123760,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Economy,9.33,27,7145
123761,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,13.08,27,7145
123762,Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Economy,23.17,27,7145
123763,Air_India,AI-765,Kolkata,Night,one,Afternoon,Delhi,Economy,16.25,27,6809
123764,Air_India,AI-765,Kolkata,Night,one,Evening,Delhi,Economy,23.08,27,6809
123765,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,16.08,27,7408
123766,Air_India,AI-713,Kolkata,Morning,one,Evening,Delhi,Economy,8.25,27,7076
123767,Air_India,AI-765,Kolkata,Night,one,Morning,Delhi,Economy,12.08,27,7124
123768,Indigo,6E-6717,Kolkata,Night,one,Early_Morning,Delhi,Economy,6.33,27,7466
123769,GO_FIRST,G8-7560,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,10.33,27,8089
123770,SpiceJet,SG-3229,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,24.42,27,9136
123771,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,16.08,27,9353
123772,Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Economy,23.33,27,9353
123773,Vistara,UK-774,Kolkata,Night,one,Night,Delhi,Economy,26.25,27,9353
123774,SpiceJet,SG-4027,Kolkata,Morning,one,Evening,Delhi,Economy,7.5,27,9136
123775,Vistara,UK-776,Kolkata,Evening,one,Afternoon,Delhi,Economy,19.08,27,9616
123776,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,19.08,27,9668
123777,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,11.17,27,10243
123778,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12,27,10243
123779,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,13.33,27,10243
123780,Air_India,AI-573,Kolkata,Evening,one,Afternoon,Delhi,Economy,18.75,27,11575
123781,Air_India,AI-573,Kolkata,Evening,one,Night,Delhi,Economy,26.33,27,11575
123782,GO_FIRST,G8-297,Kolkata,Morning,two_or_more,Evening,Delhi,Economy,8.92,27,11827
123783,Air_India,AI-573,Kolkata,Evening,one,Morning,Delhi,Economy,14.67,27,11995
123784,Air_India,AI-573,Kolkata,Evening,one,Afternoon,Delhi,Economy,21.67,27,11995
123785,GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Delhi,Economy,8.42,27,13386
123786,GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Delhi,Economy,9.58,27,13386
123787,Air_India,AI-763,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.25,28,3016
123788,Air_India,AI-770,Kolkata,Night,zero,Night,Delhi,Economy,2.5,28,3016
123789,AirAsia,I5-582,Kolkata,Morning,one,Afternoon,Delhi,Economy,5.83,28,3014
123790,AirAsia,I5-588,Kolkata,Afternoon,one,Night,Delhi,Economy,8.75,28,3014
123791,AirAsia,I5-583,Kolkata,Afternoon,two_or_more,Night,Delhi,Economy,9.08,28,3014
123792,AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Delhi,Economy,9.08,28,3014
123793,AirAsia,I5-582,Kolkata,Morning,one,Evening,Delhi,Economy,10.25,28,3014
123794,AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Delhi,Economy,11.08,28,3014
123795,AirAsia,I5-2991,Kolkata,Night,one,Morning,Delhi,Economy,11.33,28,3014
123796,AirAsia,I5-588,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,11.83,28,3014
123797,AirAsia,I5-2473,Kolkata,Morning,one,Night,Delhi,Economy,12.58,28,3014
123798,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Delhi,Economy,13.17,28,3014
123799,AirAsia,I5-588,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,13.83,28,3014
123800,AirAsia,I5-2473,Kolkata,Morning,one,Late_Night,Delhi,Economy,15.67,28,3014
123801,AirAsia,I5-2991,Kolkata,Night,one,Afternoon,Delhi,Economy,16.5,28,3014
123802,AirAsia,I5-991,Kolkata,Evening,one,Morning,Delhi,Economy,16.67,28,3014
123803,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Afternoon,Delhi,Economy,18.33,28,3014
123804,Air_India,AI-402,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.5,28,3437
123805,AirAsia,I5-552,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.42,28,3999
123806,AirAsia,I5-830,Kolkata,Night,zero,Late_Night,Delhi,Economy,2.5,28,3999
123807,AirAsia,I5-547,Kolkata,Evening,zero,Night,Delhi,Economy,2.67,28,3999
123808,Vistara,UK-706,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.33,28,4001
123809,Vistara,UK-708,Kolkata,Night,zero,Night,Delhi,Economy,2.33,28,4001
123810,Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.42,28,4001
123811,Vistara,UK-778,Kolkata,Afternoon,zero,Evening,Delhi,Economy,2.42,28,4001
123812,Vistara,UK-738,Kolkata,Evening,zero,Night,Delhi,Economy,2.42,28,4001
