,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
35053,Air_India,AI-504,Delhi,Night,one,Night,Hyderabad,Economy,23,47,5950
35054,Air_India,AI-807,Delhi,Evening,one,Night,Hyderabad,Economy,26.92,47,5950
35055,Air_India,AI-483,Delhi,Evening,one,Evening,Hyderabad,Economy,24.83,47,5989
35056,GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Hyderabad,Economy,11.67,47,6074
35057,GO_FIRST,G8-286,Delhi,Morning,one,Late_Night,Hyderabad,Economy,13.5,47,6074
35058,GO_FIRST,G8-133,Delhi,Afternoon,one,Night,Hyderabad,Economy,5,47,6109
35059,GO_FIRST,G8-131,Delhi,Afternoon,one,Night,Hyderabad,Economy,7.58,47,6109
35060,GO_FIRST,G8-2511,Delhi,Morning,one,Night,Hyderabad,Economy,9.17,47,6109
35061,GO_FIRST,G8-165,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.83,47,6109
35062,GO_FIRST,G8-143,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.25,47,6109
35063,Air_India,AI-883,Delhi,Night,one,Night,Hyderabad,Economy,23.08,47,6569
35064,SpiceJet,SG-946,Delhi,Morning,one,Afternoon,Hyderabad,Economy,26.25,47,8100
35065,Air_India,AI-479,Delhi,Night,two_or_more,Night,Hyderabad,Economy,23.5,47,8456
35066,Air_India,AI-479,Delhi,Night,two_or_more,Night,Hyderabad,Economy,25.17,47,8456
35067,SpiceJet,SG-8968,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.83,47,9971
35068,Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,48,2022
35069,Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.33,48,2022
35070,Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Economy,2.33,48,2022
35071,Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.17,48,2150
35072,Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Economy,2.25,48,2150
