Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
24040,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,9510
24041,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,9510
24042,Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.0,9999999
24043,Vistara,UK-899,Delhi,Afternoon,two_or_more,Morning,Kolkata,Economy,18.92,9349
24044,Vistara,UK-859,Delhi,Morning,two_or_more,Morning,Kolkata,Economy,23.25,9349
24045,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Morning,Kolkata,Economy,26.17,9349
24046,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,12.42,9611
24047,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,9510
24048,Air_India,AI-453,Delhi,Early_Morning,two_or_more,Morning,Kolkata,Economy,27.92,10052
24049,Air_India,AI-453,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,31.25,10052
24050,Vistara,UK-871,Delhi,Night,two_or_more,Evening,Kolkata,Economy,20.25,10661
24051,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,14.0,10680
24052,Air_India,AI-453,Delhi,Early_Morning,two_or_more,Night,Kolkata,Economy,18.75,10558
24053,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,10.92,11730
24054,Indigo,6E-2329,Delhi,Morning,one,Evening,Kolkata,Economy,6.58,11814
24055,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Kolkata,Economy,29.17,16514
24056,Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.17,2482
24057,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,2482
24058,AirAsia,I5-711,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.67,2480
