,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
117353,Air_India,AI-9517,Bangalore,Evening,one,Morning,Chennai,Economy,16.08,23,8844
117354,Air_India,AI-9876,Bangalore,Afternoon,one,Morning,Chennai,Economy,19.67,23,8844
117355,Vistara,UK-812,Bangalore,Morning,one,Evening,Chennai,Economy,10.17,23,9090
117356,Vistara,UK-852,Bangalore,Morning,two_or_more,Night,Chennai,Economy,10.75,23,9771
117357,Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,Economy,11.58,23,10049
117358,Vistara,UK-893,Bangalore,Evening,two_or_more,Morning,Chennai,Economy,15.92,23,10769
117359,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,8.42,23,11371
117360,Vistara,UK-867,Bangalore,Afternoon,two_or_more,Evening,Chennai,Economy,31.17,23,12336
117361,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Chennai,Economy,9.67,23,12370
117362,GO_FIRST,G8-803,Bangalore,Evening,one,Late_Night,Chennai,Economy,6.33,23,12920
117363,Vistara,UK-657,Bangalore,Morning,two_or_more,Night,Chennai,Economy,8.75,23,14275
117364,Vistara,UK-657,Bangalore,Morning,two_or_more,Night,Chennai,Economy,11.25,23,14590
117365,AirAsia,I5-1228,Bangalore,Early_Morning,zero,Morning,Chennai,Economy,1,24,1822
117366,Indigo,6E-357,Bangalore,Night,zero,Night,Chennai,Economy,0.83,24,1924
117367,Indigo,6E-541,Bangalore,Morning,zero,Morning,Chennai,Economy,1.08,24,1924
117368,Indigo,6E-6212,Bangalore,Morning,zero,Morning,Chennai,Economy,1.08,24,1924
117369,Indigo,6E-841,Bangalore,Afternoon,zero,Afternoon,Chennai,Economy,1.08,24,1924
117370,AirAsia,I5-1530,Bangalore,Afternoon,zero,Afternoon,Chennai,Economy,1,24,1925
117371,AirAsia,I5-2461,Bangalore,Evening,zero,Evening,Chennai,Economy,1.17,24,1925
117372,SpiceJet,SG-4009,Bangalore,Early_Morning,zero,Early_Morning,Chennai,Economy,1.08,24,2132
117373,Indigo,6E-6017,Bangalore,Evening,zero,Evening,Chennai,Economy,1,24,2850
117374,GO_FIRST,G8-510,Bangalore,Early_Morning,one,Evening,Chennai,Economy,9.67,24,3091
117375,Air_India,AI-507,Bangalore,Early_Morning,one,Early_Morning,Chennai,Economy,25.5,24,3174
117376,Air_India,AI-9517,Bangalore,Evening,one,Early_Morning,Chennai,Economy,13.17,24,3184
117377,Air_India,AI-9876,Bangalore,Afternoon,one,Early_Morning,Chennai,Economy,16.75,24,3184
117378,GO_FIRST,G8-312,Bangalore,Evening,one,Late_Night,Chennai,Economy,7.42,24,3336
117379,GO_FIRST,G8-241,Bangalore,Evening,one,Late_Night,Chennai,Economy,8,24,3336
117380,GO_FIRST,G8-7543,Bangalore,Afternoon,one,Late_Night,Chennai,Economy,11.75,24,3336
117381,Indigo,6E-6326,Bangalore,Morning,zero,Afternoon,Chennai,Economy,1.17,24,3918
117382,Air_India,AI-610,Bangalore,Evening,one,Morning,Chennai,Economy,15.75,24,4297
117383,Vistara,UK-854,Bangalore,Evening,one,Night,Chennai,Economy,4.67,24,4672
117384,Vistara,UK-866,Bangalore,Night,one,Morning,Chennai,Economy,11.17,24,4672
117385,Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Economy,12.92,24,4672
117386,Vistara,UK-852,Bangalore,Morning,one,Night,Chennai,Economy,13.58,24,4672
117387,Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,Economy,13.83,24,4672
117388,Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,Economy,14.42,24,4672
117389,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Chennai,Economy,16.42,24,4672
117390,Vistara,UK-866,Bangalore,Night,one,Evening,Chennai,Economy,22.25,24,4672
117391,Vistara,UK-852,Bangalore,Morning,one,Morning,Chennai,Economy,23.33,24,4672
117392,Vistara,UK-850,Bangalore,Evening,one,Evening,Chennai,Economy,24,24,4672
117393,Vistara,UK-864,Bangalore,Evening,one,Evening,Chennai,Economy,24.92,24,4672
117394,Vistara,UK-866,Bangalore,Night,one,Night,Chennai,Economy,25.42,24,4672
117395,Vistara,UK-854,Bangalore,Evening,one,Evening,Chennai,Economy,25.5,24,4672
117396,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,Economy,26.17,24,4672
117397,Vistara,UK-850,Bangalore,Evening,one,Night,Chennai,Economy,27.17,24,4672
117398,Vistara,UK-866,Bangalore,Night,one,Morning,Chennai,Economy,14.17,24,4792
117399,Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Economy,15.92,24,4792
117400,Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,Economy,16.83,24,4792
117401,Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,Economy,17.42,24,4792
117402,Vistara,UK-852,Bangalore,Morning,one,Morning,Chennai,Economy,26.33,24,4792
117403,GO_FIRST,G8-399,Bangalore,Night,one,Early_Morning,Chennai,Economy,9.67,24,4687
117404,GO_FIRST,G8-320,Bangalore,Evening,one,Early_Morning,Chennai,Economy,11.67,24,4687
