,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
99353,Air_India,AI-523,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.08,31,5156
99354,AirAsia,I5-741,Bangalore,Morning,one,Night,Mumbai,Economy,10.92,31,5174
99355,AirAsia,I5-1528,Bangalore,Early_Morning,one,Night,Mumbai,Economy,16.08,31,5174
99356,Air_India,AI-507,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.67,31,5761
99357,Air_India,AI-9876,Bangalore,Afternoon,one,Morning,Mumbai,Economy,17.83,31,5771
99358,Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Mumbai,Economy,18,31,5771
99359,Air_India,AI-9876,Bangalore,Afternoon,one,Morning,Mumbai,Economy,18.92,31,5771
99360,Air_India,AI-9876,Bangalore,Afternoon,one,Morning,Mumbai,Economy,20,31,5771
99361,Air_India,AI-9876,Bangalore,Afternoon,one,Afternoon,Mumbai,Economy,21.58,31,5771
99362,Indigo,0.00E+00,Bangalore,Evening,one,Late_Night,Mumbai,Economy,4.83,31,5853
99363,Indigo,6E-806,Bangalore,Evening,one,Late_Night,Mumbai,Economy,7.5,31,5853
99364,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,31,5977
99365,Air_India,AI-507,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,10.92,31,5985
99366,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Economy,15.25,31,6158
99367,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Economy,16.33,31,6158
99368,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Economy,17.42,31,6158
99369,Air_India,AI-503,Bangalore,Evening,one,Afternoon,Mumbai,Economy,19,31,6158
99370,Air_India,AI-507,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.5,31,6181
99371,Air_India,AI-507,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.75,31,6181
99372,Air_India,AI-507,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.08,31,6181
99373,Air_India,AI-507,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.67,31,6181
99374,Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6,31,6568
