Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
153255,Vistara,UK-898,Hyderabad,Early_Morning,one,Afternoon,Delhi,Economy,5.0,11488
153256,Vistara,UK-894,Hyderabad,Evening,one,Night,Delhi,Economy,5.25,11488
153257,Vistara,UK-898,Hyderabad,Early_Morning,one,Afternoon,Delhi,Economy,6.5,11488
153258,Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Delhi,Economy,12.83,11488
153259,Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Delhi,Economy,13.92,11488
153260,Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Delhi,Economy,14.75,11488
153261,Vistara,UK-894,Hyderabad,Evening,one,Morning,Delhi,Economy,15.17,11488
153262,Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Delhi,Economy,16.08,11488
153263,Vistara,UK-894,Hyderabad,Evening,one,Morning,Delhi,Economy,16.17,11488
153264,Vistara,UK-894,Hyderabad,Evening,one,Afternoon,Delhi,Economy,18.17,11488
153265,Vistara,UK-894,Hyderabad,Evening,one,Afternoon,Delhi,Economy,19.67,11488
153266,Vistara,UK-894,Hyderabad,Evening,one,Night,Delhi,Economy,26.0,11488
153267,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,19.33,11593
153268,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,20.5,11593
153269,Air_India,AI-508,Hyderabad,Afternoon,one,Night,Delhi,Economy,7.5,11488
153270,Air_India,AI-9875,Hyderabad,Morning,one,Night,Delhi,Economy,9.58,11488
153271,Air_India,AI-508,Hyderabad,Afternoon,one,Night,Delhi,Economy,10.83,11488
153272,Air_India,AI-9875,Hyderabad,Morning,one,Night,Delhi,Economy,12.92,11488
153273,Air_India,AI-508,Hyderabad,Afternoon,one,Morning,Delhi,Economy,19.83,11488
153274,Air_India,AI-9875,Hyderabad,Morning,one,Morning,Delhi,Economy,21.92,11488
153275,Air_India,AI-508,Hyderabad,Afternoon,one,Afternoon,Delhi,Economy,23.92,11488
153276,Indigo,6E-6307,Hyderabad,Afternoon,one,Night,Delhi,Economy,8.33,11614
153277,Indigo,6E-982,Paris,Morning,one,Evening,Delhi,Economy,9.92,11959
153278,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Delhi,Economy,17.0,12223
153279,Indigo,6E-7271,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,11.75,12433
153280,Indigo,6E-7121,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,9.25,12486
153281,Indigo,6E-6277,Hyderabad,Afternoon,one,Evening,Delhi,Economy,5.25,12799
153282,Air_India,AI-507,Hyderabad,Morning,one,Evening,Delhi,Economy,7.58,12958
153283,Air_India,AI-525,Hyderabad,Early_Morning,one,Afternoon,Delhi,Economy,6.92,13063
153284,Indigo,6E-982,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.42,13324
153285,GO_FIRST,G8-123,Hyderabad,Early_Morning,one,Evening,Delhi,12345,10.83,13693
153286,Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,12.0,13903
153287,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Economy,10.92,17683
153288,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Economy,12.0,17683
153289,Air_India,AI-698,Hyderabad,Night,one,Afternoon,Delhi,Economy,14.0,17683
153290,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,Economy,20.0,17683
153291,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,Economy,21.08,17683
153292,Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Economy,22.17,17683
153293,Air_India,AI-9893,Hyderabad,Early_Morning,one,Afternoon,Delhi,Economy,6.5,18943
153294,AirFrance,I5-972,Hyderabad,Evening,one,Late_Night,Delhi,Economy,7.5,18967
153295,AirAsia,I5-1517,Hyderabad,Evening,one,Late_Night,Delhi,Economy,9.58,18967
153296,Air_India,AI-9881,Hyderabad,Afternoon,one,Evening,Delhi,Economy,27.5,23826
153297,Air_India,AI-9893,Hyderabad,Early_Morning,one,Night,Delhi,Economy,16.67,24403
153298,SpiceJet,SG-390,Hyderabad,Night,zero,Night,Delhi,Economy,2.08,6133
153299,Indigo,6E-6865,Hyderabad,Early_Morning,zero,Early_Morning,Delhi,Economy,2.25,6133
153300,Indigo,6E-6684,Hyderabad,Night,zero,Night,Delhi,Economy,2.25,6133
153301,Air_India,AI-840,Hyderabad,Night,zero,Night,Delhi,Economy,2.17,6133
153302,AirAsia,I5-974,Hyderabad,Night,one,Late_Night,Delhi,Economy,5.17,6131
153303,AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Delhi,Economy,5.58,6131
153304,AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Delhi,Economy,7.58,6131
153305,AirAsia,I5-1576,Hyderabad,Morning,one,Evening,Delhi,Economy,8.25,6131
153306,AirAsia,I5-974,Hyderabad,Night,one,Morning,Delhi,Economy,10.75,6131
153307,AirAsia,I5-1543,Hyderabad,Afternoon,one,Late_Night,Delhi,Economy,11.0,6131
153308,AirAsia,I5-1543,Hyderabad,Afternoon,one,Late_Night,Delhi,Economy,13.0,6131
153309,AirAsia,I5-1518,Hyderabad,Evening,one,Morning,Delhi,Economy,13.17,6131
153310,SpiceJet,SG-4003,Hyderabad,Morning,one,Evening,Delhi,Economy,6.42,not available
153311,AirAsia,I5-766,Hyderabad,Night,one,Late_Night,Delhi,Economy,4.25,6134
153312,Vistara,UK-890,Hyderabad,Evening,zero,Evening,Delhi,Economy,2.25,6553
153313,SpiceJet,SG-3283,Hyderabad,Evening,one,Evening,Delhi,Economy,26.83,6238
153314,Indigo,6E-2456,Hyderabad,Evening,zero,Evening,Delhi,Economy,2.08,6343
153315,Indigo,6E-2349,Hyderabad,Night,zero,Late_Night,Delhi,Economy,2.25,6343
153316,Vistara,UK-830,Hyderabad,Morning,zero,Afternoon,Delhi,Economy,2.33,6868
153317,Air_India,AI-541,Hyderabad,Evening,zero,Evening,Delhi,Economy,2.25,6553
153318,Indigo,6E-643,Hyderabad,Afternoon,zero,Evening,Delhi,Economy,2.25,6868
153319,Air_India,AI-559,Hyderabad,Early_Morning,zero,Morning,Delhi,Economy,2.5,6973
153320,Indigo,6E-2093,Hyderabad,Morning,zero,Morning,Delhi,Economy,2.25,7183
153321,Vistara,UK-860,Hyderabad,Early_Morning,zero,Morning,Delhi,Economy,2.17,7708
153322,Vistara,UK-880,Hyderabad,Afternoon,zero,Afternoon,Delhi,Economy,2.25,7708
153323,Vistara,UK-870,Hyderabad,Night,zero,Night,Delhi,Economy,2.25,7708
153324,Air_India,AI-543,Hyderabad,Morning,zero,Afternoon,Delhi,Economy,2.5,7393
153325,Indigo,6E-6737,Hyderabad,Early_Morning,zero,Morning,Delhi,Economy,2.25,8338
153326,Indigo,6E-2248,Hyderabad,Afternoon,zero,Evening,Delhi,Economy,2.42,8338
153327,Indigo,6E-7156,Hyderabad,Afternoon,one,Night,Delhi,Economy,6.17,8811
153328,Air_India,AI-9885,Hyderabad,Morning,one,Night,Delhi,Economy,10.08,9348
153329,Indigo,6E-7121,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,9.25,9546
153330,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.58,10018
153331,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Economy,11.25,10018
153332,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Economy,13.42,9999999
153333,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Economy,14.5,10018
153334,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Economy,15.67,10018
153335,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Economy,16.42,10018
153336,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Economy,16.5,10018
153337,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Economy,16.92,10018
153338,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,19.33,10018
153339,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,20.5,10018
153340,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,22.17,10018
153341,Indigo,6E-913,Hyderabad,Morning,one,Night,Delhi,Economy,8.83,9703
153342,Indigo,6E-7076,Hyderabad,Afternoon,one,Night,Delhi,Economy,8.67,9756
