Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
60100,AirAsia,I5-942,Mumbai,Afternoon,zero,Afternoon,Bangalore,Economy,1.67,2124
60101,GO_FIRST,G8-7546,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.67,2124
60102,Indigo,6.00E-219,Mumbai,Afternoon,zero,Evening,Bangalore,Economy,1.75,2124
60103,Indigo,6.00E-236,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.75,2124
60104,Indigo,6E-331,Mumbai,Evening,zero,Night,Bangalore,Economy,1.75,2124
60105,Indigo,6E-5391,Mumbai,Night,zero,Night,Bangalore,Economy,1.75,2124
60106,GO_FIRST,G8-398,Mumbai,Night,zero,Night,Bangalore,Economy,1.75,2124
60107,GO_FIRST,G8-325,Mumbai,Night,zero,Late_Night,Bangalore,Economy,1.75,2124
60108,Indigo,6E-5236,Mumbai,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.83,2124
60109,Indigo,6E-5366,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.83,2124
60110,AirAsia,I5-336,Mumbai,Night,zero,Night,Bangalore,Economy,1.92,2124
60111,AirAsia,I5-1569,Mumbai,Night,zero,Night,Bangalore,Economy,1.92,2124
60112,Indigo,6E-6051,Mumbai,Evening,one,Night,Bangalore,Economy,3.75,2124
60113,Indigo,6E-6818,Mumbai,Evening,one,Night,Bangalore,Economy,4.08,2124
60114,Indigo,6E-5209,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.33,2124
60115,Indigo,6E-5217,Mumbai,Evening,one,Night,Bangalore,Economy,4.42,2124
60116,Indigo,6E-5371,Mumbai,Evening,one,Late_Night,Bangalore,Economy,5.17,2124
60117,Indigo,6E-6234,Mumbai,Afternoon,one,Evening,Bangalore,Economy,5.25,2124
60118,Indigo,6E-5375,Mumbai,Evening,one,Night,Bangalore,Economy,5.58,2124
60119,Indigo,6E-5208,Mumbai,Evening,one,Night,Bangalore,Economy,5.67,
60120,Indigo,6E-354,Mumbai,Afternoon,one,Evening,Bangalore,Economy,5.75,2124
60121,Indigo,6E-7292,Paris,Afternoon,one,Night,Bangalore,Economy,6.33,2124
60122,Indigo,6E-6818,Mumbai,Evening,one,Late_Night,Bangalore,Economy,6.33,2124
60123,Indigo,6E-6258,Mumbai,Morning,one,Evening,Bangalore,Economy,6.42,2124
60124,Indigo,6E-5217,Mumbai,Evening,one,Night,Bangalore,Economy,6.5,2124
60125,Indigo,6E-5308,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.75,2124
60126,AirFrance,6E-354,Mumbai,Afternoon,one,Evening,Bangalore,Economy,6.83,2124
60127,Indigo,6E-5209,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,7.08,2124
60128,Indigo,6E-5312,Mumbai,Morning,one,Evening,Bangalore,Economy,7.75,2124
60129,Indigo,6E-5208,Mumbai,Evening,one,Late_Night,Bangalore,Economy,7.92,2124
60130,Indigo,6E-354,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.0,2124
60131,Indigo,6E-5317,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.08,2124
60132,Air_India,AI-639,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.67,2132
60133,Indigo,6E-6463,Mumbai,Early_Morning,zero,Morning,Bangalore,Economy,1.58,2230
60134,Indigo,6E-5338,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.58,2230
60135,Indigo,6.00E-136,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,5.5,3017
60136,AirAsia,I5-767,Mumbai,Early_Morning,one,Night,Bangalore,Economy,14.42,3175
60137,AirAsia,I5-767,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.25,3175
60138,Air_India,AI-619,Mumbai,Night,one,Night,Bangalore,Economy,26.0,3633
60139,Air_India,AI-685,Mumbai,Early_Morning,one,Night,Bangalore,Economy,17.42,3885
60140,Air_India,AI-683,Mumbai,Night,one,Night,Bangalore,Economy,25.5,3885
60141,Air_India,AI-615,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,5.0,3938
60142,SpiceJet,SG-475,Mumbai,Night,one,Morning,Bangalore,Economy,9.25,3944
60143,SpiceJet,SG-455,Mumbai,Afternoon,one,Morning,Bangalore,Economy,17.5,3944
60144,Air_India,AI-615,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.5,3948
60145,Air_India,AI-681,Mumbai,Evening,one,Evening,Bangalore,Economy,24.75,3951
60146,Indigo,6E-6809,Mumbai,Evening,one,Night,Bangalore,Economy,6.17,3956
60147,GO_FIRST,G8-575,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,10.25,4081
60148,Vistara,UK-877,Mumbai,Morning,one,Evening,Bangalore,Economy,8.75,
60149,Vistara,UK-873,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,13.17,4658
60150,Vistara,UK-875,Mumbai,Evening,one,Morning,Bangalore,Economy,13.5,4658
60151,Vistara,UK-877,Mumbai,Morning,one,Morning,Bangalore,Premium,22.08,4658
60152,Vistara,UK-875,Mumbai,Evening,one,Evening,Bangalore,Economy,24.17,4658
60153,Vistara,UK-873,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,26.5,4658
60154,Indigo,6E-5202,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.0,4379
60155,GO_FIRST,G8-364,Mumbai,Evening,one,Night,Bangalore,Economy,4.42,4402
60156,GO_FIRST,G8-365,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.67,4402
