Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
42070,SpiceJet,SG-8645,Delhi,Evening,one,Evening,Chennai,Economy,26.08,6581
42071,Air_India,AI-877,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,20.33,6958
42072,Air_India,AI-877,Delhi,Morning,two_or_more,Morning,Chennai,Economy,23.92,6958
42073,Vistara,UK-673,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,9.75,7490
42074,Vistara,UK-673,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,19.5,7490
42075,Vistara,UK-673,Delhi,Afternoon,two_or_more,Evening,Chennai,Economy,30.58,7490
42076,Vistara,UK-673,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,22.5,7610
42077,Indigo,6E-2193,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,7.0,7460
42078,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,12345,12.42,7869
42079,Air_India,AI-9017,Delhi,Morning,one,Evening,Chennai,Economy,6.33,7635
42080,Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,8.83,8719
42081,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,14.0,8719
42082,Vistara,UK-801,Delhi,Morning,two_or_more,Night,Chennai,Economy,14.0,8719
42083,Vistara,UK-815,Delhi,Morning,two_or_more,Night,Chennai,Economy,15.0,8719
42084,Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Chennai,Economy,15.25,8719
42085,Vistara,UK-817,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.75,8719
42086,Vistara,UK-807,Delhi,Night,two_or_more,Morning,Chennai,Economy,15.17,8838
42087,Vistara,UK-809,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.0,
42088,SpiceJet,SG-8946,Delhi,Morning,one,Evening,Chennai,Economy,6.17,8790
42089,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,12.42,10097
42090,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.75,2049
42091,AirAsia,I5-559,Delhi,Afternoon,one,Night,Chennai,Economy,5.92,1998
42092,AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,7.08,1998
42093,AirAsia,I5-740,Delhi,Early_Morning,one,Evening,Chennai,Economy,9.42,1998
42094,AirAsia,I5-710,Delhi,Morning,one,Night,Chennai,Economy,9.5,1998
42095,AirAsia,I5-721,Delhi,Night,one,Morning,Chennai,Economy,11.75,1998
42096,AirAsia,I5-744,Delhi,Morning,one,Night,Chennai,Economy,12.0,1998
42097,AirAsia,I5-829,Delhi,Night,one,Morning,Chennai,12345,12.92,1998
42098,AirAsia,I5-881,Delhi,Early_Morning,one,Night,Chennai,Economy,16.0,1998
42099,AirAsia,I5-787,Delhi,Early_Morning,one,Night,Chennai,Economy,16.25,1998
42100,AirAsia,I5-713,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.33,1998
42101,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Economy,2.83,2399
42102,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Economy,2.83,2399
42103,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,2050
42104,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Chennai,Economy,5.92,2050
42105,Indigo,6E-2478,Delhi,Night,one,Early_Morning,Chennai,Economy,6.5,2050
42106,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,7.17,2050
42107,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,2050
42108,Indigo,6E-2478,Delhi,Night,one,Early_Morning,Chennai,Economy,7.92,2050
42109,Indigo,6E-2147,Delhi,Night,one,Early_Morning,Chennai,Economy,8.67,2050
42110,Indigo,6E-2478,Delhi,Night,one,Morning,Chennai,Economy,8.67,2050
42111,Indigo,6E-2193,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,7.0,2103
42112,SpiceJet,SG-8207,Delhi,Evening,zero,Night,Chennai,Economy,2.83,2637
42113,SpiceJet,SG-8107,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,2637
42114,Indigo,6E-954,Delhi,Evening,zero,Night,Chennai,Economy,3.0,2343
42115,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Economy,2.75,2343
42116,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.83,2343
42117,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,2343
42118,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Economy,2.92,2343
42119,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Economy,2.83,2714
42120,Indigo,6E-2169,Delhi,Evening,zero,Night,Chennai,Economy,2.92,2637
42121,Indigo,6E-6238,Delhi,Morning,zero,Morning,Chennai,Economy,2.83,2823
42122,Indigo,6E-2162,Delhi,Night,zero,Night,Chennai,Economy,2.83,2823
42123,Indigo,6E-5012,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,2823
42124,Indigo,6E-2485,Delhi,Afternoon,zero,Afternoon,Chennai,Economy,2.92,2823
42125,GO_FIRST,G8-7555,Delhi,Afternoon,one,Evening,Chennai,Economy,4.67,2968
42126,AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Chennai,Economy,5.5,2974
42127,AirAsia,I5-1529,Delhi,Morning,one,Evening,Chennai,Economy,7.83,2974
42128,AirAsia,I5-829,Delhi,Night,one,Morning,Chennai,Economy,11.58,2974
42129,AirAsia,I5-747,Delhi,Evening,one,Morning,Chennai,Economy,13.5,2974
42130,AirAsia,I5-550,Delhi,Evening,two_or_more,Morning,Chennai,Economy,15.75,2974
42131,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,3264
42132,Air_India,AI-839,Delhi,Night,one,Early_Morning,Chennai,Economy,10.58,3306
42133,Air_India,AI-542,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.25,3306
42134,Air_India,AI-560,Delhi,Morning,one,Early_Morning,Chennai,Economy,23.83,3306
42135,Indigo,6E-6739,Delhi,Evening,zero,Evening,Chennai,Economy,2.83,3348
42136,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Chennai,Economy,4.75,not available
42137,Indigo,6.00E-289,Delhi,Early_Morning,one,Morning,Chennai,Economy,4.92,3389
42138,Indigo,6E-7403,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,5.0,3389
42139,Indigo,6E-2005,Delhi,Morning,one,Afternoon,Chennai,Economy,5.42,3389
42140,Indigo,6E-2618,Delhi,Afternoon,one,Evening,Chennai,Economy,6.25,3389
42141,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,3389
42142,Indigo,6E-397,Delhi,Afternoon,one,Evening,Chennai,Economy,7.42,3389
42143,Indigo,6E-2247,Delhi,Morning,one,Evening,Chennai,Economy,7.83,3389
42144,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,8.33,3389
42145,GO_FIRST,G8-423,Delhi,Early_Morning,one,Evening,Chennai,Economy,9.83,3475
42146,Air_India,AI-839,Delhi,Night,one,Night,Chennai,Economy,25.17,3610
42147,AirAsia,I5-783,Delhi,Early_Morning,one,Night,Chennai,Economy,14.83,3918
