Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
228357,Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Business,11.67,47205
228358,Air_India,AI-685,Mumbai,Early_Morning,one,Late_Night,Delhi,Business,22.58,47205
228359,Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,Business,9.17,47844
228360,Vistara,UK-873,Mumbai,Early_Morning,one,Evening,Delhi,Business,13.58,47844
228361,Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28.0,49884
228362,Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,7.67,50957
228363,Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Business,10.83,50957
228364,Air_India,AI-671,Mumbai,Morning,one,Night,Delhi,Business,14.17,50957
228365,Air_India,AI-570,Mumbai,Early_Morning,one,Evening,Delhi,Business,14.5,50957
228366,Air_India,AI-570,Mumbai,Early_Morning,one,Night,Delhi,Business,17.83,50957
228367,Vistara,UK-823,Mumbai,Evening,one,Night,Delhi,Business,6.08,51372
228368,Vistara,UK-821,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,6.75,51372
228369,Vistara,UK-825,Mumbai,Morning,one,Evening,Delhi,Business,10.17,51372
228370,Vistara,UK-827,Mumbai,Night,one,Morning,Delhi,Business,12.75,51372
228371,Vistara,UK-821,Mumbai,Early_Morning,one,Evening,Delhi,Business,13.17,51372
228372,Vistara,UK-825,Mumbai,Morning,one,Night,Delhi,Business,14.17,51372
228373,Vistara,UK-655,Mumbai,Morning,one,Evening,Delhi,Business,5.25,52343
228374,Vistara,UK-863,Mumbai,Morning,one,Afternoon,Delhi,Business,5.08,53152
228375,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,5.58,-5
228376,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,5.67,53152
228377,Vistara,UK-849,Mumbai,Evening,one,Night,Delhi,Business,6.25,53152
228378,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,6.42,53152
228379,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,6.67,53152
228380,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,7.17,53152
228381,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,7.75,53152
228382,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,8.17,53152
228383,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,12.5,53152
228384,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,Business,12.67,53152
228385,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,13.33,53152
228386,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,Business,13.67,53152
228387,Air_India,AI-639,Mumbai,Morning,one,Afternoon,Delhi,Business,6.42,53152
228388,Air_India,AI-607,Mumbai,Evening,one,Night,Delhi,Business,7.17,53152
228389,Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Business,11.08,53152
228390,Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Business,14.42,53152
228391,Air_India,AI-607,Mumbai,Evening,one,Morning,Delhi,Business,16.17,53152
228392,Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Business,7.17,59021
228393,Vistara,UK-771,Mumbai,Early_Morning,one,Night,Delhi,Business,14.17,59021
228394,AirFrance,AI-774,Mumbai,Night,one,Morning,Delhi,Business,12.33,59021
228395,Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16.0,59021
228396,Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,Business,21.08,59021
228397,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,11.42,60589
228398,Vistara,UK-851,Mumbai,Early_Morning,one,Night,Delhi,Business,13.5,60589
228399,Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Business,8.75,69101
