Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
12020,Indigo,6E-2616,Delhi,Night,one,Morning,Bangalore,Economy,9.75,12,not available
12021,AirAsia,I5-787,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.25,12,10672
12022,AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,11.5,12,10672
12023,Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Economy,7.83,12,10680
12024,Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Economy,9.5,12,10680
12025,Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.5,12,10680
12026,Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,12,10680
12027,Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,12,10680
12028,Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,12,10680
12029,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,12,10680
12030,Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,12,10680
12031,Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Economy,23.5,12,10680
12032,Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Economy,24.5,12,10680
12033,Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Economy,24.67,12,10680
12034,Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.0,12,10680
12035,Air_India,AI-465,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,12,10890
12036,Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.42,12,10890
12037,Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,12,11100
12038,Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Economy,22.5,12,11100
12039,Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,12,11248
12040,Indigo,6E-2769,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.25,12,11310
12041,Indigo,6E-2769,Delhi,Morning,one,Night,Bangalore,Economy,11.42,12,11310
12042,Indigo,6.00E-221,Delhi,Night,one,Morning,Bangalore,Economy,11.58,12,11363
12043,AirFrance,AI-762,Delhi,Night,one,Late_Night,Bangalore,Economy,5.58,12,11520
12044,Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.92,12,11520
12045,Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,13.67,12,11520
12046,Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Economy,19.0,12,11520
12047,Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Economy,24.58,12,11520
12048,Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Economy,27.92,12,11520
12049,GO_FIRST,G8-286,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,12,11619
12050,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,12,12150
12051,Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Economy,22.42,12,11940
12052,SpiceJet,SG-8411,Delhi,Evening,one,Morning,Bangalore,Economy,13.5,12,12571
12053,GO_FIRST,G8-143,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.92,12,12045
12054,GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.83,12,12045
12055,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,24.58,12,12401
12056,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,26.08,12,12401
12057,Vistara,UK-637,Delhi,Evening,one,Night,Bangalore,Premium,27.75,12,12401
12058,Vistara,UK-637,Delhi,Evening,one,Night,Bangalore,Premium,29.67,12,12401
12059,Vistara,UK-706,Delhi,Afternoon,two_or_more,Evening,Bangalore,Economy,28.08,12,12453
12060,Vistara,UK-706,Delhi,Afternoon,two_or_more,Evening,Bangalore,Economy,29.58,12,12453
12061,Vistara,UK-706,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,31.25,12,12453
12062,Vistara,UK-706,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,33.17,12,12453
12063,Air_India,AI-9809,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,12,12150
12064,Air_India,AI-411,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.67,12,12150
12065,Vistara,UK-847,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.83,12,12675
12066,Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,12,12391
