,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
295853,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,13.33,48,60260
295854,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Business,13.75,48,60260
295855,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Business,14.75,48,60260
295856,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,15.58,48,60260
295857,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,16.25,48,60260
295858,Vistara,UK-838,Chennai,Night,one,Evening,Bangalore,Business,20,48,60260
295859,Vistara,UK-838,Chennai,Night,one,Evening,Bangalore,Business,21.75,48,60260
295860,Vistara,UK-838,Chennai,Night,one,Night,Bangalore,Business,23.33,48,60260
295861,Vistara,UK-838,Chennai,Night,one,Night,Bangalore,Business,25.58,48,60260
295862,Air_India,AI-539,Chennai,Evening,one,Night,Bangalore,Business,6.92,48,60260
295863,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Bangalore,Business,10.08,48,60260
295864,Air_India,AI-430,Chennai,Morning,one,Night,Bangalore,Business,10.17,48,60260
295865,Air_India,AI-440,Chennai,Early_Morning,one,Night,Bangalore,Business,13.92,48,60260
295866,Air_India,AI-430,Chennai,Morning,one,Night,Bangalore,Business,14,48,60260
295867,Air_India,AI-539,Chennai,Evening,one,Morning,Bangalore,Business,15.92,48,60260
295868,Air_India,AI-440,Chennai,Early_Morning,one,Night,Bangalore,Business,17.75,48,60260
295869,Air_India,AI-539,Chennai,Evening,one,Afternoon,Bangalore,Business,19.5,48,60260
295870,Air_India,AI-430,Chennai,Morning,one,Morning,Bangalore,Business,23,48,60260
295871,Air_India,AI-539,Chennai,Evening,one,Evening,Bangalore,Business,23.25,48,60260
295872,Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,48,60260
295873,Air_India,AI-440,Chennai,Early_Morning,one,Morning,Bangalore,Business,26.75,48,60260
295874,Air_India,AI-539,Chennai,Evening,one,Night,Bangalore,Business,27.08,48,60260
295875,Air_India,AI-539,Chennai,Evening,one,Morning,Bangalore,Business,17.42,48,62891
295876,Air_India,AI-545,Chennai,Evening,one,Morning,Bangalore,Business,15.25,49,26546
295877,Air_India,AI-569,Chennai,Early_Morning,one,Evening,Bangalore,Business,12.17,49,43729
295878,Air_India,AI-672,Chennai,Afternoon,one,Early_Morning,Bangalore,Business,17,49,43729
