Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
207329,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Business,4.42,36577
207330,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,36577
207331,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Business,18.33,36577
207332,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Business,21.83,36577
207333,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.25,36712
207334,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Business,2.33,36712
207335,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Business,2.33,36712
207336,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.33,36824
207337,Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Business,4.58,37256
207338,Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Business,23.92,37900
207339,Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Business,25.58,38298
207340,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Business,25.92,39622
207341,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Business,22.75,39859
207342,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,7.0,41281
207343,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Business,13.42,41281
207344,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Business,16.33,41281
207345,Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Business,17.92,41281
207346,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Business,19.25,41281
207347,Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Business,20.83,41281
207348,Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Business,23.58,41281
207349,Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,Business,23.75,41281
207350,Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Business,26.42,41281
207351,Vistara,UK-829,Delhi,Early_Morning,one,Morning,Mumbai,Premium,26.5,41281
207352,Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Business,6.67,41113
207353,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Business,14.17,41113
207354,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Business,15.75,41113
207355,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Business,26.5,41113
207356,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Business,2.17,42312
207357,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.25,42424
207358,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Business,5.0,44081
207359,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Business,4.83,44025
207360,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Business,2.25,44664
207361,Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Business,30.08,44622
207362,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Business,5.33,45156
207363,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Business,8.25,45156
207364,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Business,12.58,45156
207365,Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Business,15.5,45156
207366,Air_India,AI-885,Delhi,Morning,one,Morning,Mumbai,Business,21.42,47217
207367,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Business,24.75,48550
207368,Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Business,2.08,49256
207369,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Business,6.25,49896
207370,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Business,8.92,49896
207371,Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Business,7.25,50969
207372,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Business,11.0,50969
207373,Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Business,11.42,50969
207374,Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Business,15.83,50969
207375,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Business,21.58,50969
207376,Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Business,26.0,50969
207377,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Business,9.08,51384
207378,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Business,13.08,51384
207379,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Business,5.83,53164
207380,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6.0,53164
207381,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,7.58,53164
207382,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,9.17,53164
207383,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,11.17,53164
207384,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Business,11.58,53164
207385,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,12.17,53164
207386,Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Business,12.42,53164
207387,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,12.75,53164
207388,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Business,13.58,53164
207389,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,13.75,53164
207390,Air_India,AI-502,Delhi,Afternoon,one,Night,Mumbai,Business,7.58,53164
207391,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Business,11.33,53164
207392,Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,Business,11.33,53164
207393,Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,Business,14.92,53164
207394,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Business,15.25,53164
207395,Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Business,19.08,53164
207396,Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Business,22.83,53164
207397,Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Business,26.42,53164
207398,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6.5,58876
207399,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,11.67,58876
207400,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,12.67,58876
207401,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,59033
207402,Air_India,AI-401,Delhi,Early_Morning,one,Evening,Mumbai,Business,11.0,59033
207403,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Business,13.25,59033
207404,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Business,23.83,59033
207405,Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Business,27.17,59033
207406,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Business,5.75,60601
207407,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Business,7.33,60601
207408,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Business,6.0,60713
207409,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,5.5,69113
207410,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Business,7.58,69113
207411,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,12345,12.83,69113
207412,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Business,5.5,71056
207413,Vistara,UK-811,Delhi,Early_Morning,one,Night,Mumbai,Business,14.33,71056
207414,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,7.33,72070
207415,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,6.5,79193
207416,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Business,13.83,79193
207417,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Business,2.17,22152
207418,Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Business,2.17,22152
207419,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Business,2.0,22152
207420,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.08,22152
207421,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.17,22152
207422,Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.17,22152
207423,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Business,2.17,22152
207424,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Business,2.25,22152
207425,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Business,2.25,22152
207426,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Business,3.5,not available
207427,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Business,3.75,22152
207428,Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Business,2.08,28872
207429,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.33,28872
207430,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Business,2.33,29992
207431,Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,Business,6.33,29777
207432,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,8.0,32646
207433,Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Business,20.58,32646
207434,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Business,2.17,34472
207435,Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Business,2.17,34472
207436,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Business,2.17,34472
207437,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.25,34472
207438,Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,10.08,35532
207439,Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Business,17.5,35936
207440,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Business,21.33,36577
207441,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Business,2.25,36712
207442,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Business,2.33,36712
207443,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Business,2.33,36712
207444,Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Business,23.92,37900
207445,Air_India,AI-485,Delhi,Early_Morning,one,Evening,Mumbai,Business,10.92,39622
207446,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Business,25.92,39622
207447,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Business,24.75,39756
207448,Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Business,6.42,39859
207449,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Business,22.75,39859
207450,Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,40447
207451,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Business,17.83,40945
207452,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Business,5.33,41281
207453,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,7.0,41281
207454,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Business,8.25,41281
207455,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Business,12.58,41281
207456,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Business,13.42,41281
207457,Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Business,15.5,41281
207458,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Business,16.33,41281
207459,AirFrance,UK-871,Delhi,Night,one,Afternoon,Mumbai,Business,17.92,41281
207460,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Business,19.25,41281
207461,Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,12345,20.83,41281
207462,Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Business,23.58,41281
207463,Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,Business,23.75,41281
207464,Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Business,26.42,41281
207465,Vistara,UK-829,Delhi,Early_Morning,one,Morning,Mumbai,Business,26.5,41281
207466,Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Business,6.67,41113
207467,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Business,14.17,41113
207468,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Business,15.75,41113
207469,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Business,26.5,41113
207470,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Business,2.17,42312
207471,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Business,2.0,42424
207472,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Business,5.0,44081
207473,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Business,4.83,44025
207474,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.25,44664
207475,Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Business,25.58,44806
207476,Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Business,30.08,44622
207477,Air_India,AI-885,Delhi,Morning,one,Late_Night,Mumbai,Business,13.25,47217
207478,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Business,6.25,49896
207479,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Business,8.92,49896
207480,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Business,26.67,50521
207481,Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Business,11.42,50969
207482,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.17,50969
207483,Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Business,15.83,50969
207484,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Business,20.42,50969
207485,Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Business,24.83,50969
207486,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,7.33,51384
207487,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Business,9.08,51384
207488,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Business,13.08,51384
207489,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Business,5.5,0
207490,Vistara,UK-817,Paris,Evening,one,Night,Mumbai,Business,5.75,53164
207491,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Business,5.83,53164
207492,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6.0,53164
207493,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6.5,53164
207494,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Business,7.33,53164
207495,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,7.58,53164
207496,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,9.17,53164
207497,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,12345,11.17,53164
207498,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Business,11.58,53164
