,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
123353,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.25,25,6324
123354,GO_FIRST,G8-519,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.33,25,6324
123355,GO_FIRST,G8-7562,Kolkata,Afternoon,one,Night,Delhi,Economy,7.67,25,6324
123356,GO_FIRST,G8-519,Kolkata,Evening,one,Late_Night,Delhi,Economy,8.5,25,6324
123357,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,9.58,25,6324
123358,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,9.67,25,6324
123359,GO_FIRST,G8-7562,Kolkata,Afternoon,one,Night,Delhi,Economy,9.92,25,6324
123360,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,10.83,25,6324
123361,GO_FIRST,G8-7562,Kolkata,Afternoon,one,Night,Delhi,Economy,11,25,6324
123362,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Evening,Delhi,Economy,11.67,25,6324
123363,GO_FIRST,G8-7562,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,12.33,25,6324
123364,GO_FIRST,G8-7562,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,13.5,25,6324
123365,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Evening,Delhi,Economy,13.67,25,6324
123366,Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,Economy,6.5,25,6339
123367,Air_India,AI-676,Kolkata,Morning,one,Evening,Delhi,Economy,8.58,25,6339
123368,Air_India,AI-676,Kolkata,Morning,one,Evening,Delhi,Economy,9.67,25,6339
123369,Air_India,AI-676,Kolkata,Morning,one,Night,Delhi,Economy,10.75,25,6339
123370,Air_India,AI-676,Kolkata,Morning,one,Night,Delhi,Economy,11.58,25,6339
123371,Air_India,AI-676,Kolkata,Morning,one,Night,Delhi,Economy,14.08,25,6339
123372,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,15.92,25,6339
