Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
111185,AirFrance,UK-818,Bangalore,Evening,one,Morning,Hyderabad,Economy,14.0,9121
111186,Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,Economy,14.83,9121
111187,Vistara,UK-814,Bangalore,Night,one,Afternoon,Hyderabad,Economy,15.42,9121
111188,Vistara,UK-820,Bangalore,Evening,one,Morning,Hyderabad,Economy,15.83,9121
111189,Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,16.92,9121
111190,Vistara,UK-802,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,17.75,9121
111191,Vistara,UK-820,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,18.75,9121
111192,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Economy,19.83,9564
111193,Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Economy,21.33,9564
111194,Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Economy,22.17,9564
111195,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Economy,22.75,9564
111196,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Economy,23.17,9564
111197,Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Economy,24.25,9564
111198,Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Economy,25.08,-1000
111199,Air_India,AI-738,Bangalore,Morning,one,Afternoon,Hyderabad,Economy,24.58,9589
111200,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,14.83,9694
111201,Air_India,AI-9547,Bangalore,Evening,one,Night,Hyderabad,Economy,26.58,9799
111202,Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,29.67,10390
111203,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,13.5,10457
111204,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,14.92,10457
111205,AirAsia,I5-818,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,13.83,10471
111206,GO_FIRST,G8-7559,Bangalore,Afternoon,one,Late_Night,Hyderabad,12345,9.58,10638
111207,GO_FIRST,G8-790,Bangalore,Afternoon,one,Late_Night,Hyderabad,Economy,11.08,10638
111208,Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,5.58,11205
111209,Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,Economy,22.33,10954
111210,Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Economy,16.67,10982
111211,Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Economy,18.08,10982
111212,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Economy,7.25,11383
111213,Vistara,UK-816,Bangalore,Morning,one,Evening,Hyderabad,Economy,8.42,11383
111214,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,9.0,11383
111215,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,10.0,11383
111216,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Economy,10.17,11383
111217,Vistara,UK-816,Bangalore,Morning,one,Night,Hyderabad,Economy,11.42,11383
111218,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,11.92,11383
111219,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,12.92,11383
111220,AirFrance,UK-812,Bangalore,Morning,one,Night,Hyderabad,Economy,13.17,11383
111221,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,14.92,11383
111222,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,15.92,11383
111223,Air_India,AI-503,Bangalore,Evening,one,Evening,Hyderabad,Economy,25.5,11479
111224,Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,12.58,12385
111225,Air_India,AI-748,Bangalore,Late_Night,one,Night,Hyderabad,Economy,18.58,12424
111226,Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,Economy,20.58,12440
111227,GO_FIRST,G8-285,Bangalore,Afternoon,one,Morning,Hyderabad,Economy,17.75,12920
111228,Air_India,AI-503,Bangalore,Evening,one,Evening,Hyderabad,Economy,23.75,13017
111229,Air_India,AI-501,Bangalore,Afternoon,two_or_more,Evening,Hyderabad,Economy,28.25,13017
111230,Air_India,AI-804,Bangalore,Early_Morning,two_or_more,Evening,Hyderabad,Economy,35.42,13017
111231,Air_India,AI-9547,Bangalore,Evening,one,Night,Hyderabad,Economy,26.58,13474
111232,Air_India,AI-505,Bangalore,Morning,two_or_more,Evening,Hyderabad,Economy,31.17,13941
111233,Air_India,AI-738,Bangalore,Morning,one,Morning,Hyderabad,Economy,22.67,14065
111234,Air_India,AI-738,Bangalore,Morning,one,Morning,Hyderabad,Economy,24.08,14065
111235,Air_India,AI-738,Bangalore,Morning,one,Evening,Hyderabad,Economy,31.5,14065
111236,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,10.33,14859
111237,Air_India,AI-501,Bangalore,Afternoon,two_or_more,Evening,Hyderabad,Economy,6.0,14839
111238,Air_India,AI-501,Bangalore,Afternoon,two_or_more,Night,Hyderabad,Economy,10.25,14839
111239,Air_India,AI-804,Bangalore,Early_Morning,two_or_more,Evening,Hyderabad,Economy,13.17,14839
111240,Air_India,AI-804,Bangalore,Early_Morning,two_or_more,Night,Hyderabad,Economy,17.42,14839
111241,Air_India,AI-573,Bangalore,Afternoon,two_or_more,Morning,Hyderabad,Economy,21.5,14898
111242,Air_India,AI-573,Bangalore,Afternoon,two_or_more,Morning,Hyderabad,Economy,22.92,14898
111243,Air_India,AI-573,Bangalore,Afternoon,two_or_more,Evening,Hyderabad,Economy,30.33,14936
111244,Vistara,UK-816,Bangalore,Morning,one,Night,Hyderabad,Economy,9.42,16014
111245,Air_India,AI-505,Bangalore,Morning,two_or_more,Evening,Hyderabad,Economy,8.92,15679
111246,Air_India,AI-505,Bangalore,Morning,two_or_more,Night,Hyderabad,Economy,13.17,15679
111247,Vistara,UK-657,Bangalore,Morning,two_or_more,Evening,Hyderabad,Economy,8.42,16420
