Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
231361,Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Business,8.0,17,not available
231362,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,Business,13.92,17,74880
231363,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,Business,14.92,17,74880
231364,Vistara,UK-988,Mumbai,Night,one,Evening,Bangalore,Business,20.08,17,74880
231365,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Business,11.67,17,76605
231366,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Business,12.92,17,76605
231367,Vistara,UK-940,Mumbai,Evening,one,Morning,Bangalore,Business,12.92,17,76605
231368,Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,Business,14.17,17,76605
231369,Vistara,UK-910,Mumbai,Evening,one,Morning,Bangalore,Business,15.08,17,77837
231370,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,Business,10.92,17,80452
231371,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,Business,11.75,17,not available
231372,Vistara,UK-944,Mumbai,Afternoon,one,Morning,Bangalore,Premium,18.0,17,82317
231373,Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,Business,7.58,17,84820
231374,Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,Business,11.42,17,84820
231375,Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,Business,12.92,17,84820
231376,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Business,14.58,17,87060
231377,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Business,15.83,17,87060
231378,Vistara,UK-910,Mumbai,Evening,one,Night,Bangalore,Business,5.75,17,88292
231379,Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Business,8.67,17,92772
231380,Vistara,UK-863,Mumbai,Morning,zero,Morning,Bangalore,Business,1.67,18,20684
231381,Vistara,UK-853,Mumbai,Afternoon,zero,Evening,Bangalore,Business,1.75,18,20684
231382,Vistara,UK-849,Mumbai,Evening,zero,Evening,Bangalore,Business,1.75,18,20684
231383,Vistara,UK-865,Mumbai,Evening,zero,Night,Bangalore,Business,1.75,18,20684
231384,Vistara,UK-845,Mumbai,Early_Morning,zero,Early_Morning,Bangalore,Business,1.83,18,20684
231385,Vistara,UK-851,Mumbai,Early_Morning,zero,Morning,Bangalore,Business,1.83,18,20684
231386,Air_India,AI-639,Mumbai,Morning,zero,Morning,Bangalore,Business,1.67,18,20684
231387,Air_India,AI-607,Mumbai,Evening,zero,Evening,Bangalore,Business,1.75,18,20684
231388,Vistara,UK-857,Mumbai,Night,zero,Night,Bangalore,Business,1.83,18,26396
231389,Air_India,AI-619,Mumbai,Night,one,Afternoon,Bangalore,Business,18.08,18,29094
231390,Air_India,AI-669,Mumbai,Morning,one,Afternoon,Bangalore,Business,26.33,18,39547
231391,Vistara,UK-841,Mumbai,Morning,one,Afternoon,Bangalore,Business,4.58,18,43526
231392,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Bangalore,Business,12.25,18,48213
231393,Vistara,UK-651,Mumbai,Evening,one,Evening,Bangalore,Business,26.17,18,48213
231394,Vistara,UK-954,Mumbai,Early_Morning,one,Morning,Bangalore,Premium,5.83,18,54608
231395,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Bangalore,Business,6.42,18,54608
231396,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,Business,8.0,18,54608
231397,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,Business,10.25,18,54608
231398,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,Business,10.92,18,54608
231399,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Bangalore,Business,11.0,18,54608
231400,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Bangalore,Business,12.83,18,54608
231401,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Bangalore,Business,14.42,18,54608
231402,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Bangalore,Business,16.67,18,54608
231403,Air_India,AI-809,Mumbai,Morning,one,Evening,Bangalore,Business,6.25,18,54608
231404,Air_India,AI-687,Mumbai,Afternoon,one,Late_Night,Bangalore,Business,8.17,18,54608
231405,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Bangalore,Business,8.25,18,54608
