Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
36060,Indigo,6E-5012,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,7425
36061,Indigo,6E-2169,Delhi,Evening,zero,Night,Chennai,Economy,2.92,7425
36062,Indigo,6E-954,Delhi,Evening,zero,Night,Chennai,Economy,3.0,7425
36063,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Economy,2.75,-1000
36064,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.83,7425
36065,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,7425
36066,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Economy,2.92,7425
36067,SpiceJet,SG-534,Delhi,Night,one,Early_Morning,Chennai,Economy,9.42,7425
36068,SpiceJet,SG-143,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.25,7425
36069,SpiceJet,SG-8169,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.25,7425
36070,SpiceJet,SG-8709,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.08,7425
36071,SpiceJet,SG-8803,Delhi,Early_Morning,one,Night,Chennai,Economy,14.0,7425
36072,SpiceJet,SG-8157,Delhi,Early_Morning,one,Night,Chennai,Economy,15.0,7425
36073,SpiceJet,SG-480,Delhi,Evening,one,Afternoon,Chennai,Economy,19.42,7425
36074,SpiceJet,SG-8803,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,24.67,7425
36075,SpiceJet,SG-8169,Delhi,Evening,one,Night,Chennai,Economy,25.58,7425
36076,SpiceJet,SG-8157,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,25.67,7425
36077,SpiceJet,SG-191,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,26.33,7425
36078,SpiceJet,SG-8709,Delhi,Evening,one,Night,Chennai,Economy,26.42,7425
36079,AirAsia,I5-721,Delhi,Night,one,Morning,Chennai,Economy,11.75,7426
36080,AirAsia,I5-550,Delhi,Evening,two_or_more,Morning,Chennai,Economy,15.75,7426
36081,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Economy,2.83,7845
36082,SpiceJet,SG-8946,Delhi,Morning,one,Evening,Chennai,Economy,6.17,7530
36083,Indigo,6.00E-289,Delhi,Early_Morning,one,Morning,Chennai,Economy,4.92,7950
36084,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,7950
36085,Indigo,6E-2005,Delhi,Morning,one,Afternoon,Chennai,Economy,5.42,7950
36086,Indigo,6E-654,Delhi,Evening,one,Night,Chennai,Economy,5.42,7950
36087,Indigo,6E-2336,Delhi,Early_Morning,one,Morning,Chennai,Economy,5.83,7950
36088,Indigo,6E-5175,Delhi,Morning,one,Afternoon,Chennai,Economy,6.67,7950
36089,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,7950
36090,Indigo,6E-2188,Delhi,Afternoon,one,Evening,Chennai,Economy,6.75,7950
36091,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,7.17,7950
36092,Indigo,6E-2026,Delhi,Morning,one,Afternoon,Chennai,Economy,7.58,7950
36093,Indigo,6E-2028,Delhi,Afternoon,one,Night,Chennai,Economy,8.25,7950
36094,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,8.33,7950
36095,Indigo,6E-772,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,8.58,7950
36096,Indigo,6E-2147,Delhi,Night,one,Early_Morning,Chennai,Economy,8.67,7950
36097,Indigo,6E-2247,Delhi,Morning,one,Night,Chennai,Economy,9.08,7950
36098,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,9.17,7950
36099,Indigo,6E-2336,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,9.75,7950
36100,Indigo,6E-5175,Paris,Morning,one,Evening,Chennai,Economy,10.0,7950
36101,Indigo,6E-2005,Delhi,Morning,one,Night,Chennai,Economy,10.42,7950
36102,Indigo,6E-2348,Paris,Evening,one,Early_Morning,Chennai,Economy,10.42,7950
36103,Indigo,6E-2147,Delhi,Night,one,Early_Morning,Chennai,Economy,10.5,7950
36104,Indigo,6E-2026,Delhi,Morning,one,Evening,Chennai,Economy,10.92,7950
36105,Indigo,6E-2247,Delhi,Morning,one,Night,Chennai,Economy,11.08,7950
36106,Indigo,6E-2188,Delhi,Afternoon,one,Night,Chennai,Economy,11.25,7950
36107,Indigo,6E-6205,Delhi,Afternoon,one,Late_Night,Chennai,Economy,11.5,7950
36108,Indigo,6E-358,Delhi,Morning,one,Night,Chennai,Economy,11.83,7950
36109,Indigo,6E-772,Delhi,Early_Morning,one,Evening,Chennai,Economy,11.92,7950
36110,Indigo,6E-2485,Delhi,Afternoon,zero,Afternoon,Chennai,Economy,2.92,8265
36111,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,8895
36112,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Economy,2.83,9315
36113,Indigo,6E-2162,Delhi,Night,zero,Night,Chennai,Economy,2.83,9525
36114,Air_India,AI-839,Delhi,Night,one,Early_Morning,Chennai,Economy,10.58,9840
36115,Air_India,AI-544,Delhi,Evening,one,Early_Morning,Chennai,Economy,14.75,9840
36116,Air_India,AI-542,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.25,9840
36117,Air_India,AI-560,Delhi,Morning,one,Early_Morning,Chennai,Economy,23.83,9840
36118,Vistara,UK-955,Delhi,Evening,one,Night,Chennai,12345,5.33,11520
36119,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,11520
36120,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Economy,6.33,11520
36121,Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Economy,7.08,11520
36122,Vistara,UK-933,Delhi,Afternoon,one,Night,Chennai,Economy,7.58,11520
36123,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Economy,8.25,11520
36124,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,Economy,8.75,11520
36125,Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Economy,9.58,11520
36126,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,Economy,10.25,11520
36127,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Economy,10.42,11520
36128,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Economy,11.08,11520
36129,Vistara,UK-945,Delhi,Morning,one,Night,Chennai,Economy,11.42,11520
36130,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.42,11520
36131,Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Economy,12.75,11520
36132,Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Economy,13.58,11520
36133,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.17,11520
36134,Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Economy,14.25,11520
36135,Vistara,UK-943,Delhi,Early_Morning,one,Night,Chennai,Economy,15.58,11520
36136,Indigo,6E-2193,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,7.0,11231
36137,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Economy,11.33,11520
36138,Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.33,11520
36139,Air_India,AI-401,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.83,11520
36140,AirFrance,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.33,11520
36141,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.5,11520
36142,Air_India,AI-636,Delhi,Afternoon,one,Early_Morning,Chennai,Economy,16.83,11520
36143,Air_India,AI-865,Delhi,Morning,one,Early_Morning,Chennai,Economy,20.67,11520
36144,Air_India,AI-678,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.33,11520
36145,Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,23.33,11520
36146,Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,24.33,11520
36147,Air_India,AI-762,Delhi,Night,one,Night,Chennai,Economy,25.08,11520
36148,Air_India,AI-764,Delhi,Evening,one,Night,Chennai,Economy,28.42,11520
36149,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,12.17,11940
36150,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Economy,15.08,11940
36151,Air_India,AI-481,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,22.67,11629
36152,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Economy,11.0,12360
36153,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Economy,13.0,12360
36154,Indigo,6.00E-152,Delhi,Morning,two_or_more,Night,Chennai,Economy,10.83,12045
36155,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Economy,13.83,12675
36156,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Chennai,Economy,6.08,13095
36157,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,15.17,13095
36158,Air_India,AI-877,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,20.33,13161
36159,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Economy,14.0,13515
36160,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,12.42,9999999
36161,SpiceJet,SG-8411,Paris,Evening,one,Evening,Chennai,Economy,22.92,14355
36162,Air_India,AI-767,Delhi,Afternoon,one,Evening,Chennai,Economy,7.5,15825
36163,Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,8.83,16212
36164,Vistara,UK-801,Delhi,Morning,two_or_more,Night,Chennai,Economy,14.0,16212
36165,Vistara,UK-815,Delhi,Morning,two_or_more,Night,Chennai,Economy,15.0,16212
36166,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Night,Chennai,Economy,17.17,16212
36167,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,14.0,16391
36168,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Night,Chennai,Economy,17.17,16391
36169,Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Chennai,Economy,15.25,0
36170,Vistara,UK-817,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.75,16837
36171,Vistara,UK-819,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,18.58,16837
36172,Vistara,UK-673,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,9.75,17273
36173,Vistara,UK-673,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,19.5,17273
36174,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,Economy,29.17,18703
36175,SpiceJet,SG-8645,Delhi,Evening,one,Evening,Chennai,Economy,26.08,18871
36176,AirFrance,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,12.42,20145
36177,SpiceJet,SG-1071,Delhi,Evening,zero,Night,Chennai,Economy,2.83,7425
36178,SpiceJet,SG-1056,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,7425
