,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
228653,Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Business,11.92,37,39847
228654,Air_India,AI-669,Mumbai,Morning,one,Evening,Delhi,Business,28.25,37,39847
228655,Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,6.33,37,41269
228656,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Business,17.33,37,41269
228657,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Business,20.33,37,41269
228658,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,Business,25.92,37,41269
228659,Vistara,UK-875,Mumbai,Evening,one,Night,Delhi,Business,27.5,37,41269
228660,Air_India,AI-615,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,8.08,37,41101
228661,Air_India,AI-615,Mumbai,Early_Morning,one,Evening,Delhi,Business,12.75,37,41101
228662,Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Business,12.75,37,41101
228663,Air_India,AI-615,Mumbai,Early_Morning,one,Night,Delhi,Business,17.25,37,41101
228664,Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Business,17.58,37,41101
228665,Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,Business,22.25,37,41101
228666,Air_India,AI-619,Mumbai,Night,one,Night,Delhi,Business,26.75,37,41101
228667,Air_India,AI-615,Mumbai,Early_Morning,one,Morning,Delhi,Business,27.25,37,41101
228668,Air_India,AI-695,Mumbai,Morning,one,Afternoon,Delhi,Business,27.5,37,44013
228669,Vistara,UK-930,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.17,37,44652
228670,Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,Business,9.42,37,44610
228671,Air_India,AI-683,Mumbai,Night,one,Late_Night,Delhi,Business,6.67,37,47205
228672,Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Business,11.67,37,47205
228673,Air_India,AI-683,Mumbai,Night,one,Evening,Delhi,Business,19.75,37,47205
228674,Air_India,AI-685,Mumbai,Early_Morning,one,Late_Night,Delhi,Business,22.58,37,47205
228675,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,Business,4.92,37,47844
228676,Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,Business,9.17,37,47844
228677,Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,9.33,37,47844
228678,Vistara,UK-877,Mumbai,Morning,one,Night,Delhi,Business,12.08,37,47844
228679,Vistara,UK-873,Mumbai,Early_Morning,one,Evening,Delhi,Business,13.58,37,47844
228680,Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,Business,13.67,37,47844
228681,Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28,37,49884
228682,Vistara,UK-621,Mumbai,Afternoon,one,Evening,Delhi,Business,27.5,37,50565
228683,Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,7.67,37,50957
228684,Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Business,10.83,37,50957
228685,Air_India,AI-671,Mumbai,Morning,one,Night,Delhi,Business,14.17,37,50957
228686,Air_India,AI-570,Mumbai,Early_Morning,one,Evening,Delhi,Business,14.5,37,50957
228687,Air_India,AI-570,Mumbai,Early_Morning,one,Night,Delhi,Business,17.83,37,50957
228688,Air_India,AI-671,Mumbai,Morning,one,Morning,Delhi,Business,23.83,37,50957
228689,Vistara,UK-823,Mumbai,Evening,one,Night,Delhi,Business,6.08,37,51372
228690,Vistara,UK-821,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,6.75,37,51372
228691,Vistara,UK-825,Mumbai,Morning,one,Evening,Delhi,Business,10.17,37,51372
228692,Vistara,UK-827,Mumbai,Night,one,Morning,Delhi,Business,12.75,37,51372
228693,Vistara,UK-821,Mumbai,Early_Morning,one,Evening,Delhi,Business,13.17,37,51372
228694,Vistara,UK-825,Mumbai,Morning,one,Night,Delhi,Business,14.17,37,51372
228695,Vistara,UK-823,Mumbai,Evening,one,Morning,Delhi,Business,15.92,37,51372
228696,Vistara,UK-827,Mumbai,Night,one,Afternoon,Delhi,Business,16.5,37,51372
228697,Vistara,UK-821,Mumbai,Early_Morning,one,Night,Delhi,Business,17.17,37,51372
228698,Vistara,UK-863,Mumbai,Morning,one,Afternoon,Delhi,Business,5.08,37,53152
228699,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,5.58,37,53152
228700,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,5.67,37,53152
228701,Vistara,UK-849,Mumbai,Evening,one,Night,Delhi,Business,6.25,37,53152
228702,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,6.42,37,53152
228703,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,6.67,37,53152
228704,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,7.17,37,53152
228705,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,7.75,37,53152
228706,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,8.17,37,53152
228707,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,11.42,37,53152
228708,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,12.5,37,53152
228709,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,Business,12.67,37,53152
228710,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,13.33,37,53152
228711,Vistara,UK-851,Mumbai,Early_Morning,one,Night,Delhi,Business,13.5,37,53152
228712,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,Business,13.67,37,53152
