Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
285433,Air_India,AI-543,Hyderabad,Morning,one,Morning,Chennai,Business,21.58,3,58292
285434,Air_India,AI-543,Hyderabad,Morning,one,Afternoon,Chennai,Business,25.33,3,58292
285435,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,13.42,3,62314
285436,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,12345,15.92,3,62314
285437,Air_India,AI-543,Hyderabad,Morning,one,Evening,Chennai,12345,7.67,3,62221
285438,Air_India,AI-543,Hyderabad,Morning,one,Night,Chennai,Business,12.25,3,62221
285439,Vistara,UK-870,Hyderabad,Night,one,Evening,Chennai,Business,19.75,3,0
285440,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Business,23.67,3,66122
285441,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Business,26.17,3,66122
285442,Vistara,UK-830,Hyderabad,Morning,one,Evening,Chennai,Business,6.0,3,66379
285443,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,Business,9.5,3,70714
285444,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Business,13.33,3,95208
285445,Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Chennai,Business,13.67,4,39682
285446,Air_India,AI-698,Hyderabad,Night,one,Early_Morning,Chennai,Business,9.08,4,40843
285447,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,Business,12.67,4,40843
285448,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Business,11.25,4,41314
285449,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Premium,14.25,4,41314
285450,Vistara,UK-876,Hyderabad,Night,one,Evening,Chennai,Business,22.33,4,41314
285451,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,Business,25.5,4,41314
285452,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,Business,7.0,4,45189
285453,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,19.92,4,45189
285454,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,22.92,4,45189
285455,Vistara,UK-830,Hyderabad,Morning,one,Evening,Chennai,Business,6.0,4,51707
285456,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,6.83,4,51707
285457,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,9.33,4,51707
285458,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,Business,9.5,4,51707
285459,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,9.92,4,51707
285460,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,12.42,4,not available
285461,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Business,13.33,4,51707
285462,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,13.42,4,51707
285463,Vistara,UK-860,Paris,Early_Morning,one,Night,Chennai,Business,15.92,4,51707
285464,Vistara,UK-870,Hyderabad,Night,one,Evening,Chennai,Business,19.75,4,51707
285465,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,Business,20.5,4,51707
285466,Vistara,UK-830,Hyderabad,Morning,one,Morning,Chennai,Business,23.58,4,51707
285467,Air_India,AI-838,Hyderabad,Afternoon,one,Evening,Chennai,Business,6.0,4,51595
285468,Air_India,AI-541,Hyderabad,Evening,one,Night,Chennai,Business,7.33,4,51595
285469,Air_India,AI-543,Hyderabad,Morning,one,Evening,Chennai,Business,7.67,4,51595
285470,Air_India,AI-838,Hyderabad,Afternoon,one,Night,Chennai,Business,10.58,4,51595
285471,Air_India,AI-543,Hyderabad,Morning,one,Night,Chennai,Business,12.25,4,51595
285472,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,Business,12.5,4,51595
285473,Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Business,16.67,4,51595
285474,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Chennai,Business,17.08,4,51595
285475,Air_India,AI-838,Hyderabad,Afternoon,one,Morning,Chennai,Business,19.92,4,51595
285476,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Chennai,Business,20.42,4,51595
285477,Air_India,AI-543,Hyderabad,Morning,one,Morning,Chennai,Business,21.58,4,51595
285478,Air_India,AI-838,Hyderabad,Afternoon,one,Afternoon,Chennai,Business,23.67,4,51595
285479,Vistara,UK-890,Hyderabad,Evening,one,Morning,Chennai,Business,16.25,4,66122
285480,Vistara,UK-890,Hyderabad,Evening,one,Evening,Chennai,Business,22.67,4,66122
285481,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,Business,13.17,4,71389
285482,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Business,23.67,4,72394
285483,Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Business,26.58,4,86808
285484,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Chennai,Business,15.33,5,39682
285485,Air_India,AI-698,Hyderabad,Night,one,Early_Morning,Chennai,12345,9.08,5,40843
285486,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,Business,12.67,5,40843
285487,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,Business,7.0,5,41314
285488,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,Business,10.17,5,41314
285489,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Business,11.25,5,41314
285490,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Business,14.25,5,41314
285491,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,19.92,5,41314
285492,Vistara,UK-876,Hyderabad,Night,one,Evening,Chennai,Business,22.33,5,41314
285493,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,12345,22.92,5,41314
285494,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,Business,25.5,5,41314
285495,Vistara,UK-874,Hyderabad,Morning,one,Evening,Chennai,Business,11.42,5,45189
285496,Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Business,14.58,5,45189
285497,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,24.33,5,45189
285498,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,27.33,5,45189
285499,Vistara,UK-830,Hyderabad,Morning,one,Evening,Chennai,Business,6.0,5,51707
285500,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,6.83,5,51707
285501,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,9.33,5,51707
285502,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,12345,9.5,5,51707
285503,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,9.92,5,51707
285504,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,12.42,5,51707
285505,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Business,13.33,5,51707
285506,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,13.42,5,51707
285507,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,12345,15.92,5,51707
285508,Vistara,UK-890,Hyderabad,Evening,one,Morning,Chennai,Business,16.25,5,51707
285509,Vistara,UK-870,Hyderabad,Night,one,Evening,Chennai,Business,19.75,5,51707
285510,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,Business,20.5,5,51707
285511,Vistara,UK-890,Hyderabad,Evening,one,Evening,Chennai,Business,22.67,5,51707
285512,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Business,23.67,5,51707
285513,Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Business,26.58,5,51707
285514,AirFrance,AI-541,Hyderabad,Evening,one,Night,Chennai,Business,7.33,5,51595
285515,Air_India,AI-543,Hyderabad,Morning,one,Evening,Chennai,Business,7.67,5,51595
285516,Air_India,AI-840,Hyderabad,Night,one,Morning,Chennai,Business,12.08,5,51595
285517,Air_India,AI-543,Hyderabad,Morning,one,Night,Chennai,Business,12.25,5,51595
285518,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,Business,12.5,5,51595
285519,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Chennai,Business,15.83,5,51595
285520,Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Business,16.67,5,51595
285521,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Chennai,Business,17.08,5,51595
285522,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Chennai,Business,20.42,5,51595
285523,Air_India,AI-543,Hyderabad,Morning,one,Morning,Chennai,Business,21.58,5,51595
285524,Air_India,AI-840,Hyderabad,Night,one,Evening,Chennai,Business,22.17,5,51595
285525,Air_India,AI-543,Hyderabad,Morning,one,Afternoon,Chennai,Business,25.33,5,51595
285526,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Chennai,Business,14.83,5,71389
285527,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Chennai,Business,17.17,6,39682
285528,Air_India,AI-698,Hyderabad,Night,one,Early_Morning,Chennai,Business,9.08,6,40843
285529,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,Business,12.67,6,40843
285530,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,Business,7.0,6,41314
285531,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,Business,10.17,6,41314
285532,Vistara,UK-874,Hyderabad,Morning,one,Evening,Chennai,Business,11.42,6,41314
285533,Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Business,14.58,6,41314
285534,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,19.92,6,41314
285535,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,22.92,6,41314
285536,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,24.33,6,not available
285537,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,27.33,6,41314
285538,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Business,11.25,6,45189
285539,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Business,14.25,6,45189
285540,Vistara,UK-876,Hyderabad,Night,one,Evening,Chennai,Business,22.33,6,45189
285541,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,Business,25.5,6,45189
285542,Vistara,UK-830,Hyderabad,Morning,one,Evening,Chennai,Business,6.0,6,9999999
285543,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,6.83,6,51707
285544,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,9.33,6,51707
285545,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,Business,9.5,6,51707
285546,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,9.92,6,51707
285547,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,12.42,6,51707
285548,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Business,13.33,6,51707
285549,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,13.42,6,51707
285550,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,15.92,6,51707
285551,Vistara,UK-890,Hyderabad,Evening,one,Morning,Chennai,Business,16.25,6,51707
285552,Vistara,UK-870,Hyderabad,Night,one,Evening,Chennai,Business,19.75,6,51707
285553,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,Business,20.5,6,51707
285554,Vistara,UK-890,Hyderabad,Evening,one,Evening,Chennai,Business,22.67,6,51707
285555,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Business,23.67,6,51707
285556,Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Business,26.58,6,51707
285557,Air_India,AI-541,Paris,Evening,one,Night,Chennai,Business,7.33,6,not available
285558,Air_India,AI-543,Hyderabad,Morning,one,Evening,Chennai,Business,7.67,6,51595
285559,Air_India,AI-840,Hyderabad,Night,one,Morning,Chennai,Business,12.08,6,51595
