Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
147245,Indigo,6.00E-207,Kolkata,Morning,one,Evening,Hyderabad,Economy,7.83,6295
147246,Air_India,AI-9745,Kolkata,Morning,two_or_more,Night,Hyderabad,Economy,10.0,6578
147247,Air_India,AI-732,Kolkata,Afternoon,two_or_more,Morning,Hyderabad,Economy,21.5,6668
147248,Vistara,UK-772,Kolkata,Morning,two_or_more,Night,Hyderabad,Economy,10.5,7455
147249,Air_India,AI-676,Kolkata,Morning,one,Night,Hyderabad,Economy,13.92,7176
147250,Air_India,AI-773,Kolkata,Evening,two_or_more,Morning,Hyderabad,Economy,17.25,7176
147251,Air_India,AI-773,Kolkata,Evening,two_or_more,Morning,Hyderabad,Economy,18.67,7176
147252,Air_India,AI-732,Paris,Afternoon,one,Morning,Hyderabad,Economy,21.5,7176
147253,Vistara,UK-772,Kolkata,Morning,two_or_more,Night,Hyderabad,Economy,10.5,7572
147254,Vistara,UK-774,Kolkata,Night,one,Early_Morning,Hyderabad,Economy,11.25,7572
147255,Vistara,UK-776,Kolkata,Evening,one,Early_Morning,Hyderabad,Economy,14.25,7572
147256,Vistara,UK-774,Kolkata,Night,one,Afternoon,Hyderabad,Economy,15.67,7572
147257,Vistara,UK-776,Kolkata,Evening,one,Afternoon,Hyderabad,Economy,18.67,7572
147258,Vistara,UK-772,Kolkata,Morning,two_or_more,Early_Morning,Hyderabad,Economy,21.42,7572
147259,Vistara,UK-774,Kolkata,Night,one,Night,Hyderabad,Economy,24.33,7572
147260,Vistara,UK-772,Kolkata,Morning,two_or_more,Afternoon,Hyderabad,Economy,25.83,7572
147261,Vistara,UK-776,Kolkata,Evening,one,Night,Hyderabad,Economy,27.33,7572
147262,Vistara,UK-772,Kolkata,Morning,two_or_more,Night,Hyderabad,Economy,12.5,8092
147263,Vistara,UK-772,Kolkata,Morning,two_or_more,Evening,Hyderabad,Economy,9.5,8220
147264,Air_India,AI-770,Kolkata,Night,one,Evening,Hyderabad,Economy,21.08,8614
147265,Air_India,AI-768,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,26.08,8614
147266,Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Economy,10.67,9371
147267,AirFrance,UK-706,Kolkata,Morning,one,Night,Hyderabad,Economy,10.67,9383
147268,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,9113
147269,AirAsia,I5-510,Kolkata,Early_Morning,zero,Early_Morning,Hyderabad,Economy,2.08,2436
147270,AirFrance,6E-6172,Kolkata,Night,zero,Late_Night,Hyderabad,Economy,2.17,2436
147271,Air_India,AI-526,Kolkata,Evening,zero,Night,Hyderabad,Economy,2.25,2436
147272,Indigo,6E-563,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,5.08,2436
147273,Indigo,6.00E-294,Kolkata,Evening,one,Night,Hyderabad,Economy,6.17,2436
147274,AirFrance,6E-496,Kolkata,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,2603
147275,Indigo,6E-893,Kolkata,Morning,zero,Morning,Hyderabad,Economy,2.25,2603
147276,Indigo,6E-725,Kolkata,Evening,zero,Night,Hyderabad,Economy,2.17,2750
147277,GO_FIRST,G8-125,Kolkata,Night,zero,Late_Night,Hyderabad,Economy,2.17,2821
147278,GO_FIRST,G8-626,Kolkata,Afternoon,zero,Afternoon,Hyderabad,Economy,2.33,2821
147279,Indigo,6E-6021,Kolkata,Afternoon,zero,Evening,Hyderabad,Economy,2.33,3129
147280,Indigo,6E-417,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,4.5,3401
147281,AirFrance,6E-379,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,5.25,3401
147282,Indigo,6E-875,Kolkata,Evening,one,Night,Hyderabad,Economy,5.67,3401
147283,Indigo,6E-822,Kolkata,Morning,one,Evening,Hyderabad,Economy,6.25,3401
147284,Indigo,6E-2474,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,6.42,3401
147285,Indigo,6.00E-139,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,6.58,3401
147286,Indigo,6.00E-134,Kolkata,Night,one,Early_Morning,Hyderabad,Economy,6.92,3401
147287,Indigo,6E-6128,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,7.0,3401
147288,Indigo,6.00E-292,Kolkata,Evening,one,Night,Hyderabad,Economy,7.0,3401
147289,Indigo,6E-2516,Kolkata,Evening,one,Night,Hyderabad,Economy,7.0,3401
147290,Indigo,6E-6785,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,7.25,3401
147291,Indigo,6E-417,Kolkata,Afternoon,one,Night,Hyderabad,Economy,7.33,3401
147292,Indigo,6E-2474,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,7.67,3401
147293,Indigo,6E-7583,Kolkata,Afternoon,one,Night,Hyderabad,Economy,7.75,3401
147294,Indigo,6.00E-134,Kolkata,Night,one,Early_Morning,Hyderabad,Economy,7.75,3401
147295,Indigo,6E-321,Kolkata,Morning,one,Evening,Hyderabad,Economy,6.25,3681
147296,AirAsia,I5-556,Kolkata,Night,one,Morning,Hyderabad,Economy,13.75,3705
147297,Air_India,AI-765,Kolkata,Evening,one,Morning,Hyderabad,Economy,16.67,4174
147298,Indigo,6E-512,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,4.5,4367
147299,Indigo,6E-7561,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,5.25,4367
147300,Indigo,6E-7264,Kolkata,Evening,one,Night,Hyderabad,Economy,5.5,not available
147301,Indigo,6E-417,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,4367
147302,Indigo,6E-757,Kolkata,Evening,one,Late_Night,Hyderabad,Economy,7.92,4367
147303,AirAsia,I5-2473,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,5.75,4589
147304,AirAsia,I5-2473,Kolkata,Morning,one,Evening,Hyderabad,Economy,7.92,4589
147305,AirAsia,I5-2991,Kolkata,Night,one,Morning,Hyderabad,Economy,11.17,4589
147306,AirAsia,I5-552,Kolkata,Early_Morning,two_or_more,Night,Hyderabad,Economy,12.42,4589
147307,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Hyderabad,Economy,13.0,4589
147308,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Economy,14.0,4724
147309,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Economy,15.42,4724
147310,Air_India,AI-770,Kolkata,Night,one,Night,Hyderabad,Economy,27.08,4724
147311,Air_India,AI-9745,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,24.83,4799
147312,Air_India,AI-9720,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,28.67,4799
147313,Indigo,6.00E-207,Kolkata,Morning,one,Evening,Hyderabad,Economy,7.83,4998
147314,GO_FIRST,G8-792,Kolkata,Evening,one,Late_Night,Hyderabad,Economy,7.33,5018
147315,GO_FIRST,G8-789,Kolkata,Morning,one,Late_Night,Hyderabad,Economy,14.92,5018
147316,Air_India,AI-732,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.58,5114
147317,Air_India,AI-676,Kolkata,Morning,one,Night,Hyderabad,Economy,11.92,5114
147318,Air_India,AI-768,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.08,5145
147319,Air_India,AI-402,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.92,5145
147320,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Hyderabad,Economy,12.33,5145
147321,Air_India,AI-402,Kolkata,Morning,one,Night,Hyderabad,Economy,13.17,5145
147322,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,16.58,5145
147323,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Hyderabad,Economy,19.0,5145
147324,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Hyderabad,Economy,20.42,5145
147325,Air_India,AI-402,Kolkata,Morning,one,Morning,Hyderabad,Economy,24.08,5145
147326,Air_India,AI-402,Kolkata,Morning,one,Morning,Hyderabad,Economy,25.5,5145
147327,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,5227
147328,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,5.42,5632
