Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
45075,GO_FIRST,G8-7545,Mumbai,Afternoon,two_or_more,Night,Delhi,Economy,9.33,5942
45076,GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Delhi,Economy,9.5,5942
45077,GO_FIRST,G8-287,Mumbai,Morning,two_or_more,Night,Delhi,Economy,9.67,5942
45078,GO_FIRST,G8-371,Mumbai,Evening,one,Late_Night,Delhi,Economy,9.83,5942
45079,GO_FIRST,G8-2411,Mumbai,Afternoon,one,Night,Delhi,Economy,10.25,5942
45080,GO_FIRST,G8-383,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,10.25,5942
45081,GO_FIRST,G8-382,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,10.83,5942
45082,GO_FIRST,G8-363,Mumbai,Night,one,Morning,Delhi,Economy,11.17,5942
45083,GO_FIRST,G8-325,Mumbai,Night,one,Morning,Delhi,Economy,11.33,5942
45084,Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Economy,3.67,5943
45085,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.75,5943
45086,SpiceJet,SG-276,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.75,5943
45087,SpiceJet,SG-4417,Mumbai,Evening,one,Morning,Delhi,Economy,14.83,5943
45088,SpiceJet,SG-2697,Mumbai,Night,one,Night,Delhi,Economy,25.92,6048
45089,AirAsia,I5-767,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,6127
45090,Indigo,6E-6201,Mumbai,Morning,zero,Morning,Delhi,Economy,1.92,6153
45091,SpiceJet,SG-343,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,6258
45092,Indigo,6E-6222,Mumbai,Morning,one,Afternoon,Delhi,Economy,4.25,6430
45093,Indigo,6E-5382,Mumbai,Evening,one,Night,Delhi,Economy,5.83,6430
45094,Indigo,6E-939,Mumbai,Morning,one,Evening,Delhi,Economy,7.83,6430
45095,Indigo,6E-5376,Paris,Late_Night,one,Early_Morning,Delhi,Economy,7.17,6921
45096,Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,8.83,6921
45097,Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,10.33,6921
45098,Vistara,UK-613,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.5,-1000
45099,Air_India,AI-631,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.58,8296
45100,Indigo,6E-5392,Paris,Evening,one,Night,Delhi,Economy,4.5,8394
45101,AirAsia,I5-471,Mumbai,Night,one,Morning,Delhi,Economy,11.33,8452
45102,Vistara,UK-651,Mumbai,Evening,one,Evening,Delhi,Economy,24.42,8988
45103,Vistara,UK-852,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.17,9136
45104,GO_FIRST,G8-365,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.5,8857
45105,Air_India,AI-631,Mumbai,Evening,one,Morning,Delhi,Economy,14.08,8926
