Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
180293,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Economy,6.83,47,4359
180294,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Economy,9.33,47,4359
180295,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Economy,10.17,47,4359
180296,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Economy,12.67,47,4359
180297,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Economy,13.25,47,4359
180298,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Economy,15.75,47,4359
180299,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Economy,23.83,47,4359
180300,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Economy,26.33,47,4359
180301,Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Economy,26.58,47,4359
180302,Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Economy,29.08,47,4359
180303,Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Chennai,Economy,11.08,47,4122
180304,Air_India,AI-541,Hyderabad,Evening,one,Night,Chennai,Economy,7.33,47,4229
180305,Air_India,AI-543,Hyderabad,Morning,one,Night,Chennai,Economy,13.83,47,4229
180306,Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Economy,16.67,47,4229
180307,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Chennai,Economy,16.92,47,4229
180308,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Chennai,Economy,20.42,47,4229
180309,Air_India,AI-543,Hyderabad,Morning,one,Morning,Chennai,Economy,23.17,47,4229
180310,Air_India,AI-559,Hyderabad,Early_Morning,one,Morning,Chennai,Economy,26.25,47,4229
180311,Air_India,AI-543,Hyderabad,Morning,one,Afternoon,Chennai,Economy,26.92,47,4229
180312,Air_India,AI-780,Hyderabad,Afternoon,one,Evening,Chennai,Economy,28.0,47,4437
180313,Air_India,AI-541,Hyderabad,Evening,one,Early_Morning,Chennai,Economy,15.0,47,not available
180314,Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Economy,18.67,47,5875
180315,Air_India,AI-543,Hyderabad,Morning,one,Early_Morning,Chennai,Economy,21.5,47,5875
180316,Air_India,AI-559,Hyderabad,Early_Morning,one,Early_Morning,Chennai,Economy,24.58,47,5875
