Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
123205,Indigo,6E-375,Kolkata,Early_Morning,one,Afternoon,Delhi,Premium,6.33,
123206,Indigo,6E-751,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.33,6489
123207,Indigo,6E-6616,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.42,6489
123208,Indigo,6E-6965,Kolkata,Afternoon,one,Night,Delhi,Economy,6.92,6489
123209,Indigo,6E-893,Kolkata,Morning,one,Evening,Delhi,Economy,7.08,6489
123210,Indigo,6E-811,Kolkata,Morning,one,Evening,Delhi,Economy,7.08,6489
123211,Indigo,6.00E-135,Kolkata,Morning,one,Evening,Delhi,Economy,7.33,6489
123212,Indigo,6E-6616,Kolkata,Afternoon,one,Night,Delhi,Economy,7.33,6542
123213,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,10.25,7056
123214,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12.58,7056
123215,Vistara,UK-772,Kolkata,Morning,one,Late_Night,Delhi,Economy,13.75,7056
123216,Vistara,UK-772,Kolkata,Morning,one,Late_Night,Delhi,Economy,14.5,7056
123217,Air_India,AI-676,Kolkata,Morning,one,Evening,Delhi,Economy,8.58,6845
123218,Air_India,AI-676,Kolkata,Morning,one,Evening,Delhi,Economy,9.67,6845
123219,Air_India,AI-676,Kolkata,Morning,one,Night,Delhi,Economy,10.75,6845
123220,Air_India,AI-676,Paris,Morning,one,Night,Delhi,Economy,11.58,6845
123221,Air_India,AI-676,Kolkata,Morning,one,Night,Delhi,Economy,14.08,6845
123222,Indigo,6.00E-261,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.42,6878
123223,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Economy,6.5,7291
123224,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Economy,7.67,
123225,Indigo,6E-6513,Kolkata,Morning,one,Afternoon,Delhi,Economy,6.92,6977
123226,Indigo,6.00E-245,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.33,6977
123227,Air_India,AI-715,Kolkata,Morning,one,Evening,Delhi,Economy,8.25,7076
123228,Air_India,AI-765,Kolkata,Night,one,Morning,Delhi,Economy,12.08,7124
123229,Air_India,AI-765,Kolkata,Night,one,Afternoon,Delhi,Economy,16.25,7124
123230,Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,Economy,6.5,7265
123231,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,15.92,7265
123232,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,17.0,7265
123233,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,17.5,7265
123234,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Economy,9.33,7691
123235,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,11.5,7691
123236,Air_India,AI-765,Kolkata,Night,one,Evening,Delhi,Economy,23.08,7544
123237,Air_India,AI-747,Kolkata,Night,one,Afternoon,Delhi,Economy,13.75,7684
123238,Air_India,AI-747,Kolkata,Night,one,Night,Delhi,Economy,21.33,7684
123239,GO_FIRST,G8-7560,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,10.33,8089
123240,Air_India,AI-747,Kolkata,Night,one,Morning,Delhi,Economy,9.67,8104
123241,Air_India,AI-747,Kolkata,Night,one,Afternoon,Delhi,Economy,16.67,8104
123242,Air_India,AI-747,Kolkata,Night,one,Night,Delhi,Economy,24.67,8104
123243,Vistara,UK-706,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.33,8589
123244,SpiceJet,SG-3229,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,24.42,9136
123245,AirFrance,SG-4027,Kolkata,Morning,one,Evening,Delhi,Economy,7.58,9294
123246,Vistara,UK-772,Kolkata,Morning,one,Morning,Delhi,Economy,22.58,9899
123247,Vistara,UK-772,Kolkata,Morning,one,Afternoon,Delhi,Economy,26.25,9899
123248,Indigo,6E-6021,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.0,9907
123249,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,11.17,10889
123250,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12.0,10889
123251,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,13.33,10889
123252,Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,Economy,6.58,11335
123253,Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.33,11335
123254,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,14.5,11335
123255,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15.0,11335
123256,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,17.42,11970
123257,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,16.08,12495
123258,Indigo,6E-417,Kolkata,Afternoon,one,Night,Delhi,Economy,7.42,13090
123259,GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Delhi,Economy,8.42,13386
123260,GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Delhi,Economy,9.58,13386
123261,Vistara,UK-776,Kolkata,Evening,one,Afternoon,Delhi,Economy,19.08,13814
123262,Air_India,AI-424,Kolkata,Afternoon,two_or_more,Night,Delhi,Economy,7.42,3016
123263,Air_India,AI-770,Paris,Night,zero,Night,Delhi,Economy,2.5,not available
123264,AirAsia,I5-582,Kolkata,Morning,one,Afternoon,Delhi,Economy,5.83,3014
123265,AirAsia,I5-588,Kolkata,Afternoon,one,Night,Delhi,Economy,8.75,3014
123266,AirAsia,I5-583,Kolkata,Afternoon,two_or_more,Night,Delhi,Economy,9.08,3014
123267,AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Delhi,Economy,9.08,3014
123268,AirAsia,I5-582,Kolkata,Morning,one,Evening,Delhi,Economy,10.25,3014
123269,AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Delhi,Economy,11.08,3014
123270,AirAsia,I5-2991,Kolkata,Night,one,Morning,Delhi,Economy,11.33,3014
123271,AirAsia,I5-588,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,11.83,3014
123272,AirAsia,I5-2473,Kolkata,Morning,one,Night,Delhi,Economy,12.58,3014
123273,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Delhi,Economy,13.17,3014
123274,AirAsia,I5-588,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,13.83,3014
123275,AirAsia,I5-2473,Kolkata,Morning,one,Late_Night,Delhi,Economy,15.67,3014
123276,AirAsia,I5-2991,Kolkata,Night,one,Afternoon,Delhi,Economy,16.5,0
123277,AirAsia,I5-991,Kolkata,Evening,one,Morning,Delhi,Economy,16.67,-1000
123278,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Afternoon,Delhi,Economy,18.33,3014
123279,Air_India,AI-763,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.25,3437
123280,Air_India,AI-402,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.5,3437
123281,Air_India,AI-768,Kolkata,Afternoon,zero,Evening,Delhi,Economy,2.5,3437
123282,AirAsia,I5-552,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.42,3999
123283,AirAsia,I5-830,Kolkata,Night,zero,Late_Night,Delhi,Economy,2.5,
123284,AirAsia,I5-547,Kolkata,Evening,zero,Night,Delhi,Economy,2.67,3999
123285,Vistara,UK-706,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.33,4001
123286,Vistara,UK-708,Kolkata,Night,zero,Night,Delhi,Economy,2.33,4001
123287,Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.42,4001
123288,Vistara,UK-778,Kolkata,Afternoon,zero,Evening,Delhi,Economy,2.42,4001
123289,Vistara,UK-738,Kolkata,Evening,zero,Night,Delhi,Economy,2.42,4001
123290,AirAsia,I5-319,Kolkata,Afternoon,two_or_more,Late_Night,Delhi,Economy,13.67,3911
123291,Indigo,6E-487,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.42,3999
123292,Indigo,6E-2127,Kolkata,Late_Night,zero,Late_Night,Delhi,Economy,2.5,3999
123293,Indigo,6E-2474,Kolkata,Early_Morning,zero,Early_Morning,Delhi,Economy,2.5,3999
123294,GO_FIRST,G8-227,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.5,3999
123295,Indigo,6E-854,Kolkata,Morning,zero,Morning,Delhi,Economy,2.5,3999
