,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
58753,Air_India,AI-442,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,8.58,34,6502
58754,Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,Economy,10.08,34,6502
58755,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Bangalore,Economy,12.08,34,6502
58756,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13,34,6502
58757,Air_India,AI-809,Mumbai,Morning,one,Late_Night,Bangalore,Economy,14.17,34,6502
58758,Air_India,AI-867,Mumbai,Night,one,Afternoon,Bangalore,Economy,15,34,6502
58759,Air_India,AI-806,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,16.17,34,6502
58760,Air_India,AI-635,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,17.08,34,6502
58761,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Bangalore,Economy,17.5,34,6502
58762,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Bangalore,Economy,18.5,34,6502
58763,Air_India,AI-867,Mumbai,Night,one,Night,Bangalore,Economy,22.58,34,6502
58764,Air_India,AI-888,Mumbai,Evening,one,Night,Bangalore,Economy,25.08,34,6502
58765,Air_India,AI-660,Mumbai,Evening,one,Night,Bangalore,Economy,26.08,34,6502
58766,GO_FIRST,G8-327,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13.42,34,6728
58767,Vistara,UK-651,Mumbai,Evening,one,Evening,Bangalore,Economy,26.17,34,7097
58768,Vistara,UK-910,Mumbai,Evening,one,Night,Bangalore,Economy,5.75,34,7135
58769,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,9.5,34,7135
58770,Vistara,UK-910,Mumbai,Evening,one,Morning,Bangalore,Economy,15.08,34,7135
58771,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Economy,15.17,34,7135
58772,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Economy,15.83,34,7135
58773,Indigo,6.00E-179,Mumbai,Morning,one,Afternoon,Bangalore,Economy,4.5,34,7056
58774,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Bangalore,Economy,29.83,34,7446
58775,Air_India,AI-774,Mumbai,Night,one,Late_Night,Bangalore,Economy,28.92,34,7152
58776,Air_India,AI-675,Mumbai,Early_Morning,one,Night,Bangalore,Economy,14.67,34,7170
58777,Indigo,6.00E-179,Mumbai,Morning,one,Evening,Bangalore,Economy,5.42,34,7257
58778,GO_FIRST,G8-511,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,6.83,34,7332
58779,GO_FIRST,G8-511,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,14.33,34,7332
58780,GO_FIRST,G8-511,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,12.17,34,7617
58781,Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Bangalore,Economy,20.92,34,7766
58782,Air_India,AI-631,Mumbai,Evening,two_or_more,Night,Bangalore,Economy,24.75,34,8186
58783,Vistara,UK-653,Mumbai,Early_Morning,one,Night,Bangalore,Economy,14.42,34,8867
58784,Vistara,UK-653,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.67,34,8867
58785,Vistara,UK-653,Mumbai,Early_Morning,one,Night,Bangalore,Economy,17.33,34,8867
58786,Air_India,AI-669,Mumbai,Morning,two_or_more,Morning,Bangalore,Economy,20.92,34,8631
58787,Air_India,AI-669,Mumbai,Morning,two_or_more,Evening,Bangalore,Economy,28.25,34,8631
58788,Air_India,AI-637,Mumbai,Evening,two_or_more,Morning,Bangalore,Economy,14.33,34,8867
58789,Air_India,AI-637,Mumbai,Evening,two_or_more,Afternoon,Bangalore,Economy,17.92,34,9287
58790,GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Bangalore,Economy,7.67,34,9624
58791,GO_FIRST,G8-351,Mumbai,Morning,one,Night,Bangalore,Economy,13.58,34,9624
58792,Vistara,UK-852,Mumbai,Afternoon,two_or_more,Night,Bangalore,Economy,8.25,34,10006
58793,Indigo,6E-711,Mumbai,Afternoon,one,Night,Bangalore,Economy,6,34,9684
58794,Vistara,UK-863,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.67,35,2074
58795,Vistara,UK-853,Mumbai,Afternoon,zero,Evening,Bangalore,Economy,1.75,35,2074
58796,Vistara,UK-849,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.75,35,2074
58797,Vistara,UK-865,Mumbai,Evening,zero,Night,Bangalore,Economy,1.75,35,2074
58798,Vistara,UK-845,Mumbai,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.83,35,2074
58799,Vistara,UK-851,Mumbai,Early_Morning,zero,Morning,Bangalore,Economy,1.83,35,2074
58800,Vistara,UK-857,Mumbai,Night,zero,Night,Bangalore,Economy,1.83,35,2074
58801,AirAsia,I5-423,Mumbai,Afternoon,one,Night,Bangalore,Economy,7.5,35,2074
58802,AirAsia,I5-423,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,9.5,35,2074
58803,AirAsia,I5-330,Mumbai,Night,one,Morning,Bangalore,Economy,11.75,35,2074
58804,AirAsia,I5-330,Mumbai,Night,one,Afternoon,Bangalore,Economy,13.5,35,2074
58805,Indigo,6E-5316,Mumbai,Late_Night,zero,Late_Night,Bangalore,Economy,1.58,35,2124
58806,GO_FIRST,G8-317,Mumbai,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.58,35,2124
58807,Indigo,6E-6463,Mumbai,Early_Morning,zero,Morning,Bangalore,Economy,1.58,35,2124
58808,GO_FIRST,G8-383,Mumbai,Afternoon,zero,Evening,Bangalore,Economy,1.58,35,2124
58809,Indigo,6E-6109,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.67,35,2124
58810,GO_FIRST,G8-7545,Mumbai,Afternoon,zero,Afternoon,Bangalore,Economy,1.67,35,2124
58811,AirAsia,I5-942,Mumbai,Afternoon,zero,Afternoon,Bangalore,Economy,1.67,35,2124
58812,GO_FIRST,G8-7546,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.67,35,2124
58813,Indigo,6.00E-219,Mumbai,Afternoon,zero,Evening,Bangalore,Economy,1.75,35,2124
58814,Indigo,6.00E-236,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.75,35,2124
58815,Indigo,6E-331,Mumbai,Evening,zero,Night,Bangalore,Economy,1.75,35,2124
58816,GO_FIRST,G8-398,Mumbai,Night,zero,Night,Bangalore,Economy,1.75,35,2124
58817,GO_FIRST,G8-325,Mumbai,Night,zero,Late_Night,Bangalore,Economy,1.75,35,2124
58818,Indigo,6E-5236,Mumbai,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.83,35,2124
58819,Indigo,6E-5366,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.83,35,2124
58820,AirAsia,I5-336,Mumbai,Night,zero,Night,Bangalore,Economy,1.92,35,2124
