Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
81135,Vistara,UK-950,Mumbai,Night,one,Night,Chennai,Economy,22.33,4348
81136,Vistara,UK-940,Mumbai,Evening,one,Night,Chennai,Economy,24.5,4348
81137,SpiceJet,SG-475,Mumbai,Night,one,Evening,Chennai,Economy,18.67,4038
81138,Indigo,6E-5312,Mumbai,Morning,one,Afternoon,Chennai,Economy,4.33,4069
81139,Indigo,6E-354,Mumbai,Afternoon,one,Evening,Chennai,Economy,4.92,4069
81140,Indigo,6E-5208,Mumbai,Evening,one,Night,Chennai,Economy,4.92,4069
81141,Indigo,6E-5217,Mumbai,Evening,one,Night,Chennai,Economy,5.75,4069
81142,Indigo,6E-5312,Mumbai,Morning,one,Evening,Chennai,Economy,6.92,4069
81143,Indigo,6E-5359,Mumbai,Early_Morning,one,Afternoon,Chennai,Economy,8.25,4069
81144,Indigo,6E-5342,Mumbai,Afternoon,one,Evening,Chennai,Economy,5.58,
81145,Indigo,6E-5217,Mumbai,Evening,one,Night,Chennai,Economy,3.75,4327
81146,Indigo,6E-354,Mumbai,Afternoon,one,Night,Chennai,Economy,7.33,4327
81147,Air_India,AI-687,Mumbai,Afternoon,one,Night,Chennai,Economy,7.58,4417
81148,Air_India,AI-442,Mumbai,Afternoon,one,Night,Chennai,Economy,8.0,4417
81149,Air_India,AI-809,Mumbai,Morning,one,Evening,Chennai,Economy,9.0,4417
81150,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Chennai,Economy,11.0,4417
81151,Air_India,AI-867,Mumbai,Night,one,Morning,Chennai,Economy,11.42,4417
81152,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chennai,Economy,11.92,4417
81153,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Chennai,Economy,12.0,not available
81154,Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,Economy,13.58,4417
81155,Air_India,AI-888,Mumbai,Evening,one,Morning,Chennai,Economy,13.92,4417
81156,Air_India,AI-660,Mumbai,Evening,one,Morning,Chennai,Economy,14.92,4417
81157,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,Economy,15.58,4417
81158,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Chennai,Economy,16.5,4417
81159,Air_India,AI-864,Mumbai,Early_Morning,one,Night,Chennai,Economy,16.58,4417
81160,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Chennai,Economy,16.92,4417
81161,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Chennai,Economy,17.33,4417
81162,Air_India,AI-809,Mumbai,Morning,one,Morning,Chennai,Economy,22.92,4417
81163,Air_India,AI-806,Paris,Early_Morning,one,Morning,Chennai,Economy,24.92,4417
81164,Air_India,AI-864,Mumbai,Early_Morning,one,Morning,Chennai,Economy,25.92,4417
81165,Air_India,AI-867,Mumbai,Night,one,Night,Chennai,Economy,26.08,4417
81166,Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6.0,4542
81167,Vistara,UK-996,Mumbai,Evening,one,Evening,Chennai,Economy,21.83,4922
81168,Vistara,UK-996,Mumbai,Evening,one,Night,Chennai,Economy,25.75,4922
81169,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,Economy,15.25,4934
81170,Vistara,UK-910,Mumbai,Evening,one,Morning,Chennai,Economy,16.33,4998
81171,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Chennai,Economy,8.83,5033
81172,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,Economy,12.75,5033
81173,Vistara,UK-910,Mumbai,Evening,one,Evening,Chennai,Economy,22.75,5033
81174,Vistara,UK-910,Mumbai,Evening,one,Night,Chennai,Economy,26.67,5033
81175,Air_India,AI-867,Mumbai,Night,one,Evening,Chennai,Economy,21.5,4732
81176,Air_India,AI-888,Mumbai,Evening,one,Evening,Chennai,Economy,24.0,4732
81177,Air_India,AI-660,Mumbai,Evening,one,Evening,Chennai,Economy,25.0,4732
81178,Air_India,AI-679,Mumbai,Morning,one,Evening,Chennai,Economy,5.83,4757
81179,Indigo,6E-6051,Mumbai,Evening,one,Night,Chennai,Economy,5.08,4809
81180,Indigo,6E-5398,Mumbai,Morning,one,Evening,Chennai,Economy,8.0,4842
81181,Air_India,AI-867,Mumbai,Night,one,Afternoon,Chennai,Economy,15.17,5152
81182,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Chennai,Economy,17.67,5152
81183,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Chennai,Economy,18.67,5152
81184,Air_India,AI-687,Mumbai,Afternoon,one,Afternoon,Chennai,Economy,20.67,5152
81185,Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Chennai,Economy,21.08,5152
81186,Indigo,6E-5359,Mumbai,Early_Morning,one,Morning,Chennai,Economy,4.42,5264
81187,Indigo,6E-5209,Mumbai,Early_Morning,one,Morning,Chennai,Economy,5.0,5264
81188,Air_India,AI-809,Mumbai,Morning,one,Early_Morning,Chennai,Economy,22.0,5380
81189,Air_India,AI-806,Mumbai,Early_Morning,one,Early_Morning,Chennai,Economy,24.0,-5
81190,Air_India,AI-635,Mumbai,Early_Morning,one,Early_Morning,Chennai,Economy,24.92,5380
81191,Air_India,AI-864,Mumbai,Early_Morning,one,Early_Morning,Chennai,Economy,25.0,5380
81192,Air_India,AI-774,Mumbai,Night,one,Night,Chennai,Economy,24.42,5535
81193,AirFrance,AI-660,Mumbai,Evening,one,Early_Morning,Chennai,Economy,14.0,5800
81194,Air_India,AI-687,Mumbai,Afternoon,one,Early_Morning,Chennai,Economy,16.0,5800
81195,Air_India,AI-442,Mumbai,Afternoon,one,Early_Morning,Chennai,Economy,16.42,5800
81196,Air_India,AI-809,Mumbai,Morning,one,Early_Morning,Chennai,Economy,22.0,5800
81197,Air_India,AI-806,Mumbai,Early_Morning,one,Early_Morning,Chennai,Economy,24.0,5800
81198,Air_India,AI-635,Mumbai,Early_Morning,one,Early_Morning,Chennai,Economy,24.92,5800
81199,Air_India,AI-864,Mumbai,Early_Morning,one,Early_Morning,Chennai,Economy,25.0,5800
81200,GO_FIRST,G8-364,Mumbai,Evening,one,Late_Night,Chennai,Economy,5.92,5942
81201,GO_FIRST,G8-244,Mumbai,Evening,one,Late_Night,Chennai,Economy,7.0,
81202,Indigo,6E-5396,Mumbai,Afternoon,one,Night,Chennai,Economy,7.08,5943
81203,Vistara,UK-823,Mumbai,Evening,zero,Evening,Chennai,Economy,2.08,6678
81204,Vistara,UK-613,Mumbai,Afternoon,two_or_more,Night,Chennai,Economy,10.5,6708
81205,Indigo,6E-5214,Mumbai,Morning,one,Evening,Chennai,Economy,5.08,6431
81206,Air_India,AI-637,Mumbai,Evening,two_or_more,Morning,Chennai,Economy,14.33,6888
81207,Indigo,6E-6809,Mumbai,Evening,one,Night,Chennai,Economy,4.75,6979
81208,Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Chennai,Economy,11.75,7110
81209,Air_India,AI-637,Mumbai,Evening,two_or_more,Evening,Chennai,Economy,24.42,7203
81210,Vistara,UK-877,Mumbai,Morning,two_or_more,Night,Chennai,Economy,9.5,7556
81211,Vistara,UK-873,Mumbai,Early_Morning,two_or_more,Evening,Chennai,Economy,10.0,7556
81212,Vistara,UK-852,Mumbai,Afternoon,two_or_more,Night,Chennai,Economy,10.58,7806
81213,Vistara,UK-852,Mumbai,Afternoon,two_or_more,Night,Chennai,Economy,8.08,7904
81214,Air_India,AI-637,Paris,Evening,two_or_more,Afternoon,Chennai,Economy,18.08,7623
81215,Air_India,AI-675,Mumbai,Early_Morning,one,Evening,Chennai,Economy,13.5,7639
81216,Vistara,UK-851,Mumbai,Early_Morning,two_or_more,Evening,Chennai,Economy,9.33,8130
81217,Vistara,UK-845,Mumbai,Early_Morning,two_or_more,Evening,Chennai,Economy,10.33,8130
81218,Vistara,UK-863,Mumbai,Morning,two_or_more,Night,Chennai,Economy,11.17,8130
81219,Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13.0,8652
81220,Vistara,UK-988,Mumbai,Night,one,Evening,Chennai,Economy,19.42,8687
81221,Vistara,UK-988,Mumbai,Night,one,Night,Chennai,Economy,23.33,8687
81222,Indigo,6E-711,Mumbai,Afternoon,one,Night,Chennai,Economy,7.58,8446
81223,AirAsia,I5-942,Mumbai,Afternoon,one,Evening,Chennai,Economy,4.33,1890
81224,AirAsia,I5-1569,Mumbai,Night,one,Early_Morning,Chennai,Economy,10.25,1890
81225,AirAsia,I5-1569,Mumbai,Night,one,Morning,Chennai,Economy,11.17,1890
81226,AirAsia,I5-336,Mumbai,Night,one,Early_Morning,Chennai,Economy,11.42,1890
81227,AirAsia,I5-336,Mumbai,Night,one,Morning,Chennai,Economy,12.33,1890
81228,Air_India,AI-570,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,2.0,2153
81229,Vistara,UK-821,Mumbai,Early_Morning,zero,Morning,Chennai,Economy,2.08,2900
81230,Vistara,UK-823,Mumbai,Evening,zero,Evening,Chennai,Economy,2.08,2900
81231,Vistara,UK-827,Mumbai,Night,zero,Night,Chennai,Economy,2.08,2900
81232,Air_India,AI-671,Mumbai,Morning,zero,Morning,Chennai,Economy,1.92,2888
81233,Vistara,UK-825,Mumbai,Morning,zero,Morning,Chennai,Economy,2.08,3335
81234,GO_FIRST,G8-305,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,1.83,3000
81235,Indigo,6E-5375,Mumbai,Evening,zero,Evening,Chennai,Economy,1.83,3000
81236,Indigo,6E-5368,Mumbai,Night,zero,Night,Chennai,Economy,1.83,3000
81237,Indigo,6.00E-136,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,1.92,3000
81238,Indigo,6E-5308,Mumbai,Afternoon,zero,Evening,Chennai,Economy,1.92,3000
81239,Indigo,6E-5352,Mumbai,Night,zero,Late_Night,Chennai,Economy,1.92,3000
81240,Indigo,6E-5379,Mumbai,Evening,zero,Night,Chennai,Economy,2.08,3000
81241,GO_FIRST,G8-303,Mumbai,Night,zero,Night,Chennai,Economy,2.08,3000
81242,Indigo,6E-5236,Mumbai,Early_Morning,one,Morning,Chennai,Economy,5.58,3050
81243,Indigo,6E-5236,Mumbai,Early_Morning,one,Morning,Chennai,Economy,7.17,3050
81244,Indigo,6E-5338,Mumbai,Morning,one,Afternoon,Chennai,Economy,7.42,3050
81245,SpiceJet,SG-251,Mumbai,Evening,zero,Night,Chennai,Economy,1.83,3140
81246,SpiceJet,SG-611,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,2.0,3140
81247,AirAsia,I5-941,Mumbai,Early_Morning,one,Afternoon,Chennai,Economy,7.5,3276
81248,AirAsia,I5-631,Mumbai,Morning,one,Night,Chennai,Economy,13.17,3276
81249,Air_India,AI-619,Mumbai,Night,one,Early_Morning,Chennai,Economy,11.75,3318
81250,Air_India,AI-615,Mumbai,Early_Morning,one,Early_Morning,Chennai,Economy,26.25,3318
81251,Indigo,6.00E-219,Mumbai,Afternoon,one,Evening,Chennai,Economy,4.92,3543
81252,Indigo,6E-331,Mumbai,Evening,one,Night,Chennai,Economy,4.92,3543
81253,Indigo,6E-5366,Mumbai,Morning,one,Afternoon,Chennai,Economy,6.42,3543
81254,Indigo,6.00E-236,Mumbai,Evening,one,Night,Chennai,Economy,6.58,3543
81255,Indigo,6E-5332,Mumbai,Early_Morning,zero,Morning,Chennai,Economy,2.0,3633
81256,Indigo,6E-5307,Mumbai,Morning,zero,Afternoon,Chennai,Economy,2.0,3633
81257,Vistara,UK-986,Mumbai,Night,one,Morning,Chennai,Economy,11.17,3998
81258,Vistara,UK-950,Mumbai,Night,one,Morning,Chennai,Economy,12.0,3998
81259,Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13.0,3998
81260,Vistara,UK-940,Mumbai,Evening,one,Morning,Chennai,Economy,14.17,3998
81261,Vistara,UK-996,Mumbai,Evening,one,Morning,Chennai,Economy,15.42,3998
81262,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Chennai,Economy,18.17,3998
