,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
22553,Indigo,6E-2329,Delhi,Morning,one,Evening,Kolkata,Economy,6.58,15,25013
22554,Indigo,6E-2089,Delhi,Morning,one,Evening,Kolkata,Economy,7.75,15,30735
22555,AirAsia,I5-711,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.67,16,2480
22556,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Kolkata,Economy,6.58,16,2480
22557,AirAsia,I5-740,Delhi,Early_Morning,one,Night,Kolkata,Economy,13.08,16,2480
22558,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,16,2903
22559,AirAsia,I5-721,Delhi,Night,one,Morning,Kolkata,Economy,12.25,16,3175
22560,AirAsia,I5-747,Delhi,Evening,one,Morning,Kolkata,Economy,14,16,3175
22561,Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Economy,2.08,16,3428
22562,Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.17,16,3428
22563,Air_India,AI-767,Delhi,Afternoon,zero,Afternoon,Kolkata,Economy,2.33,16,3428
22564,AirAsia,I5-829,Delhi,Night,zero,Night,Kolkata,Economy,2.17,16,3999
22565,Vistara,UK-727,Delhi,Night,zero,Night,Kolkata,Economy,2.25,16,4000
22566,Vistara,UK-747,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,16,4210
22567,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,16,3884
22568,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,16,3884
22569,GO_FIRST,G8-101,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.17,16,3999
22570,Indigo,6E-755,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,16,3999
22571,Indigo,6E-483,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.25,16,3999
22572,Indigo,6E-912,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,16,3999
22573,AirAsia,I5-548,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.42,16,3999
22574,AirAsia,I5-550,Delhi,Evening,zero,Evening,Kolkata,Economy,2.67,16,3999
22575,SpiceJet,SG-1074,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,16,4000
22576,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,16,4000
22577,SpiceJet,SG-1072,Delhi,Night,zero,Night,Kolkata,Economy,2.17,16,4000
22578,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,16,4000
22579,Indigo,6E-761,Delhi,Evening,one,Night,Kolkata,Economy,4.17,16,4257
22580,Indigo,6E-2043,Delhi,Afternoon,one,Night,Kolkata,Economy,7,16,4257
22581,Indigo,6E-5336,Delhi,Afternoon,one,Night,Kolkata,Economy,7.92,16,4257
22582,Indigo,6E-2513,Delhi,Morning,zero,Morning,Kolkata,Economy,2.17,16,4380
22583,Indigo,6.00E-282,Delhi,Morning,zero,Afternoon,Kolkata,Economy,2.17,16,4380
22584,Indigo,6E-2517,Delhi,Evening,zero,Night,Kolkata,Economy,2.17,16,4380
22585,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Kolkata,Economy,7.08,16,4394
22586,GO_FIRST,G8-103,Delhi,Evening,zero,Night,Kolkata,Economy,2.33,16,4432
22587,Air_India,AI-415,Delhi,Evening,one,Afternoon,Kolkata,Economy,19.42,16,4426
22588,Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,8.58,16,4559
22589,Air_India,AI-889,Delhi,Morning,one,Afternoon,Kolkata,Economy,27.58,16,4559
22590,Indigo,6E-2367,Delhi,Evening,one,Night,Kolkata,Economy,6.17,16,4674
22591,GO_FIRST,G8-145,Delhi,Early_Morning,one,Morning,Kolkata,Economy,3.92,16,4893
22592,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,16,4898
22593,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,16,4898
22594,Vistara,UK-707,Delhi,Evening,zero,Evening,Kolkata,Economy,2.08,16,5260
22595,Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,16,5260
