,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
106453,AirAsia,I5-1528,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,13.33,28,3393
106454,Indigo,6E-6339,Bangalore,Early_Morning,one,Morning,Kolkata,Economy,4.08,28,3446
106455,Air_India,AI-516,Bangalore,Early_Morning,one,Morning,Kolkata,Economy,24.5,28,3478
106456,Air_India,AI-9517,Bangalore,Evening,one,Morning,Kolkata,Economy,13.25,28,3489
106457,SpiceJet,SG-517,Bangalore,Evening,zero,Evening,Kolkata,Economy,2.5,28,3916
106458,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Morning,Kolkata,Economy,2.58,28,3916
106459,GO_FIRST,G8-7559,Bangalore,Afternoon,zero,Evening,Kolkata,Economy,2.5,28,3845
106460,AirAsia,I5-1426,Bangalore,Afternoon,two_or_more,Night,Kolkata,Economy,10.33,28,3845
106461,Indigo,6E-684,Bangalore,Night,one,Early_Morning,Kolkata,Economy,10,28,3867
106462,Indigo,6E-684,Bangalore,Night,one,Early_Morning,Kolkata,Economy,8.17,28,3909
106463,GO_FIRST,G8-510,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,5,28,3943
106464,GO_FIRST,G8-518,Bangalore,Night,one,Early_Morning,Kolkata,Economy,9.08,28,3943
106465,GO_FIRST,G8-518,Bangalore,Night,one,Afternoon,Kolkata,Economy,13.67,28,3943
106466,Indigo,6.00E-246,Bangalore,Morning,one,Afternoon,Kolkata,Economy,5.83,28,3962
106467,Indigo,6E-959,Bangalore,Afternoon,one,Night,Kolkata,Economy,8,28,3962
106468,AirAsia,I5-1562,Bangalore,Afternoon,one,Evening,Kolkata,Economy,3.58,28,4024
106469,Indigo,6E-484,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,6.17,28,4392
106470,Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Kolkata,Economy,6.17,28,4392
106471,Indigo,6E-6067,Bangalore,Evening,one,Night,Kolkata,Economy,6.33,28,4392
106472,Indigo,6E-6257,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,7.17,28,4392
106473,Indigo,6E-6339,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,8.17,28,4392
106474,Indigo,6E-6491,Bangalore,Afternoon,one,Night,Kolkata,Economy,9.58,28,4392
