,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
47153,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.75,23,2464
47154,SpiceJet,SG-8710,Mumbai,Night,zero,Night,Delhi,Economy,2,23,2614
47155,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,23,2614
47156,SpiceJet,SG-8702,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.42,23,2614
47157,SpiceJet,SG-8158,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,23,2614
47158,Vistara,UK-930,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,23,3024
47159,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,Economy,2.17,23,3024
47160,Indigo,6.00E-154,Mumbai,Late_Night,zero,Early_Morning,Delhi,Economy,2.08,23,2738
47161,Indigo,6E-416,Mumbai,Evening,zero,Evening,Delhi,Economy,2.08,23,2738
47162,Indigo,6.00E-248,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,23,2738
47163,Indigo,6E-5017,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.17,23,2738
47164,Indigo,6E-945,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.17,23,2738
47165,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,23,2748
47166,Indigo,6E-6222,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,23,3010
47167,Indigo,6E-6201,Mumbai,Morning,zero,Morning,Delhi,Economy,1.92,23,3108
47168,Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,23,3108
47169,AirAsia,I5-471,Mumbai,Night,one,Morning,Delhi,Economy,11.33,23,3279
47170,GO_FIRST,G8-364,Mumbai,Evening,one,Night,Delhi,Economy,4.25,23,3324
47171,GO_FIRST,G8-365,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.5,23,3324
47172,GO_FIRST,G8-244,Mumbai,Evening,one,Night,Delhi,Economy,5.33,23,3324
47173,GO_FIRST,G8-363,Mumbai,Night,one,Morning,Delhi,Economy,11.17,23,3324
47174,SpiceJet,SG-276,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.75,23,3512
47175,SpiceJet,SG-349,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.75,23,3512
47176,SpiceJet,SG-343,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,23,3512
47177,SpiceJet,SG-4417,Mumbai,Evening,one,Morning,Delhi,Economy,14.83,23,3512
47178,SpiceJet,SG-2697,Mumbai,Night,one,Night,Delhi,Economy,25.92,23,3512
47179,Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,23,3681
47180,AirAsia,I5-767,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,23,3697
47181,Indigo,6E-5382,Mumbai,Evening,one,Night,Delhi,Economy,5.83,23,3752
47182,Air_India,AI-615,Mumbai,Early_Morning,one,Night,Delhi,Economy,17.25,23,3819
47183,Air_India,AI-619,Mumbai,Night,one,Night,Delhi,Economy,26.75,23,3819
47184,Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,10.33,23,3846
47185,Air_India,AI-611,Mumbai,Morning,one,Night,Delhi,Economy,10.42,23,4011
47186,Indigo,6.00E-296,Mumbai,Night,one,Late_Night,Delhi,Economy,4.08,23,4151
47187,Indigo,6E-5392,Mumbai,Evening,one,Night,Delhi,Economy,4.5,23,4151
47188,Indigo,6E-5386,Mumbai,Evening,one,Late_Night,Delhi,Economy,5.08,23,4151
47189,Indigo,6E-5392,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.83,23,4151
47190,Air_India,AI-615,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,8.08,23,4239
47191,Air_India,AI-615,Mumbai,Early_Morning,one,Evening,Delhi,Economy,12.75,23,4239
47192,Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Economy,12.75,23,4239
47193,Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Economy,17.58,23,4239
47194,Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,Economy,22.25,23,4239
47195,Air_India,AI-615,Mumbai,Early_Morning,one,Morning,Delhi,Economy,27.25,23,4239
47196,Air_India,AI-611,Mumbai,Morning,one,Morning,Delhi,Economy,21.33,23,4284
47197,Vistara,UK-823,Mumbai,Evening,one,Night,Delhi,Economy,6.08,23,4810
47198,Vistara,UK-821,Mumbai,Early_Morning,one,Night,Delhi,Economy,17.17,23,4810
47199,Vistara,UK-621,Mumbai,Afternoon,one,Evening,Delhi,Economy,27.5,23,4894
47200,Vistara,UK-827,Mumbai,Night,one,Morning,Delhi,Economy,12.75,23,4909
47201,Vistara,UK-823,Mumbai,Evening,one,Morning,Delhi,Economy,15.92,23,4909
47202,Air_India,AI-631,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.58,23,4569
47203,Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Delhi,Economy,27.5,23,4578
47204,Air_India,AI-629,Mumbai,Evening,one,Morning,Delhi,Economy,15.25,23,4799
47205,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,Economy,4.92,23,5232
47206,Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.33,23,5232
47207,Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,Economy,9.17,23,5232
47208,Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,9.33,23,5232
47209,Vistara,UK-877,Mumbai,Morning,one,Night,Delhi,Economy,12.08,23,5232
47210,Vistara,UK-873,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.58,23,5232
47211,Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,Economy,13.67,23,5232
47212,Vistara,UK-873,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.5,23,5232
47213,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Economy,17.33,23,5232
47214,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.33,23,5232
47215,GO_FIRST,G8-306,Mumbai,Morning,one,Evening,Delhi,Economy,9.33,23,4979
47216,GO_FIRST,G8-2606,Mumbai,Evening,one,Early_Morning,Delhi,Economy,11.83,23,4979
47217,Vistara,UK-821,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.17,23,5445
47218,Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,7.67,23,5103
47219,Air_India,AI-570,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.5,23,5103
47220,Air_India,AI-570,Mumbai,Early_Morning,one,Night,Delhi,Economy,17.83,23,5103
47221,Air_India,AI-627,Mumbai,Early_Morning,one,Morning,Delhi,Economy,5.33,23,5114
47222,Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Economy,11.92,23,5289
47223,Vistara,UK-827,Mumbai,Night,one,Afternoon,Delhi,Economy,16.5,23,5763
47224,Air_India,AI-683,Mumbai,Night,one,Late_Night,Delhi,Economy,6.67,23,5513
47225,Vistara,UK-852,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.17,23,5896
47226,GO_FIRST,G8-351,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.08,23,5569
47227,GO_FIRST,G8-351,Mumbai,Morning,one,Afternoon,Delhi,Economy,7,23,5569
47228,GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Delhi,Economy,8,23,5569
47229,GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Delhi,Economy,9.5,23,5569
47230,GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Delhi,Economy,10.5,23,5569
47231,GO_FIRST,G8-387,Mumbai,Evening,one,Night,Delhi,Economy,5.58,23,5618
47232,GO_FIRST,G8-387,Mumbai,Evening,one,Night,Delhi,Economy,5.67,23,5618
47233,Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,13.42,23,5691
47234,Indigo,6E-939,Mumbai,Morning,one,Evening,Delhi,Economy,7.83,23,5695
47235,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,5.58,23,6122
47236,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,5.67,23,6122
47237,Vistara,UK-849,Mumbai,Evening,one,Night,Delhi,Economy,6.25,23,6122
47238,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,6.42,23,6122
47239,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.67,23,6122
47240,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,7.75,23,6122
47241,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,12.5,23,6122
47242,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,Economy,12.67,23,6122
47243,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,13.33,23,6122
47244,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,Economy,13.67,23,6122
47245,Air_India,AI-675,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.83,23,5798
47246,GO_FIRST,G8-371,Mumbai,Evening,one,Late_Night,Delhi,Economy,9.83,23,5805
47247,GO_FIRST,G8-382,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,10.83,23,5805
47248,GO_FIRST,G8-7546,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.83,23,5942
47249,GO_FIRST,G8-287,Mumbai,Morning,one,Evening,Delhi,Economy,6.92,23,5942
47250,GO_FIRST,G8-7545,Mumbai,Afternoon,two_or_more,Night,Delhi,Economy,9.33,23,5942
47251,GO_FIRST,G8-287,Mumbai,Morning,one,Night,Delhi,Economy,9.67,23,5942
