Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
3005,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,5006
3006,GO_FIRST,G8-7535,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,4672
3007,GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,4672
3008,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.0,4674
3009,Indigo,6E-2154,Delhi,Morning,one,Evening,Mumbai,Economy,9.25,4674
3010,Air_India,AI-475,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.58,4780
3011,GO_FIRST,G8-1404,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.08,4793
3012,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,4793
3013,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,5227
3014,Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,5227
3015,Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,5227
3016,Vistara,UK-829,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.5,5227
3017,Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,4939
3018,Indigo,6.00E-184,Paris,Morning,one,Afternoon,Mumbai,Economy,4.17,4988
3019,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,5026
3020,GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.75,5087
3021,GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,5087
3022,GO_FIRST,G8-211,Paris,Morning,one,Night,Mumbai,Economy,11.33,5087
3023,GO_FIRST,G8-2609,Delhi,Night,one,Morning,Mumbai,Economy,11.83,5087
3024,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,5542
3025,Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,5542
3026,Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Economy,26.42,5542
3027,AirAsia,I5-784,Paris,Evening,one,Late_Night,Mumbai,Economy,8.5,5230
3028,AirAsia,I5-1529,Delhi,Morning,one,Night,Mumbai,Economy,11.0,5230
3029,AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15.0,5230
3030,AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,5230
3031,Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,5231
3032,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,5231
3033,Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.58,5231
3034,Air_India,AI-431,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.17,5231
3035,Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,5360
3036,Indigo,6E-5063,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,5394
3037,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,5775
3038,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,5775
3039,Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,5798
