Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
195313,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Evening,Bangalore,Economy,11.92,6437
195314,Vistara,UK-836,Chennai,Morning,two_or_more,Night,Bangalore,Premium,11.92,6437
195315,Vistara,UK-836,Chennai,Morning,two_or_more,Night,Bangalore,Economy,12.58,6437
195316,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Night,Bangalore,Economy,13.5,6437
195317,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Economy,13.75,6437
195318,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Economy,14.75,6437
195319,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Night,Bangalore,Economy,15.75,6437
195320,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Night,Bangalore,Economy,16.42,6437
195321,Vistara,UK-838,Chennai,Night,one,Evening,Bangalore,Economy,19.92,6437
195322,Vistara,UK-838,Chennai,Night,one,Evening,Bangalore,Economy,21.75,6437
195323,Air_India,AI-539,Chennai,Evening,one,Morning,Bangalore,Economy,15.92,6203
195324,AirFrance,AI-430,Chennai,Morning,one,Night,Bangalore,Economy,10.17,6308
195325,Air_India,AI-430,Chennai,Morning,one,Late_Night,Bangalore,Economy,14.25,6308
195326,Air_India,AI-538,Chennai,Night,one,Afternoon,Bangalore,Economy,16.17,6308
195327,Air_India,AI-429,Chennai,Afternoon,two_or_more,Evening,Bangalore,Economy,29.17,9999999
195328,Vistara,UK-834,Chennai,Evening,one,Night,Bangalore,Economy,6.17,6854
195329,Air_India,AI-9894,Chennai,Morning,one,Night,Bangalore,Economy,14.0,6618
195330,Air_India,AI-539,Chennai,Evening,one,Late_Night,Bangalore,Economy,7.17,6623
195331,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.5,7240
195332,Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Economy,20.33,7240
195333,Vistara,UK-824,Chennai,Night,one,Evening,Bangalore,Economy,23.0,7240
195334,Air_India,AI-672,Chennai,Afternoon,one,Night,Bangalore,Economy,31.58,6912
195335,Air_India,AI-766,Chennai,Morning,one,Late_Night,Bangalore,Economy,14.5,7189
195336,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Bangalore,Economy,10.08,7568
195337,Air_India,AI-440,Chennai,Early_Morning,one,Night,Bangalore,Economy,13.92,7568
195338,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,9.08,8444
195339,Air_India,AI-569,Chennai,Early_Morning,one,Night,Bangalore,Economy,16.17,8277
195340,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Bangalore,Economy,9.0,9587
195341,Vistara,UK-824,Chennai,Night,one,Afternoon,Bangalore,Economy,19.5,9587
195342,Air_India,AI-766,Chennai,Morning,one,Evening,Bangalore,Economy,29.75,9908
195343,GO_FIRST,G8-305,Chennai,Morning,one,Evening,Bangalore,Economy,8.17,9999
195344,AirAsia,I5-1229,Chennai,Evening,zero,Evening,Bangalore,Economy,0.92,1548
195345,AirAsia,I5-821,Chennai,Night,zero,Night,Bangalore,Economy,1.17,1548
195346,AirAsia,I5-1531,Chennai,Night,zero,Night,Bangalore,Economy,1.5,0
195347,Indigo,6E-605,Chennai,Afternoon,zero,Afternoon,Bangalore,Economy,1.08,1654
195348,Indigo,6E-847,Chennai,Evening,zero,Evening,Bangalore,Economy,1.08,1654
195349,Indigo,6E-6113,Chennai,Afternoon,zero,Afternoon,Bangalore,Economy,1.17,1654
195350,Indigo,6E-489,Chennai,Night,zero,Night,Bangalore,Economy,1.17,1654
195351,SpiceJet,SG-4010,Chennai,Morning,zero,Morning,Bangalore,Economy,1.33,1996
195352,GO_FIRST,G8-505,Chennai,Evening,one,Night,Bangalore,Economy,4.33,2212
195353,Indigo,6E-6137,Chennai,Morning,zero,Morning,Bangalore,Economy,1.08,2714
195354,GO_FIRST,G8-505,Chennai,Evening,one,Early_Morning,Bangalore,Economy,12.58,2719
195355,Indigo,6E-881,Chennai,Afternoon,one,Night,Bangalore,Economy,6.75,4257
195356,Indigo,6E-927,Chennai,Afternoon,one,Night,Bangalore,Economy,8.75,4257
195357,Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Economy,5.25,4755
195358,Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Economy,6.75,4755
195359,Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,Economy,8.0,4755
195360,Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Economy,8.42,4755
195361,Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,Economy,9.5,4755
195362,Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Economy,10.33,4755
195363,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Economy,10.75,4755
195364,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Economy,11.17,4755
195365,Vistara,UK-824,Chennai,Night,one,Early_Morning,Bangalore,Economy,11.33,4755
195366,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.25,4755
195367,Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,Economy,12.33,4755
195368,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Economy,13.08,4755
195369,Vistara,UK-828,Chennai,Early_Morning,one,Night,Bangalore,Economy,13.92,4755
195370,Vistara,UK-828,Chennai,Early_Morning,one,Early_Morning,Bangalore,Economy,24.83,4755
