Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
63105,Indigo,6.00E-236,Mumbai,Evening,one,Night,Kolkata,Economy,6.58,9723
63106,Air_India,AI-639,Mumbai,Morning,one,Evening,Kolkata,Economy,8.08,9828
63107,Indigo,6.00E-219,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.33,9881
63108,Air_India,AI-619,Mumbai,Night,one,Morning,Kolkata,Economy,11.83,9933
63109,Indigo,6E-5366,Mumbai,Morning,one,Afternoon,Kolkata,Economy,6.33,9955
63110,Indigo,6E-5236,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,6.5,9955
63111,Vistara,UK-994,Mumbai,Morning,one,Evening,Kolkata,Economy,9.17,
63112,Indigo,6.00E-227,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,4.08,10248
63113,GO_FIRST,G8-317,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.92,10301
63114,Indigo,6E-5338,Mumbai,Morning,one,Afternoon,Kolkata,Economy,5.92,10375
63115,Indigo,6E-5338,Mumbai,Morning,one,Afternoon,Kolkata,Economy,7.33,10375
63116,Air_India,AI-651,Mumbai,Morning,one,Night,Kolkata,Economy,10.25,10471
63117,Indigo,6E-5392,Mumbai,Evening,one,Night,Kolkata,Economy,4.92,10563
63118,Indigo,6.00E-136,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.83,10563
63119,Indigo,6E-5375,Mumbai,Evening,one,Night,Kolkata,Economy,5.58,10773
63120,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Economy,5.67,11129
63121,Indigo,6E-5308,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.75,11088
63122,Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,Economy,10.83,11664
63123,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Economy,11.67,11664
63124,Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,Economy,12.67,11664
63125,Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Economy,13.83,11664
63126,Vistara,UK-996,Mumbai,Evening,one,Morning,Kolkata,Economy,15.08,11664
63127,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,Economy,16.0,11664
63128,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.83,11664
