Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
273417,Vistara,UK-708,Kolkata,Night,one,Morning,Chennai,Business,13.5,20,55983
273418,Vistara,UK-738,Kolkata,Evening,one,Morning,Chennai,Business,15.17,20,55983
273419,Vistara,UK-708,Kolkata,Night,one,Evening,Chennai,Business,19.92,20,55983
273420,Vistara,UK-738,Kolkata,Evening,one,Evening,Chennai,Business,21.58,20,55983
273421,Vistara,UK-706,Kolkata,Morning,one,Morning,Chennai,Business,23.67,20,55983
273422,Vistara,UK-708,Kolkata,Night,one,Night,Chennai,Business,23.83,20,55983
273423,Vistara,UK-738,Kolkata,Evening,one,Night,Chennai,Business,25.5,20,
273424,Vistara,UK-708,Kolkata,Night,one,Night,Chennai,Business,26.33,20,55983
273425,Vistara,UK-720,Kolkata,Early_Morning,one,Morning,Chennai,Business,26.75,20,55983
273426,Vistara,UK-738,Kolkata,Evening,one,Night,Chennai,Business,28.0,20,55983
273427,Air_India,AI-402,Kolkata,Morning,one,Evening,Chennai,Business,8.58,20,55983
273428,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Chennai,12345,12.0,20,55983
273429,Air_India,AI-402,Kolkata,Morning,one,Night,Chennai,Business,13.17,20,55983
273430,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Chennai,Business,16.58,20,55983
273431,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Chennai,Business,19.42,20,55983
273432,Air_India,AI-402,Kolkata,Morning,one,Morning,Chennai,Business,22.5,20,55983
273433,Air_India,AI-424,Kolkata,Afternoon,one,Afternoon,Chennai,Business,23.17,20,55983
273434,Air_India,AI-763,Kolkata,Early_Morning,one,Morning,Chennai,Business,25.92,20,55983
273435,Air_India,AI-402,Kolkata,Morning,one,Afternoon,Chennai,Business,26.25,20,55983
273436,Air_India,AI-424,Kolkata,Afternoon,one,Evening,Chennai,Business,29.5,20,55983
273437,Air_India,AI-424,Kolkata,Afternoon,one,Night,Chennai,Business,34.08,20,55983
273438,Air_India,AI-526,Kolkata,Evening,two_or_more,Early_Morning,Chennai,Business,12.33,20,60631
273439,Air_India,AI-526,Kolkata,Evening,two_or_more,Morning,Chennai,Business,15.92,20,60631
273440,Air_India,AI-770,Kolkata,Night,one,Morning,Chennai,Business,12.42,20,64943
273441,Air_India,AI-770,Kolkata,Night,one,Afternoon,Chennai,Business,16.17,20,64943
273442,Air_India,AI-770,Kolkata,Night,one,Evening,Chennai,Business,22.5,20,64943
273443,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Chennai,Business,18.58,20,66063
273444,Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Business,12.5,20,68415
273445,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,15.58,20,68415
273446,Air_India,AI-729,Kolkata,Morning,two_or_more,Night,Chennai,12345,13.75,20,70220
273447,Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Business,7.42,20,78495
273448,Air_India,AI-765,Kolkata,Afternoon,zero,Evening,Chennai,Business,2.42,21,20606
273449,Air_India,AI-773,Kolkata,Evening,one,Morning,Chennai,Premium,17.67,21,55087
273450,Air_India,AI-732,Kolkata,Afternoon,one,Morning,Chennai,Business,21.92,21,55087
273451,Vistara,UK-776,Kolkata,Evening,one,Night,Chennai,Business,5.5,21,55502
273452,Vistara,UK-772,Kolkata,Morning,one,Evening,Chennai,Business,9.5,21,55502
273453,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Business,12.25,21,55502
273454,Vistara,UK-772,Kolkata,Morning,one,Night,Chennai,Business,12.67,21,55502
273455,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Business,15.25,21,55502
273456,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Business,15.25,21,55502
273457,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Business,18.25,21,
273458,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Business,22.42,21,55502
273459,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Business,25.42,21,55502
273460,Vistara,UK-774,Kolkata,Night,one,Night,Chennai,Business,26.5,21,55502
273461,Vistara,UK-706,Kolkata,Morning,one,Evening,Chennai,Business,6.08,21,55983
273462,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,Business,9.17,21,55983
273463,Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Business,10.0,21,55983
273464,Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Business,12.5,21,55983
273465,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,13.08,21,55983
273466,Vistara,UK-708,Kolkata,Night,one,Morning,Chennai,Business,13.5,21,55983
273467,Vistara,UK-738,Kolkata,Evening,one,Morning,Chennai,Business,15.17,21,55983
273468,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,15.58,21,55983
273469,Vistara,UK-708,Kolkata,Night,one,Evening,Chennai,Business,19.92,21,55983
273470,Vistara,UK-738,Kolkata,Evening,one,Evening,Chennai,Business,21.58,21,55983
273471,Vistara,UK-706,Kolkata,Morning,one,Morning,Chennai,Business,23.67,21,55983
273472,Vistara,UK-708,Kolkata,Night,one,Night,Chennai,Business,23.83,21,55983
273473,Vistara,UK-738,Kolkata,Evening,one,Night,Chennai,Business,25.5,21,55983
273474,Air_India,AI-768,Kolkata,Afternoon,one,Night,Chennai,Business,8.08,21,55983
273475,Air_India,AI-402,Kolkata,Morning,one,Evening,Chennai,Business,8.58,21,55983
273476,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Chennai,Business,12.0,21,55983
273477,Air_India,AI-770,Kolkata,Night,one,Morning,Chennai,Business,12.42,21,55983
273478,Air_India,AI-402,Kolkata,Morning,one,Night,Chennai,Business,13.17,21,55983
273479,Air_India,AI-770,Kolkata,Night,one,Afternoon,Chennai,Business,16.17,21,55983
273480,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Chennai,Business,16.58,21,55983
273481,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Chennai,Business,17.42,21,55983
273482,Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Chennai,Business,21.17,21,55983
273483,Air_India,AI-402,Kolkata,Morning,one,Morning,Chennai,Business,22.5,21,55983
273484,Air_India,AI-770,Kolkata,Night,one,Evening,Chennai,Business,22.5,21,55983
273485,Air_India,AI-763,Kolkata,Early_Morning,one,Morning,Chennai,Business,25.92,21,55983
273486,Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Business,7.42,21,66063
273487,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Chennai,Business,18.58,21,66063
273488,Air_India,AI-743,Kolkata,Morning,two_or_more,Evening,Chennai,Premium,9.08,21,69125
273489,Air_India,AI-743,Kolkata,Morning,two_or_more,Night,Chennai,Business,13.67,21,69125
273490,Air_India,AI-729,Kolkata,Morning,two_or_more,Night,Chennai,Business,13.75,21,70220
273491,Air_India,AI-765,Kolkata,Evening,zero,Evening,Chennai,Business,2.42,22,20606
273492,Air_India,AI-773,Kolkata,Evening,one,Early_Morning,Chennai,Business,14.08,22,55087
273493,Air_India,AI-773,Kolkata,Evening,one,Morning,Chennai,Business,17.67,22,55087
273494,Air_India,AI-732,Kolkata,Afternoon,one,Early_Morning,Chennai,Business,18.33,22,55087
273495,Air_India,AI-732,Kolkata,Afternoon,one,Morning,Chennai,Business,21.92,22,55087
273496,Vistara,UK-776,Kolkata,Evening,one,Night,Chennai,Business,5.5,22,55502
273497,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Business,12.25,22,55502
273498,Vistara,UK-772,Kolkata,Morning,one,Night,Chennai,Business,12.67,22,55502
273499,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Business,15.25,22,55502
273500,Vistara,UK-774,Paris,Night,one,Morning,Chennai,Business,15.25,22,55502
273501,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Business,18.25,22,55502
273502,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Business,22.42,22,9999999
273503,Vistara,UK-774,Kolkata,Night,one,Evening,Chennai,Business,23.33,22,55502
273504,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Business,25.42,22,55502
273505,Vistara,UK-776,Kolkata,Evening,one,Evening,Chennai,Business,26.33,22,55502
273506,Vistara,UK-774,Kolkata,Night,one,Night,Chennai,Business,26.5,22,55502
273507,Vistara,UK-706,Kolkata,Morning,one,Evening,Chennai,12345,6.08,22,55983
273508,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,Business,9.17,22,not available
273509,Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Business,10.0,22,55983
273510,Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Business,12.5,22,55983
273511,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,13.08,22,55983
273512,Vistara,UK-708,Kolkata,Night,one,Morning,Chennai,Business,13.5,22,55983
273513,Vistara,UK-738,Kolkata,Evening,one,Morning,Chennai,Business,15.17,22,not available
273514,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,15.58,22,55983
273515,Vistara,UK-708,Kolkata,Night,one,Evening,Chennai,12345,19.92,22,55983
273516,Vistara,UK-738,Kolkata,Evening,one,Evening,Chennai,Business,21.58,22,55983
273517,Vistara,UK-706,Kolkata,Morning,one,Morning,Chennai,Business,23.67,22,55983
273518,Vistara,UK-708,Kolkata,Night,one,Night,Chennai,Business,23.83,22,55983
273519,Vistara,UK-738,Kolkata,Evening,one,Night,Chennai,Business,25.5,22,55983
273520,Air_India,AI-768,Kolkata,Afternoon,one,Night,Chennai,Business,8.08,22,55983
273521,Air_India,AI-402,Kolkata,Morning,one,Evening,Chennai,Business,8.58,22,55983
273522,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Chennai,Business,12.0,22,55983
273523,Air_India,AI-770,Kolkata,Night,one,Morning,Chennai,Business,12.42,22,55983
273524,Air_India,AI-402,Kolkata,Morning,one,Night,Chennai,Business,13.17,22,55983
273525,Air_India,AI-770,Kolkata,Night,one,Afternoon,Chennai,Business,16.17,22,55983
273526,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Chennai,Business,16.58,22,55983
273527,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Chennai,Business,17.42,22,55983
273528,Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Chennai,Business,21.17,22,55983
273529,Air_India,AI-402,Kolkata,Morning,one,Morning,Chennai,Business,22.5,22,55983
273530,Air_India,AI-770,Kolkata,Night,one,Evening,Chennai,Business,22.5,22,55983
273531,Air_India,AI-763,Kolkata,Early_Morning,one,Morning,Chennai,Business,25.92,22,55983
273532,Air_India,AI-526,Kolkata,Evening,two_or_more,Early_Morning,Chennai,Business,12.33,22,60631
273533,Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Business,7.42,22,67743
273534,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Chennai,Business,18.58,22,67743
273535,Air_India,AI-729,Kolkata,Morning,two_or_more,Night,Chennai,Business,13.75,22,70220
273536,Air_India,AI-768,Kolkata,Afternoon,one,Early_Morning,Chennai,Business,15.83,22,73377
273537,Air_India,AI-765,Kolkata,Evening,zero,Night,Chennai,Business,2.42,23,20606
273538,Air_India,AI-773,Kolkata,Evening,one,Early_Morning,Chennai,Business,14.08,23,55087
273539,Air_India,AI-773,Kolkata,Evening,one,Morning,Chennai,Business,17.67,23,55087
273540,Vistara,UK-776,Kolkata,Evening,one,Night,Chennai,Business,5.5,23,55502
273541,Vistara,UK-772,Kolkata,Morning,one,Evening,Chennai,Business,9.5,23,55502
273542,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Business,12.25,23,55502
273543,Vistara,UK-772,Kolkata,Morning,one,Night,Chennai,Business,12.67,23,55502
273544,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Business,15.25,23,55502
273545,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Business,15.25,23,55502
273546,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Business,18.25,23,55502
273547,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Business,22.42,23,55502
273548,Vistara,UK-774,Kolkata,Night,one,Evening,Chennai,Business,23.33,23,55502
273549,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Business,25.42,23,55502
273550,Vistara,UK-776,Kolkata,Evening,one,Evening,Chennai,Business,26.33,23,55502
273551,Vistara,UK-774,Kolkata,Night,one,Night,Chennai,Business,26.5,23,55502
273552,Vistara,UK-706,Kolkata,Morning,one,Evening,Chennai,Business,6.08,23,55983
273553,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,Business,9.17,23,55983
273554,Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Business,10.0,23,55983
273555,Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Business,12.5,23,55983
273556,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,13.08,23,55983
273557,Vistara,UK-738,Kolkata,Evening,one,Morning,Chennai,Business,15.17,23,55983
273558,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,15.58,23,55983
273559,Vistara,UK-738,Kolkata,Evening,one,Evening,Chennai,Business,21.58,23,55983
273560,Vistara,UK-706,Kolkata,Morning,one,Morning,Chennai,Business,23.67,23,55983
273561,Vistara,UK-738,Kolkata,Evening,one,Night,Chennai,Business,25.5,23,55983
273562,Air_India,AI-768,Kolkata,Afternoon,one,Night,Chennai,Business,8.08,23,55983
273563,Air_India,AI-402,Paris,Morning,one,Evening,Chennai,Business,8.58,23,55983
273564,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Chennai,Business,12.0,23,55983
273565,Air_India,AI-770,Kolkata,Night,one,Morning,Chennai,Business,12.42,23,55983
273566,Air_India,AI-402,Kolkata,Morning,one,Night,Chennai,Business,13.17,23,55983
273567,Air_India,AI-770,Kolkata,Night,one,Afternoon,Chennai,Business,16.17,23,55983
273568,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Chennai,Business,16.58,23,55983
273569,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Chennai,Business,17.42,23,55983
273570,Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Chennai,Business,21.17,23,55983
273571,Air_India,AI-402,Kolkata,Morning,one,Morning,Chennai,Business,22.5,23,55983
273572,Air_India,AI-770,Kolkata,Night,one,Evening,Chennai,Business,22.5,23,55983
273573,Air_India,AI-763,Kolkata,Early_Morning,one,Morning,Chennai,Business,25.92,23,not available
273574,Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Business,7.42,23,56879
273575,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Chennai,Business,18.58,23,56879
273576,Vistara,UK-778,Kolkata,Afternoon,one,Evening,Chennai,Business,25.0,23,56879
273577,Vistara,UK-708,Kolkata,Night,one,Morning,Chennai,Business,13.5,23,66063
273578,Vistara,UK-708,Kolkata,Night,one,Evening,Chennai,Business,19.92,23,66063
273579,Vistara,UK-708,Kolkata,Night,one,Night,Chennai,Business,23.83,23,66063
273580,Air_India,AI-729,Kolkata,Morning,two_or_more,Night,Chennai,Business,13.75,23,70220
273581,Air_India,AI-765,Kolkata,Night,zero,Night,Chennai,Business,2.42,24,9999999
273582,Air_India,AI-773,Kolkata,Evening,one,Morning,Chennai,Business,17.67,24,55087
273583,Air_India,AI-732,Kolkata,Afternoon,one,Morning,Chennai,Business,21.92,24,55087
273584,Vistara,UK-776,Kolkata,Evening,one,Night,Chennai,Business,5.5,24,55502
273585,Vistara,UK-772,Kolkata,Morning,one,Evening,Chennai,Business,9.5,24,55502
273586,Vistara,UK-772,Kolkata,Morning,one,Night,Chennai,Business,12.67,24,55502
273587,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Business,15.25,24,55502
273588,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Business,18.25,24,55502
273589,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Business,22.42,24,55502
273590,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Business,25.42,24,55502
273591,Vistara,UK-776,Kolkata,Evening,one,Evening,Chennai,Business,26.33,24,55502
273592,Vistara,UK-706,Kolkata,Morning,one,Evening,Chennai,Business,6.08,24,55983
273593,Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Business,7.42,24,55983
273594,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,Business,9.17,24,55983
273595,Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Business,10.0,24,55983
273596,Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Business,12.5,24,55983
273597,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,13.08,24,55983
273598,Vistara,UK-708,Kolkata,Night,one,Morning,Chennai,Business,13.5,24,55983
