Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
225353,Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Business,8.75,84669
225354,Vistara,UK-771,Mumbai,Early_Morning,one,Evening,Delhi,Business,10.75,87917
225355,Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Business,7.17,111437
225356,Vistara,UK-954,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.08,22140
225357,Vistara,UK-958,Mumbai,Afternoon,zero,Afternoon,Delhi,Business,2.08,22140
225358,Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,Business,2.17,22140
225359,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.25,22140
225360,Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,Business,2.25,22140
225361,Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,Business,2.25,22140
225362,Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,Business,2.25,22140
225363,Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,Business,2.25,22140
225364,Air_India,AI-660,Mumbai,Evening,zero,Night,Delhi,Business,2.42,22140
225365,Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Business,3.67,22140
225366,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Business,3.75,not available
225367,Vistara,UK-655,Mumbai,Morning,one,Evening,Delhi,Business,5.25,29825
225368,Vistara,UK-928,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.08,29980
225369,Air_India,AI-645,Mumbai,Morning,one,Evening,Delhi,Business,6.92,29764
225370,Air_India,AI-631,Mumbai,Evening,one,Morning,Delhi,Business,14.08,29764
225371,Air_India,AI-631,Mumbai,Evening,one,Afternoon,Delhi,Business,20.58,29764
225372,Air_India,AI-655,Mumbai,Evening,one,Evening,Delhi,Business,24.67,29765
225373,Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Business,5.33,31450
225374,Air_India,AI-625,Mumbai,Morning,one,Afternoon,Delhi,Business,7.58,32634
225375,Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Business,13.42,32634
225376,Air_India,AI-625,Mumbai,Morning,one,Morning,Delhi,Business,26.08,32634
225377,Vistara,UK-988,Mumbai,Night,zero,Night,Delhi,Business,2.08,34460
225378,Vistara,UK-960,Mumbai,Morning,zero,Afternoon,Delhi,Business,2.17,34460
225379,Vistara,UK-994,Mumbai,Morning,zero,Afternoon,Delhi,Business,2.25,34460
225380,Vistara,UK-950,Mumbai,Night,zero,Late_Night,Delhi,Business,2.25,34460
225381,Air_India,AI-649,Mumbai,Early_Morning,one,Late_Night,Delhi,Business,17.08,35520
225382,Air_India,AI-649,Mumbai,Early_Morning,one,Early_Morning,Delhi,Business,24.67,35520
225383,Vistara,UK-651,Mumbai,Evening,one,Evening,Delhi,Business,24.42,36565
225384,Vistara,UK-930,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.17,36700
225385,Vistara,UK-996,Mumbai,Evening,zero,Night,Delhi,Business,2.17,36700
225386,Vistara,UK-940,Mumbai,Evening,zero,Night,Delhi,Business,2.17,36700
225387,Air_India,AI-611,Mumbai,Morning,one,Early_Morning,Delhi,Business,17.5,38010
225388,Air_India,AI-651,Mumbai,Morning,one,Evening,Delhi,Business,9.92,-5
225389,Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Business,8.92,39847
225390,Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Business,11.92,39847
225391,Air_India,AI-669,Mumbai,Morning,one,Evening,Delhi,Business,28.25,39847
225392,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,Business,4.92,41269
225393,Vistara,UK-873,Paris,Early_Morning,one,Afternoon,Delhi,Business,6.33,41269
225394,Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,Business,9.17,41269
225395,Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,9.33,41269
225396,Vistara,UK-877,Mumbai,Morning,one,Night,Delhi,Business,12.08,41269
225397,Vistara,UK-873,Mumbai,Early_Morning,one,Evening,Delhi,Business,13.58,41269
225398,Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,Business,13.67,41269
225399,Vistara,UK-873,Mumbai,Early_Morning,one,Night,Delhi,Business,16.5,41269
225400,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Business,17.33,41269
225401,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Business,20.33,41269
225402,Vistara,UK-877,Mumbai,Morning,one,Morning,Delhi,Business,22.25,41269
225403,Vistara,UK-875,Mumbai,Evening,one,Evening,Delhi,Business,24.58,41269
225404,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,Business,25.92,41269
225405,Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Business,12.75,41101
225406,Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Business,17.58,41101
225407,Air_India,AI-619,Mumbai,Night,one,Night,Delhi,Business,26.75,41101
225408,Air_India,AI-643,Mumbai,Afternoon,one,Evening,Delhi,Business,26.17,41741
225409,Vistara,UK-944,Mumbai,Afternoon,zero,Evening,Delhi,Business,2.25,42412
225410,Vistara,UK-902,Mumbai,Afternoon,zero,Evening,Delhi,Business,2.33,42412
225411,Vistara,UK-621,Mumbai,Afternoon,one,Evening,Delhi,Business,27.5,44069
225412,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,Business,2.17,46556
225413,Vistara,UK-613,Mumbai,Afternoon,one,Evening,Delhi,Business,4.5,46589
225414,Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Business,11.67,47205
225415,Air_India,AI-683,Mumbai,Night,one,Evening,Delhi,Business,19.75,47205
225416,Air_India,AI-619,Paris,Night,one,Evening,Delhi,Business,22.25,47798
225417,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,Business,10.5,50196
225418,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,Business,13.83,50196
225419,Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28.0,49884
225420,Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,7.67,50957
225421,Air_India,AI-671,Mumbai,Morning,one,Morning,Delhi,Business,23.83,50957
225422,Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Delhi,Business,27.5,50957
225423,Air_India,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Business,28.0,50957
225424,Vistara,UK-823,Mumbai,Evening,one,Night,Delhi,Business,6.08,51372
225425,Vistara,UK-821,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,6.75,51372
225426,Vistara,UK-827,Mumbai,Night,one,Morning,Delhi,Business,12.75,51372
225427,Vistara,UK-825,Mumbai,Morning,one,Night,Delhi,Business,14.17,51372
225428,Vistara,UK-823,Mumbai,Evening,one,Morning,Delhi,Business,15.92,51372
225429,Vistara,UK-827,Mumbai,Night,one,Afternoon,Delhi,Business,16.5,51372
225430,Vistara,UK-821,Mumbai,Early_Morning,one,Night,Delhi,Business,17.17,51372
225431,Vistara,UK-823,Mumbai,Evening,one,Afternoon,Delhi,Business,19.67,51372
225432,Vistara,UK-825,Mumbai,Morning,one,Morning,Delhi,Business,24.0,51372
225433,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,5.67,53152
225434,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,6.67,53152
225435,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,11.42,53152
225436,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,12.5,53152
225437,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,Business,12.67,53152
225438,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,13.33,53152
225439,Air_India,AI-639,Mumbai,Morning,one,Afternoon,Delhi,Business,6.42,53152
225440,Air_India,AI-607,Mumbai,Evening,one,Night,Delhi,Business,7.17,53152
225441,Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Business,11.08,0
225442,Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Business,14.42,53152
225443,Air_India,AI-607,Mumbai,Evening,one,Morning,Delhi,Business,16.17,53152
225444,Vistara,UK-970,Mumbai,Morning,zero,Morning,Delhi,Business,2.25,55404
225445,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,12345,5.58,58864
225446,Vistara,UK-849,Mumbai,Evening,one,Night,Delhi,Business,6.25,58864
225447,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,6.42,58864
225448,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,7.75,58864
225449,Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,Business,12.33,59021
225450,Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16.0,
225451,Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,Business,21.08,59021
225452,Vistara,UK-863,Mumbai,Morning,one,Afternoon,Delhi,Business,5.08,-5
225453,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,7.17,60589
225454,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,8.17,60589
225455,Vistara,UK-841,Mumbai,Morning,one,Evening,Delhi,Business,5.67,65069
225456,Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,Business,9.42,70171
225457,Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Business,10.83,71513
225458,Air_India,AI-570,Mumbai,Early_Morning,one,Evening,Delhi,Business,14.5,71513
225459,Vistara,UK-825,Mumbai,Morning,one,Evening,Delhi,Business,10.17,72058
225460,Vistara,UK-821,Mumbai,Early_Morning,one,Evening,Delhi,Business,13.17,72058
225461,Air_India,AI-671,Mumbai,Morning,one,Night,Delhi,Business,14.17,79954
225462,Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Business,7.17,84669
225463,Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Business,8.75,84669
225464,Vistara,UK-954,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.08,22140
225465,Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,Business,2.17,22140
225466,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.17,22140
225467,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.25,
225468,Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,Business,2.25,22140
225469,Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,Business,2.25,22140
225470,Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,Business,2.25,22140
225471,Air_India,AI-660,Mumbai,Evening,zero,Night,Delhi,Business,2.42,22140
225472,Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Business,3.67,22140
225473,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Business,3.75,22140
225474,Vistara,UK-928,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.08,29980
