,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
237653,Vistara,UK-651,Mumbai,Evening,one,Evening,Kolkata,Business,27.5,45,58562
237654,Vistara,UK-958,Mumbai,Afternoon,one,Night,Kolkata,Business,10.33,45,59805
237655,Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Business,6.17,45,62045
237656,Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Business,7.67,45,62045
237657,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Business,10.42,45,62045
237658,Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,Business,11.42,45,62045
237659,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Business,11.67,45,62045
237660,Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,Business,12.67,45,62045
237661,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Business,16.58,45,62045
237662,Vistara,UK-944,Mumbai,Afternoon,one,Morning,Kolkata,Business,17.67,45,62045
237663,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Business,17.83,45,62045
237664,Vistara,UK-944,Mumbai,Afternoon,one,Morning,Kolkata,Business,18.92,45,62045
237665,Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Business,20.17,45,62045
237666,Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Business,21.17,45,62045
237667,Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Business,21.67,45,62045
237668,Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Business,22.67,45,62045
237669,Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,Business,9.33,45,64285
237670,Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,Business,10.83,45,64285
237671,Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Business,12.58,45,64285
237672,Vistara,UK-996,Mumbai,Evening,one,Morning,Kolkata,Business,13.83,45,64285
237673,Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Business,13.83,45,64285
237674,Vistara,UK-996,Mumbai,Evening,one,Morning,Kolkata,Business,15.08,45,64285
237675,Vistara,UK-940,Mumbai,Evening,one,Evening,Kolkata,Business,22.33,45,64285
237676,Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,Business,23.58,45,64285
237677,Vistara,UK-940,Mumbai,Evening,one,Evening,Kolkata,Business,23.83,45,64285
237678,Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,Business,25.08,45,64285
237679,Vistara,UK-910,Mumbai,Evening,one,Night,Kolkata,Business,5.17,45,67645
237680,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Kolkata,Business,16.25,45,67645
237681,Vistara,UK-613,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Business,7.33,45,70591
237682,Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,Business,7,45,72125
237683,Vistara,UK-944,Mumbai,Afternoon,one,Night,Kolkata,Business,8.08,45,72125
237684,Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,Business,10.83,45,72125
237685,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Kolkata,Business,14.08,45,73581
237686,Vistara,UK-970,Mumbai,Morning,one,Night,Kolkata,Business,14,45,74365
237687,Vistara,UK-773,Mumbai,Evening,zero,Evening,Kolkata,Business,2.58,46,31436
237688,Vistara,UK-771,Mumbai,Early_Morning,zero,Morning,Kolkata,Business,2.67,46,31436
237689,Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Kolkata,Business,2.83,46,31436
237690,Air_India,AI-774,Mumbai,Night,zero,Night,Kolkata,Business,2.75,46,31436
237691,Air_India,AI-623,Mumbai,Night,one,Morning,Kolkata,Business,10.83,46,36980
237692,Air_India,AI-619,Mumbai,Evening,one,Morning,Kolkata,Business,12.67,46,36980
237693,Air_India,AI-623,Mumbai,Night,one,Afternoon,Kolkata,Business,18.75,46,36980
237694,Air_India,AI-619,Mumbai,Evening,one,Afternoon,Kolkata,Business,20.58,46,36980
237695,Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Kolkata,Business,8.58,46,43165
237696,Air_India,AI-603,Mumbai,Early_Morning,one,Afternoon,Kolkata,Business,7.33,46,45230
237697,Air_India,AI-607,Mumbai,Evening,one,Morning,Kolkata,Business,15.58,46,45230
237698,Air_India,AI-639,Mumbai,Morning,one,Morning,Kolkata,Business,22.83,46,45230
237699,Air_India,AI-603,Mumbai,Early_Morning,one,Morning,Kolkata,Business,26.17,46,45230
237700,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Business,5.67,46,49725
237701,Vistara,UK-958,Mumbai,Afternoon,one,Night,Kolkata,Business,10.33,46,49725
237702,Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,Business,10.83,46,49725
237703,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Kolkata,Business,12.08,46,49725
237704,Vistara,UK-986,Mumbai,Night,one,Evening,Kolkata,Business,19.33,46,49725
237705,Air_India,AI-806,Mumbai,Early_Morning,one,Afternoon,Kolkata,Business,6.5,46,49725
237706,Air_India,AI-442,Mumbai,Afternoon,one,Night,Kolkata,Business,6.92,46,49725
237707,Air_India,AI-635,Mumbai,Early_Morning,one,Afternoon,Kolkata,Business,7.42,46,49725
237708,Air_India,AI-809,Mumbai,Morning,one,Evening,Kolkata,Business,9.17,46,49725
237709,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Kolkata,Business,11.17,46,49725
237710,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Kolkata,Business,12.08,46,49725
237711,Air_India,AI-809,Mumbai,Morning,one,Night,Kolkata,Business,12.33,46,49725
237712,Air_India,AI-888,Mumbai,Evening,one,Morning,Kolkata,Business,14,46,49725
237713,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Kolkata,Business,14.33,46,49725
237714,Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Business,15,46,49725
237715,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,Business,15.25,46,49725
