Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
183297,AirAsia,I5-1531,Chennai,Night,one,Morning,Delhi,Economy,10.92,2477
183298,AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Delhi,Economy,11.25,2477
183299,AirAsia,I5-319,Chennai,Morning,one,Night,Delhi,Economy,11.67,2477
183300,AirAsia,I5-517,Chennai,Morning,two_or_more,Night,Delhi,Economy,13.5,2477
183301,AirAsia,I5-319,Chennai,Morning,one,Late_Night,Delhi,Premium,15.17,2477
183302,AirAsia,I5-821,Chennai,Night,one,Afternoon,Delhi,Economy,15.5,2477
183303,AirAsia,I5-517,Chennai,Morning,two_or_more,Late_Night,Delhi,Economy,16.0,2477
183304,AirAsia,I5-1531,Chennai,Night,one,Afternoon,Delhi,Economy,16.08,2477
183305,AirAsia,I5-517,Chennai,Morning,two_or_more,Late_Night,Delhi,Economy,17.0,2477
183306,SpiceJet,SG-731,Chennai,Early_Morning,one,Night,Delhi,Economy,17.5,2516
183307,GO_FIRST,G8-505,Chennai,Evening,one,Late_Night,Delhi,Economy,7.0,2712
183308,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,3093
183309,Indigo,6E-2062,Chennai,Evening,zero,Evening,Delhi,Economy,2.58,2750
183310,Indigo,6E-613,Chennai,Evening,zero,Night,Delhi,Economy,2.75,2750
183311,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,3150
183312,SpiceJet,SG-8108,Chennai,Night,zero,Late_Night,Delhi,Economy,2.75,3150
183313,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,3006
183314,Indigo,6E-5002,Chennai,Morning,zero,Afternoon,Delhi,Economy,2.42,3093
183315,Indigo,6E-6567,Chennai,Afternoon,zero,Evening,Delhi,Economy,2.75,3191
183316,Indigo,6E-2752,Chennai,Evening,zero,Night,Delhi,Economy,2.75,3191
183317,Indigo,6E-562,Chennai,Evening,one,Night,Delhi,Economy,5.58,3209
183318,Indigo,6E-6006,Chennai,Afternoon,one,Night,Delhi,Economy,6.92,3209
183319,GO_FIRST,G8-505,Chennai,Evening,one,Morning,Delhi,Economy,14.83,3219
183320,Air_India,AI-539,Chennai,Evening,zero,Evening,Delhi,Economy,2.83,3531
183321,Air_India,AI-538,Chennai,Night,zero,Night,Delhi,Economy,2.83,3531
183322,Air_India,AI-430,Chennai,Morning,zero,Afternoon,Delhi,Economy,3.08,3531
183323,AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Delhi,Economy,8.5,3654
183324,AirAsia,I5-2461,Chennai,Evening,one,Morning,Delhi,Economy,17.83,not available
183325,Indigo,6E-5038,Chennai,Morning,zero,Morning,Delhi,Economy,2.83,3716
183326,Indigo,6.00E-193,Chennai,Evening,one,Late_Night,Delhi,Economy,5.42,3783
183327,Air_India,AI-569,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,5.92,3916
183328,Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.92,3916
183329,Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,Economy,13.0,3916
183330,Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,14.08,3916
183331,Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,14.92,3916
183332,Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,17.42,3916
183333,SpiceJet,SG-678,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,6.25,4048
183334,SpiceJet,SG-520,Chennai,Afternoon,one,Late_Night,Delhi,Economy,9.83,4048
183335,SpiceJet,SG-612,Chennai,Night,one,Morning,Delhi,Economy,11.75,4048
183336,SpiceJet,SG-4010,Chennai,Morning,one,Night,Delhi,Economy,13.5,4048
183337,SpiceJet,SG-612,Chennai,Night,one,Afternoon,Delhi,Economy,14.83,4048
183338,SpiceJet,SG-678,Chennai,Early_Morning,one,Night,Delhi,Economy,15.42,4048
183339,SpiceJet,SG-4010,Chennai,Morning,one,Late_Night,Delhi,Economy,16.25,4048
183340,SpiceJet,SG-678,Chennai,Early_Morning,one,Night,Delhi,Economy,17.33,4048
183341,SpiceJet,SG-612,Chennai,Night,one,Night,Delhi,Economy,24.0,4048
183342,SpiceJet,SG-4010,Chennai,Morning,one,Morning,Delhi,Economy,24.33,4048
183343,SpiceJet,SG-612,Chennai,Night,one,Night,Delhi,Economy,25.92,4048
183344,SpiceJet,SG-329,Chennai,Afternoon,one,Evening,Delhi,Economy,26.42,4048
183345,SpiceJet,SG-678,Chennai,Early_Morning,one,Morning,Delhi,Economy,27.17,4048
183346,Indigo,6E-847,Chennai,Evening,one,Night,Delhi,Economy,5.67,4071
183347,Indigo,6E-489,Chennai,Night,one,Late_Night,Delhi,Economy,5.67,4071
183348,Indigo,6E-6113,Chennai,Afternoon,one,Night,Delhi,Economy,6.25,4071
183349,Indigo,6E-847,Chennai,Evening,one,Night,Delhi,Economy,6.67,4071
183350,Indigo,6E-605,Chennai,Afternoon,one,Night,Delhi,Economy,7.67,4071
183351,Indigo,6E-6113,Chennai,Afternoon,one,Night,Delhi,Economy,7.67,4071
183352,Indigo,6E-6113,Chennai,Afternoon,one,Night,Delhi,Economy,8.67,4071
183353,Indigo,6E-605,Chennai,Afternoon,one,Night,Delhi,Economy,9.08,4071
183354,Indigo,6.00E-269,Chennai,Morning,one,Evening,Delhi,Economy,6.25,4121
183355,Indigo,6E-6215,Chennai,Evening,one,Late_Night,Delhi,Economy,6.58,4121
183356,Indigo,6E-562,Chennai,Evening,one,Late_Night,Delhi,Economy,8.0,4121
183357,Indigo,6E-6006,Chennai,Afternoon,one,Late_Night,Delhi,Economy,9.33,4121
