,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
76153,Indigo,6E-711,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,5,41,5765
76154,GO_FIRST,G8-347,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.08,41,5828
76155,Air_India,AI-631,Mumbai,Evening,two_or_more,Night,Hyderabad,Economy,28.25,41,5857
76156,Air_India,AI-651,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.75,41,5977
76157,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,11.5,41,6398
76158,Vistara,UK-651,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.42,41,6398
76159,Air_India,AI-631,Mumbai,Evening,two_or_more,Night,Hyderabad,Economy,28.25,41,6172
76160,GO_FIRST,G8-331,Mumbai,Morning,one,Night,Hyderabad,Economy,11.83,41,6202
76161,Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Hyderabad,Economy,24,41,6277
76162,GO_FIRST,G8-461,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,41,6287
76163,GO_FIRST,G8-7561,Mumbai,Afternoon,one,Night,Hyderabad,Economy,7.17,41,6293
76164,GO_FIRST,G8-511,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,10.67,41,6293
76165,Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Hyderabad,Economy,24,41,6592
76166,Vistara,UK-852,Mumbai,Afternoon,two_or_more,Evening,Hyderabad,Economy,7.75,41,7656
76167,Air_India,AI-867,Mumbai,Night,one,Evening,Hyderabad,Economy,20.08,41,8063
76168,Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,Economy,22.58,41,8063
76169,Air_India,AI-660,Mumbai,Evening,one,Evening,Hyderabad,Economy,23.58,41,8063
76170,Indigo,6.00E-179,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.58,41,8288
76171,Indigo,6.00E-179,Mumbai,Morning,one,Afternoon,Hyderabad,Economy,4.25,41,8516
76172,Air_India,AI-619,Mumbai,Night,zero,Night,Hyderabad,Economy,1.33,42,2111
76173,AirAsia,I5-942,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,4.67,42,2105
76174,AirAsia,I5-1569,Mumbai,Night,one,Morning,Hyderabad,Economy,11.42,42,2105
76175,AirAsia,I5-336,Mumbai,Night,one,Morning,Hyderabad,Economy,12.58,42,2105
76176,AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,14.5,42,2105
76177,Air_India,AI-615,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.5,42,2426
76178,Indigo,6E-5209,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.33,42,2901
76179,Indigo,6E-5312,Mumbai,Morning,zero,Afternoon,Hyderabad,Economy,1.33,42,2901
76180,Indigo,6E-354,Mumbai,Afternoon,zero,Afternoon,Hyderabad,Economy,1.33,42,2901
76181,Indigo,6E-5217,Mumbai,Evening,zero,Evening,Hyderabad,Economy,1.33,42,2901
76182,Indigo,6E-6818,Mumbai,Evening,zero,Night,Hyderabad,Economy,1.33,42,2901
76183,Indigo,6E-5208,Mumbai,Evening,zero,Evening,Hyderabad,Economy,1.42,42,2901
76184,Indigo,6E-5371,Mumbai,Evening,zero,Night,Hyderabad,Economy,1.5,42,2901
76185,Vistara,UK-853,Mumbai,Afternoon,one,Night,Hyderabad,Economy,4.92,42,3334
76186,Vistara,UK-863,Mumbai,Morning,one,Night,Hyderabad,Economy,11.83,42,3334
76187,Vistara,UK-857,Mumbai,Night,one,Morning,Hyderabad,Economy,12.08,42,3334
76188,Vistara,UK-851,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,13.92,42,3334
