,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
224753,Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Business,12.75,46,57992
224754,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Business,14.17,46,57992
224755,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Business,17.33,46,57992
224756,Vistara,UK-981,Delhi,Night,one,Evening,Chennai,Business,22.25,46,57992
224757,Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Business,5.33,46,60232
224758,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.08,46,60232
224759,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Business,12.42,46,60232
224760,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,13.92,46,60232
224761,Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Business,14.25,46,60232
224762,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Business,15.08,46,60232
224763,Vistara,UK-943,Delhi,Early_Morning,one,Night,Chennai,Business,15.58,46,60232
224764,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,16.92,46,60232
224765,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Business,25,46,60232
224766,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.83,46,64801
224767,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,13,46,65832
224768,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,46,65832
224769,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,Business,24.08,46,65832
224770,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Chennai,Business,5.83,46,65944
224771,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Chennai,Business,13.92,46,65944
224772,Vistara,UK-975,Delhi,Early_Morning,one,Night,Chennai,Business,17.08,46,65944
224773,Vistara,UK-812,Delhi,Afternoon,two_or_more,Night,Chennai,Business,9.75,46,67601
224774,Air_India,AI-883,Delhi,Night,two_or_more,Morning,Chennai,Business,12.92,46,70323
224775,Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,Business,8.83,46,76684
224776,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,46,82553
224777,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.75,47,27864
224778,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Business,2.83,47,27864
224779,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Business,2.83,47,27864
224780,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.92,47,27864
224781,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.92,47,27864
