,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
267953,Vistara,UK-738,Kolkata,Evening,one,Night,Bangalore,Business,25.67,12,60978
267954,Air_India,AI-768,Kolkata,Afternoon,one,Late_Night,Bangalore,Business,8.67,12,60978
267955,Air_India,AI-402,Kolkata,Morning,one,Night,Bangalore,Business,9.67,12,60978
267956,Air_India,AI-770,Kolkata,Night,one,Morning,Bangalore,Business,12.42,12,60978
267957,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Bangalore,Business,13.08,12,60978
267958,Air_India,AI-402,Kolkata,Morning,one,Late_Night,Bangalore,Business,13.75,12,60978
267959,Air_India,AI-770,Kolkata,Night,one,Afternoon,Bangalore,Business,16,12,60978
267960,Air_India,AI-763,Kolkata,Early_Morning,one,Late_Night,Bangalore,Business,17.17,12,60978
267961,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Bangalore,Business,17.42,12,60978
267962,Air_India,AI-770,Kolkata,Night,one,Evening,Bangalore,Business,19.75,12,60978
267963,Air_India,AI-770,Kolkata,Night,one,Night,Bangalore,Business,23.58,12,60978
267964,Vistara,UK-778,Kolkata,Afternoon,one,Night,Bangalore,Business,7.33,12,61874
267965,Vistara,UK-778,Kolkata,Afternoon,one,Night,Bangalore,Business,8,12,61874
267966,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Bangalore,Business,17.33,12,61874
267967,Air_India,AI-573,Kolkata,Evening,zero,Night,Bangalore,Business,2.58,13,25470
267968,Air_India,AI-526,Kolkata,Evening,one,Morning,Bangalore,Business,15.75,13,31902
267969,Vistara,UK-776,Kolkata,Evening,one,Night,Bangalore,Business,5.25,13,52287
267970,Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Business,7.33,13,52287
267971,Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Business,8.83,13,52287
267972,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Business,10.5,13,52287
267973,Vistara,UK-774,Kolkata,Night,one,Early_Morning,Bangalore,Business,11.25,13,52287
267974,Vistara,UK-774,Kolkata,Night,one,Morning,Bangalore,Business,12.25,13,52287
267975,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Business,12.42,13,52287
267976,Vistara,UK-774,Kolkata,Night,one,Morning,Bangalore,Business,14.17,13,52287
267977,Vistara,UK-776,Kolkata,Evening,one,Early_Morning,Bangalore,Business,14.25,13,52287
267978,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Business,15.25,13,52287
267979,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Business,17.17,13,52287
267980,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Business,21.17,13,52287
267981,Vistara,UK-772,Kolkata,Morning,one,Early_Morning,Bangalore,Business,21.42,13,52287
267982,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,Business,22.42,13,52287
267983,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Business,22.67,13,52287
267984,Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,24.17,13,52287
267985,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,Business,24.33,13,52287
267986,Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Business,24.33,13,52287
267987,Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,25.67,13,52287
267988,Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Business,26.25,13,52287
267989,Vistara,UK-776,Kolkata,Evening,one,Night,Bangalore,Business,27.33,13,52287
