Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
39032,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,26,3349
39033,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,26,3349
39040,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,26,3869
39078,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,26,4316
39081,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,26,4506
39082,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,26,4506
39083,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,26,4506
39084,GO_FIRST,G8-173,Delhi,Morning,one,Late_Night,Chennai,Economy,15.08,26,4506
39109,GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,5.67,26,4896
39148,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Chennai,Economy,5.25,26,7426
39149,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Chennai,Economy,8.5,26,7426
39179,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,27,2343
39205,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,27,3349
39206,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,27,3349
39211,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,27,3869
39248,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,27,4316
39250,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,9.5,27,4316
39252,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,27,4506
39253,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,27,4506
39254,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,27,4506
39255,GO_FIRST,G8-173,Delhi,Morning,one,Late_Night,Chennai,Economy,15.08,27,4506
39283,GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,5.67,27,4896
39325,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Chennai,Economy,5.25,27,7426
39326,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Chennai,Economy,8.5,27,7426
39356,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,28,2343
39381,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,28,3349
39387,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,28,3846
39388,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,28,3869
39407,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,28,4316
39409,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,28,4506
39410,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,28,4506
39411,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,28,4506
39412,GO_FIRST,G8-173,Delhi,Morning,one,Late_Night,Chennai,Economy,15.08,28,4506
39444,GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,5.67,28,4896
39480,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Chennai,Economy,5.25,28,7426
39481,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Chennai,Economy,8.5,28,7426
39516,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,29,2343
39538,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,29,3349
39539,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,29,3349
39546,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,29,3869
39577,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,29,4316
39579,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,9.5,29,4316
39581,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,29,4506
39582,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,29,4506
39583,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,29,4506
39584,GO_FIRST,G8-173,Delhi,Morning,one,Late_Night,Chennai,Economy,15.08,29,4506
39601,GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,5.67,29,4896
39648,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Chennai,Economy,5.25,29,7426
39649,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Chennai,Economy,8.5,29,7426
39691,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,30,2050
39693,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,30,2050
39694,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,30,2050
39703,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,30,2343
39756,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,30,4506
39757,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,30,4506
39758,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,30,4506
39790,GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,5.67,30,4896
39863,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,31,2050
39866,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,9.5,31,2050
39884,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,31,3264
39891,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,31,3389
39900,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,31,3869
39918,Indigo,6E-6233,Delhi,Late_Night,one,Afternoon,Chennai,Economy,10.0,31,4317
39919,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,31,4506
39920,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,31,4506
39921,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,31,4506
39922,GO_FIRST,G8-173,Delhi,Morning,one,Late_Night,Chennai,Economy,15.08,31,4506
39952,GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,5.67,31,4896
39984,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,31,5528
40031,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,32,2050
40036,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,9.5,32,2050
40051,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,32,2823
40063,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,32,3389
40067,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,32,3869
40093,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,32,4266
40094,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,32,4506
40095,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,32,4506
40096,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,32,4506
40097,GO_FIRST,G8-173,Delhi,Morning,one,Late_Night,Chennai,Economy,15.08,32,4506
40123,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Chennai,Economy,5.25,32,4709
40124,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Chennai,Economy,8.5,32,4709
40135,GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,5.67,32,4896
40208,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,33,2050
40211,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,33,2050
40233,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,33,3264
40244,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,33,3389
40251,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,33,3869
40276,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,33,4506
40277,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,33,4506
40278,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,33,4506
40279,GO_FIRST,G8-173,Delhi,Morning,one,Late_Night,Chennai,Economy,15.08,33,4506
40309,GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,5.67,33,4896
40343,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Chennai,Economy,5.25,33,6706
40344,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Chennai,Economy,8.5,33,6706
40384,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,34,2050
40387,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,9.5,34,2050
40401,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,34,2823
40412,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,34,3389
40415,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,34,3389
40424,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,34,3869
40448,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,34,4506
40449,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,34,4506
40450,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,34,4506
40451,GO_FIRST,G8-173,Delhi,Morning,one,Late_Night,Chennai,Economy,15.08,34,4506
40473,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Chennai,Economy,5.25,34,4709
40474,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Chennai,Economy,8.5,34,4709
40486,GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,5.67,34,4896
40561,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,35,2823
40578,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,35,3846
40579,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,35,3869
40580,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,35,3869
40588,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,35,3996
40598,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,35,4506
40599,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,35,4506
40600,GO_FIRST,G8-173,Delhi,Morning,one,Late_Night,Chennai,Economy,15.08,35,4506
40633,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Chennai,Economy,5.25,35,4709
40634,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Chennai,Economy,8.5,35,4709
40640,GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,5.67,35,4896
40668,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,35,5528
40726,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,36,2823
40738,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,36,3846
40739,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,36,3846
40740,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,36,3869
40761,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,7.92,36,3996
40763,Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,9.5,36,3996
