Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
69046,Indigo,6E-5307,Mumbai,Morning,one,Evening,Kolkata,Economy,6.67,43,2835
69047,Indigo,6E-5308,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.75,43,2835
69049,AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Economy,6.17,43,2836
69050,AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Night,Kolkata,Economy,8.0,43,2836
69051,AirAsia,I5-330,Mumbai,Night,one,Early_Morning,Kolkata,Economy,8.25,43,2836
69053,AirAsia,I5-1569,Mumbai,Night,one,Morning,Kolkata,Economy,11.67,43,2836
69054,AirAsia,I5-767,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.17,43,2836
69056,AirAsia,I5-336,Mumbai,Night,one,Morning,Kolkata,Economy,12.83,43,2836
69057,AirAsia,I5-767,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.83,43,2836
69058,Air_India,AI-675,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,43,3177
69059,Air_India,AI-774,Mumbai,Night,zero,Night,Kolkata,Economy,2.75,43,3177
69060,AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Economy,6.67,43,3622
69061,Air_India,AI-619,Mumbai,Night,one,Morning,Kolkata,Economy,11.83,43,3623
69062,Indigo,6.00E-136,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.83,43,3932
69063,Indigo,6.00E-227,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,4.08,43,3980
69064,Indigo,6E-6223,Mumbai,Afternoon,one,Night,Kolkata,Economy,4.42,43,3980
69065,Indigo,6E-5302,Mumbai,Morning,one,Afternoon,Kolkata,Economy,4.58,43,3980
69066,Indigo,6E-5392,Mumbai,Evening,one,Night,Kolkata,Economy,5.08,43,3980
69067,Indigo,6E-832,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.17,43,3980
69068,Indigo,6E-5355,Mumbai,Evening,one,Night,Kolkata,Economy,5.5,43,3980
69069,Indigo,6E-5208,Mumbai,Evening,one,Night,Kolkata,Economy,5.5,43,3980
69070,Indigo,6.00E-205,Mumbai,Morning,one,Afternoon,Kolkata,Economy,5.83,43,3980
69071,Indigo,6E-945,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.08,43,3980
69072,Indigo,6.00E-219,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.33,43,3980
69073,Indigo,6E-627,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.33,43,3980
