Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
10201,GO_FIRST,G8-143,Delhi,Morning,one,Night,Bangalore,Economy,13.08,2,18609
10202,Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,2,19028
10203,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.25,2,19028
10204,Air_India,AI-409,Delhi,Morning,one,Night,Bangalore,Economy,10.25,2,18796
10205,Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.75,2,19343
10206,SpiceJet,SG-8645,Delhi,Evening,one,Morning,Bangalore,Economy,16.67,2,19449
10207,Vistara,UK-741,Delhi,Morning,one,Evening,Bangalore,Economy,9.5,2,19920
10208,GO_FIRST,G8-133,Delhi,Afternoon,one,Night,Bangalore,Economy,6.92,2,20025
10209,GO_FIRST,G8-131,Delhi,Morning,one,Night,Bangalore,Economy,10.58,2,20025
10210,SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21.0,2,20499
10211,Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.0,2,21705
10212,Air_India,AI-885,Delhi,Morning,one,Night,Bangalore,Economy,11.58,2,21915
10213,GO_FIRST,G8-165,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.08,2,22441
10214,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Morning,Bangalore,Economy,26.33,2,23442
10215,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Morning,Bangalore,Economy,28.25,2,23442
10216,Indigo,6E-369,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,2,24120
10217,GO_FIRST,G8-143,Delhi,Morning,one,Evening,Bangalore,Economy,7.17,2,24173
10218,SpiceJet,SG-8411,Delhi,Evening,one,Morning,Bangalore,Economy,13.5,2,24489
10219,GO_FIRST,G8-286,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,2,30222
10220,Vistara,UK-673,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,7.58,2,30840
10221,AirAsia,I5-792,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,11.58,2,31707
10222,SpiceJet,SG-191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.5,3,7425
10223,AirAsia,I5-740,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,3,7426
10224,AirAsia,I5-1529,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.83,3,7426
10225,Vistara,UK-815,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,3,7425
10226,GO_FIRST,G8-113,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,3,7424
10227,GO_FIRST,G8-119,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,3,7424
10228,Indigo,6E-2336,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,3,7425
10229,Indigo,6E-2026,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92,3,7425
10230,Indigo,6E-654,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,3,7425
10231,Indigo,6E-2131,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,3,7425
10232,Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,3,7425
10233,Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,3,7425
10234,AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.58,3,7423
10235,GO_FIRST,G8-300,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.5,3,7424
10236,GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.0,3,7424
10237,GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.83,3,7424
10238,SpiceJet,SG-8207,Delhi,Evening,one,Morning,Bangalore,Economy,14.75,3,7425
10239,SpiceJet,SG-8946,Delhi,Morning,one,Afternoon,Bangalore,Economy,25.67,3,7425
10240,Vistara,UK-801,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,3,8265
10241,SpiceJet,SG-143,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,3,8054
10242,Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,3,8055
10243,AirAsia,I5-764,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.33,3,8056
10244,Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,3,9315
10245,AirAsia,I5-747,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,3,9317
10246,Indigo,6E-2188,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92,3,9473
10247,Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Bangalore,Economy,3.0,3,9473
10248,Vistara,UK-813,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,3,10050
10249,AirAsia,I5-768,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,3,9736
10250,AirAsia,I5-744,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.33,3,9736
10251,AirAsia,I5-798,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.25,3,9736
10252,AirAsia,I5-744,Delhi,Morning,one,Evening,Bangalore,Economy,11.0,3,9736
10253,AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,11.5,3,9736
10254,Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.58,3,9840
10255,Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.17,3,9840
10256,Air_India,AI-839,Delhi,Night,one,Morning,Bangalore,Economy,13.33,3,9840
10257,Air_India,AI-544,Delhi,Evening,one,Morning,Bangalore,Economy,17.5,3,9840
10258,Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Economy,17.5,3,9840
10259,Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Economy,21.67,3,9840
10260,Air_India,AI-839,Delhi,Night,one,Night,Bangalore,Economy,24.83,3,9840
10261,Air_India,AI-542,Delhi,Morning,one,Morning,Bangalore,Economy,25.0,3,9840
10262,Air_India,AI-560,Delhi,Morning,one,Morning,Bangalore,Economy,26.58,3,9840
10263,Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Economy,29.17,3,9840
10264,Vistara,UK-927,Delhi,Morning,one,Morning,Bangalore,Economy,23.33,3,10680
10265,Vistara,UK-963,Delhi,Morning,one,Morning,Bangalore,Economy,24.0,3,10680
10266,Vistara,UK-927,Delhi,Morning,one,Morning,Bangalore,Economy,25.25,3,10680
10267,Vistara,UK-963,Delhi,Morning,one,Morning,Bangalore,Economy,25.92,3,10680
10268,Indigo,6E-369,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,3,10365
10269,Vistara,UK-951,Delhi,Afternoon,one,Morning,Bangalore,Economy,18.5,3,10785
