Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
100453,Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.58,37,4792
100454,Vistara,UK-893,Bangalore,Evening,one,Morning,Mumbai,Economy,14.08,37,4792
100455,Vistara,UK-897,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.08,37,4792
100456,Vistara,UK-893,Bangalore,Evening,one,Afternoon,Mumbai,Economy,18.58,37,4792
100457,Vistara,UK-897,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,26.08,37,4792
100458,Indigo,6E-6345,Bangalore,Afternoon,one,Evening,Mumbai,Economy,5.0,37,4803
100459,Indigo,6E-6345,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.92,37,4803
100460,Indigo,6E-6212,Bangalore,Morning,one,Afternoon,Mumbai,Economy,4.17,37,4806
100461,Indigo,6E-841,Bangalore,Afternoon,one,Evening,Mumbai,Economy,4.92,37,4806
100462,Indigo,6E-541,Bangalore,Morning,one,Afternoon,Mumbai,Economy,5.75,37,4806
100463,Indigo,6E-841,Bangalore,Afternoon,one,Night,Mumbai,Economy,5.92,37,4806
100464,GO_FIRST,G8-805,Bangalore,Morning,one,Night,Mumbai,Economy,15.25,37,4807
100465,Indigo,6E-886,Bangalore,Morning,one,Evening,Mumbai,Economy,7.25,37,4819
100467,Air_India,AI-507,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,10.92,37,5290
100468,Indigo,6E-807,Bangalore,Morning,one,Evening,Mumbai,Economy,6.83,37,5338
100469,Air_India,AI-9547,Bangalore,Evening,one,Morning,Mumbai,Economy,13.33,37,5536
100470,Indigo,6.00E-161,Bangalore,Afternoon,one,Evening,Mumbai,Economy,4.17,37,5596
100471,Indigo,6.00E-161,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.08,37,5596
100472,Air_India,AI-507,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.67,37,5761
100473,Air_India,AI-9876,Bangalore,Afternoon,one,Morning,Mumbai,Economy,17.83,37,5771
100474,Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Mumbai,Economy,18.0,37,5771
100475,Air_India,AI-9876,Bangalore,Afternoon,one,Morning,Mumbai,Economy,18.92,37,5771
100476,Air_India,AI-9876,Bangalore,Afternoon,one,Morning,Mumbai,Economy,20.0,37,5771
100477,Air_India,AI-9876,Bangalore,Afternoon,one,Afternoon,Mumbai,Economy,21.58,37,5771
100478,Air_India,AI-9517,Bangalore,Evening,one,Evening,Mumbai,Economy,23.17,37,5771
100479,Indigo,6.00E-131,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,4.25,37,5855
100480,Air_India,AI-505,Bangalore,Morning,one,Evening,Mumbai,Economy,7.58,37,6158
100481,Air_India,AI-505,Bangalore,Morning,one,Evening,Mumbai,Economy,9.58,37,6158
100482,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Economy,10.83,37,6158
100483,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Economy,11.17,37,6158
100484,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Economy,11.75,37,6158
100485,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Economy,15.25,37,6158
100486,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Economy,16.33,37,6158
100487,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Economy,17.42,37,6158
100488,Air_India,AI-503,Bangalore,Evening,one,Afternoon,Mumbai,Economy,19.0,37,6158
100489,Indigo,6E-379,Bangalore,Morning,one,Afternoon,Mumbai,Economy,5.08,37,6167
100490,Indigo,6.00E-131,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7.42,37,6167
100491,Air_India,AI-507,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.5,37,6181
100492,Air_India,AI-507,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.75,37,6181
100493,Air_India,AI-507,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.08,37,6181
100494,Air_India,AI-507,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.67,37,6181
100495,Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.0,37,6568
