Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
10100,GO_FIRST,G8-119,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,2,7424
10101,Indigo,6E-2336,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,2,7425
10102,SpiceJet,SG-143,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,2,7425
10103,Indigo,6E-2026,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92,2,7425
10104,Indigo,6E-654,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,2,7425
10105,Indigo,6E-2131,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,2,7425
10106,Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Bangalore,Economy,3.0,2,7425
10107,Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,2,7425
10108,Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,2,7425
10109,AirAsia,I5-744,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.33,2,7423
10110,AirAsia,I5-710,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,2,7423
10111,AirAsia,I5-744,Delhi,Morning,one,Evening,Bangalore,Economy,11.0,2,7423
10112,AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,2,7423
10113,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,2,7424
10114,GO_FIRST,G8-330,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.67,2,7424
10115,GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.0,2,7424
10116,GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.83,2,7424
10117,SpiceJet,SG-8938,Delhi,Evening,one,Evening,Bangalore,Economy,23.08,2,7425
10118,Vistara,UK-801,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,2,7845
10119,Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,2,7845
10120,Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,2,7845
10121,AirAsia,I5-784,Delhi,Evening,zero,Evening,Bangalore,Economy,2.67,2,7894
10122,AirAsia,I5-764,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.33,2,8056
10123,Indigo,6E-2188,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92,2,8685
10124,Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11.0,2,9735
10125,AirAsia,I5-768,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,2,9736
10126,AirAsia,I5-767,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,2,9736
10127,Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.58,2,9840
10128,Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.17,2,9840
10129,Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Economy,16.92,2,9840
10130,Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Economy,17.5,2,9840
10131,Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Economy,29.17,2,9840
10132,Vistara,UK-985,Delhi,Evening,one,Morning,Bangalore,Economy,13.0,2,10680
10133,Vistara,UK-977,Delhi,Evening,one,Morning,Bangalore,Economy,13.83,2,10680
10134,Vistara,UK-985,Delhi,Evening,one,Morning,Bangalore,Economy,14.92,2,10680
10135,Vistara,UK-955,Delhi,Evening,one,Morning,Bangalore,Economy,15.08,2,10680
10136,Vistara,UK-977,Delhi,Evening,one,Morning,Bangalore,Economy,15.75,2,10680
10137,Vistara,UK-955,Delhi,Evening,one,Morning,Bangalore,Economy,17.0,2,10680
10138,Vistara,UK-963,Delhi,Morning,one,Morning,Bangalore,Economy,24.0,2,10680
10139,Vistara,UK-963,Delhi,Morning,one,Morning,Bangalore,Economy,25.92,2,10680
10140,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Economy,12.17,2,10785
10141,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Economy,14.08,2,10785
