Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
101253,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,12.08,41,6568
101254,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,12.25,41,6568
101255,Vistara,UK-818,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,12.25,41,6568
101256,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,12.33,41,6568
101257,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,13.08,41,6568
101258,Vistara,UK-802,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,13.08,41,6568
101259,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.0,41,6568
101260,Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,Economy,14.0,41,6568
101261,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,14.08,41,6568
101262,Vistara,UK-820,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,14.08,41,6568
101263,Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,Economy,14.42,41,6568
101264,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.83,41,6568
101265,Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,Economy,10.08,41,6624
101266,GO_FIRST,G8-118,Bangalore,Night,one,Early_Morning,Mumbai,Economy,6.33,41,6389
101267,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,8.25,41,6389
101268,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.25,41,6389
101269,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.92,41,6389
101270,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,10.25,41,6389
101271,GO_FIRST,G8-118,Bangalore,Night,one,Morning,Mumbai,Economy,11.25,41,6389
101272,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,11.75,41,6389
101273,GO_FIRST,G8-118,Bangalore,Night,one,Morning,Mumbai,Economy,12.25,41,6389
101274,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Night,Mumbai,Economy,13.83,41,6389
101275,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.58,41,6389
101276,GO_FIRST,G8-118,Bangalore,Night,one,Afternoon,Mumbai,Economy,14.92,41,6389
101277,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.92,41,6389
101278,Vistara,UK-867,Bangalore,Afternoon,one,Afternoon,Mumbai,Economy,26.0,41,6905
101279,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.67,41,6578
101280,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Economy,7.92,41,6578
101281,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Economy,8.25,41,6578
101282,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Economy,8.83,41,6578
101283,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,11.83,41,6578
101284,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Economy,12.08,41,6578
101285,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Economy,13.17,41,6578
101286,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.83,41,6578
101287,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Economy,14.25,41,6578
101288,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.08,41,6578
101289,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.42,41,6578
101290,Air_India,AI-808,Bangalore,Night,one,Afternoon,Mumbai,Economy,15.83,41,6578
101291,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Economy,16.0,41,6578
101292,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,8.58,41,7212
101293,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,9.75,41,7212
101294,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,10.33,41,7212
101295,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,11.5,41,7212
101296,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,12.08,41,7212
101297,Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,Economy,12.58,41,7212
101298,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Economy,13.08,41,7212
101299,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,13.25,41,7212
101300,Vistara,UK-818,Bangalore,Evening,one,Morning,Mumbai,Economy,14.08,41,7212
101301,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.25,41,7212
101302,GO_FIRST,G8-790,Bangalore,Afternoon,one,Night,Mumbai,Economy,6.33,41,6863
101303,GO_FIRST,G8-791,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,11.75,41,6863
101304,GO_FIRST,G8-7559,Bangalore,Afternoon,one,Early_Morning,Mumbai,Economy,16.25,41,7317
101305,Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,Economy,8.58,41,8117
101306,Air_India,AI-573,Bangalore,Afternoon,one,Evening,Mumbai,Economy,29.0,41,9379
101307,Vistara,UK-858,Bangalore,Early_Morning,zero,Morning,Mumbai,Economy,1.58,42,2150
101308,Vistara,UK-846,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.75,42,2150
101309,Vistara,UK-864,Bangalore,Evening,zero,Night,Mumbai,Economy,1.75,42,2150
101310,Vistara,UK-866,Bangalore,Night,zero,Night,Mumbai,Economy,1.75,42,2150
101311,Vistara,UK-854,Bangalore,Evening,zero,Night,Mumbai,Economy,1.83,42,2150
101312,Vistara,UK-852,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.92,42,2150
101313,Vistara,UK-850,Bangalore,Evening,zero,Night,Mumbai,Economy,1.92,42,2150
101314,GO_FIRST,G8-385,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.58,42,2201
101315,Indigo,6E-6464,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.67,42,2201
101316,AirAsia,I5-941,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.67,42,2201
101317,GO_FIRST,G8-7547,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.67,42,2201
101318,GO_FIRST,G8-7548,Bangalore,Evening,zero,Night,Mumbai,Economy,1.67,42,2201
101319,AirAsia,I5-1561,Bangalore,Evening,zero,Night,Mumbai,Economy,1.75,42,2201
101320,Indigo,6E-5365,Bangalore,Early_Morning,zero,Morning,Mumbai,Economy,1.83,42,2201
101321,Indigo,6E-5399,Bangalore,Afternoon,zero,Afternoon,Mumbai,Economy,1.83,42,2201
101322,Indigo,6E-5389,Bangalore,Evening,zero,Evening,Mumbai,Economy,1.83,42,2201
101323,GO_FIRST,G8-320,Bangalore,Evening,zero,Night,Mumbai,Economy,1.83,42,2201
101324,AirAsia,I5-339,Bangalore,Night,zero,Late_Night,Mumbai,Economy,1.83,42,2201
101325,GO_FIRST,G8-399,Bangalore,Night,zero,Night,Mumbai,Economy,1.92,42,2201
101326,Indigo,6E-5344,Bangalore,Night,zero,Late_Night,Mumbai,Economy,1.92,42,2201
101327,Indigo,6E-5203,Bangalore,Evening,zero,Night,Mumbai,Economy,2.0,42,2201
101328,Indigo,6E-332,Bangalore,Night,zero,Night,Mumbai,Economy,2.0,42,2201
101329,Indigo,0.00E+00,Bangalore,Evening,one,Late_Night,Mumbai,Economy,4.83,42,2201
101330,Indigo,6.00E-113,Bangalore,Morning,one,Afternoon,Mumbai,Economy,5.83,42,2201
101331,Indigo,6E-6445,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.25,42,2201
101332,Indigo,6E-841,Bangalore,Afternoon,one,Night,Mumbai,Economy,7.33,42,2201
101333,Indigo,6E-806,Bangalore,Evening,one,Late_Night,Mumbai,Economy,7.5,42,2201
101334,Air_India,AI-640,Bangalore,Early_Morning,zero,Morning,Mumbai,Economy,1.83,42,2208
101335,AirAsia,I5-1782,Bangalore,Night,one,Late_Night,Mumbai,Economy,5.67,42,2203
101336,AirAsia,I5-722,Bangalore,Late_Night,one,Early_Morning,Mumbai,Economy,6.08,42,2203
101337,AirAsia,I5-1454,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.33,42,2203
101338,AirAsia,I5-1622,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.67,42,2203
101339,AirAsia,I5-749,Bangalore,Night,one,Early_Morning,Mumbai,Economy,8.17,42,2203
101340,AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Mumbai,Economy,10.0,42,2203
101341,AirAsia,I5-1782,Bangalore,Night,one,Early_Morning,Mumbai,Economy,10.92,42,2203
101342,AirAsia,I5-996,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,11.17,42,2203
101343,AirAsia,I5-1451,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.92,42,2203
101344,AirAsia,I5-972,Bangalore,Evening,two_or_more,Early_Morning,Mumbai,Economy,15.25,42,2203
101345,AirAsia,I5-1528,Bangalore,Early_Morning,one,Night,Mumbai,Economy,16.08,42,2203
101346,Indigo,6.00E-295,Bangalore,Evening,zero,Evening,Mumbai,Economy,1.75,42,2309
101347,Indigo,6E-5323,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.83,42,2309
101348,GO_FIRST,G8-395,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.67,42,2423
101349,Indigo,6E-841,Bangalore,Afternoon,one,Night,Mumbai,Economy,5.92,42,3012
101350,Indigo,6E-6017,Bangalore,Evening,one,Late_Night,Mumbai,Economy,6.08,42,3012
101351,Indigo,6E-6257,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,3.92,42,3153
101352,Indigo,6E-638,Bangalore,Evening,one,Night,Mumbai,Economy,4.08,42,3153
