Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
63042,GO_FIRST,G8-339,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,14.0,11,7412
63043,GO_FIRST,G8-244,Mumbai,Evening,one,Morning,Kolkata,Economy,14.5,11,7412
63044,SpiceJet,SG-611,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.17,11,7412
63045,GO_FIRST,G8-7538,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,15.5,11,7412
63046,SpiceJet,SG-8152,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.67,11,7412
63047,GO_FIRST,G8-329,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.75,11,7412
63048,GO_FIRST,G8-390,Mumbai,Early_Morning,one,Night,Kolkata,Economy,16.42,11,7412
63049,GO_FIRST,G8-2605,Mumbai,Evening,one,Morning,Kolkata,Economy,16.67,11,7412
63050,SpiceJet,SG-475,Mumbai,Night,one,Night,Kolkata,Economy,21.67,11,7412
63051,SpiceJet,SG-8702,Mumbai,Morning,one,Morning,Kolkata,Economy,22.83,11,7412
63052,SpiceJet,SG-8710,Mumbai,Night,one,Night,Kolkata,Economy,25.25,11,7412
63053,SpiceJet,SG-163,Mumbai,Afternoon,one,Afternoon,Kolkata,Economy,25.33,11,7412
63054,SpiceJet,SG-251,Mumbai,Evening,one,Night,Kolkata,Economy,25.67,11,7412
63055,SpiceJet,SG-8152,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,25.75,11,7412
63056,SpiceJet,SG-8158,Mumbai,Evening,one,Night,Kolkata,Economy,27.58,11,7412
63057,Indigo,6E-6014,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.58,11,7833
63058,Indigo,6E-6326,Mumbai,Afternoon,zero,Afternoon,Kolkata,Economy,2.67,11,7833
63059,SpiceJet,SG-3440,Mumbai,Afternoon,one,Evening,Kolkata,Economy,27.92,11,7518
63060,Indigo,6E-6088,Mumbai,Night,zero,Night,Kolkata,Economy,2.42,11,8253
63061,Indigo,6E-6749,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,11,8253
63062,Vistara,UK-773,Mumbai,Evening,zero,Evening,Kolkata,Economy,2.58,11,8253
63063,Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Kolkata,Economy,2.83,11,8253
63064,Air_India,AI-774,Mumbai,Night,zero,Night,Kolkata,Economy,2.75,11,8253
63065,Vistara,UK-771,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,11,9303
63066,Indigo,6E-354,Mumbai,Afternoon,one,Evening,Kolkata,Economy,6.5,11,9146
63067,Vistara,UK-910,Mumbai,Evening,one,Night,Kolkata,Economy,5.17,11,9879
63068,Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.0,11,9879
63069,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Economy,7.17,11,9879
63070,Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Economy,7.67,11,9879
63071,Vistara,UK-944,Mumbai,Afternoon,one,Night,Kolkata,Economy,8.08,11,9879
63072,Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,Economy,9.83,11,9879
63073,Vistara,UK-958,Mumbai,Afternoon,one,Night,Kolkata,Economy,10.33,11,9879
63074,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Economy,10.67,11,9879
