Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
36060,Indigo,6E-5012,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,8,7425
36061,Indigo,6E-2169,Delhi,Evening,zero,Night,Chennai,Economy,2.92,8,7425
36062,Indigo,6E-954,Delhi,Evening,zero,Night,Chennai,Economy,3.0,8,7425
36063,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Economy,2.75,8,not available
36064,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.83,8,7425
36065,AirFrance,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,8,7425
36066,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Economy,2.92,8,7425
36067,SpiceJet,SG-534,Delhi,Night,one,Early_Morning,Chennai,Economy,9.42,8,7425
36068,SpiceJet,SG-143,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.25,8,7425
36069,SpiceJet,SG-8169,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.25,8,
36070,SpiceJet,SG-8709,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.08,8,7425
36071,SpiceJet,SG-8803,Delhi,Early_Morning,one,Night,Chennai,Economy,14.0,8,7425
36072,SpiceJet,SG-8157,Delhi,Early_Morning,one,Night,Chennai,Economy,15.0,8,7425
36073,SpiceJet,SG-480,Delhi,Evening,one,Afternoon,Chennai,Economy,19.42,8,0
36074,SpiceJet,SG-8803,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,24.67,8,7425
36075,SpiceJet,SG-8169,Delhi,Evening,one,Night,Chennai,Economy,25.58,8,7425
36076,SpiceJet,SG-8157,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,25.67,8,7425
36077,SpiceJet,SG-191,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,26.33,8,7425
36078,SpiceJet,SG-8709,Delhi,Evening,one,Night,Chennai,Economy,26.42,8,7425
36079,AirAsia,I5-721,Delhi,Night,one,Morning,Chennai,Economy,11.75,8,7426
36080,AirAsia,I5-550,Delhi,Evening,two_or_more,Morning,Chennai,Economy,15.75,8,7426
36081,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Economy,2.83,8,7845
36082,SpiceJet,SG-8946,Delhi,Morning,one,Evening,Chennai,Economy,6.17,8,7530
36083,Indigo,6.00E-289,Delhi,Early_Morning,one,Morning,Chennai,Economy,4.92,8,7950
36084,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,8,not available
